SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,TPopulation1Jan,TPopulation1July,TPopulationMale1July,TPopulationFemale1July,PopDensity,PopSexRatio,MedianAgePop,NatChange,NatChangeRT,PopChange,PopGrowthRate,DoublingTime,Births,Births1519,CBR,TFR,NRR,MAC,SRB,Deaths,DeathsMale,DeathsFemale,CDR,LEx,LExMale,LExFemale,LE15,LE15Male,LE15Female,LE65,LE65Male,LE65Female,LE80,LE80Male,LE80Female,InfantDeaths,IMR,LBsurvivingAge1,Under5Deaths,Q5,Q0040,Q0040Male,Q0040Female,Q0060,Q0060Male,Q0060Female,Q1550,Q1550Male,Q1550Female,Q1560,Q1560Male,Q1560Female,NetMigrations,CNMR
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1950,7100.082,7127.594,3077.473,4050.122,35.1269,75.9847,23.7092,53.868,7.557,55.025,0.772,89.7859,163.567,6.218,22.948,2.6396,1.0931,28.964,106.1,109.699,51.116,58.583,15.391,58.6416,54.6017,62.1655,53.3446,50.1137,55.746,12.4123,11.3628,13.1339,5.2982,4.8845,5.5138,15.893,91.4742,153.081,22.904,130.4223,209.0649,250.6502,171.7459,349.1511,421.2883,290.8457,132.1034,174.4642,101.9542,238.1154,305.9441,190.2626,1.149,0.161
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1951,7155.107,7189.433,3114.584,4074.848,35.4316,76.4344,23.9098,65.994,9.18,68.652,0.955,72.5809,169.682,6.154,23.602,2.6596,1.1126,28.956,106.2,103.688,48.478,55.21,14.422,59.3877,55.3808,62.851,53.4115,50.1526,55.8385,12.4488,11.3723,13.1833,5.3161,4.8956,5.5354,14.524,85.6799,159.493,20.811,120.6553,199.0722,239.5279,162.9142,340.6023,412.6987,282.6727,131.4878,173.8132,101.0055,237.2803,305.3968,188.987,2.653,0.369
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1952,7223.759,7264.607,3158.217,4106.39,35.8021,76.9098,24.1074,74.503,10.255,81.696,1.125,61.6131,172.108,6.093,23.691,2.6249,1.1111,28.923,106.2,97.605,45.847,51.758,13.436,60.4511,56.514,63.8235,53.8262,50.5806,56.2428,12.5501,11.4296,13.3086,5.3521,4.9202,5.5792,13.841,80.1534,162.44,19.312,111.5183,185.4231,223.5772,151.2814,325.0475,395.8167,268.6666,124.9421,165.4092,95.5209,228.7095,295.5611,181.3767,7.198,0.991
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1953,7305.455,7350.636,3206.988,4143.648,36.2261,77.3953,24.3387,81.992,11.154,90.362,1.229,56.3993,174.55,5.959,23.746,2.6,1.1129,28.914,106.2,92.558,43.651,48.907,12.592,61.4858,57.6238,64.7555,54.2213,50.9963,56.6189,12.6512,11.4899,13.4262,5.3852,4.9469,5.6181,13.13,74.559,165.246,18.024,102.5503,172.2281,208.0981,140.1859,309.917,379.2493,255.3255,118.7814,157.392,90.4884,220.5607,286.0542,174.3543,8.376,1.139
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1954,7395.817,7448.889,3261.75,4187.14,36.7103,77.8992,24.5718,90.542,12.155,106.144,1.425,48.6419,178.676,6.077,23.987,2.6066,1.1276,28.905,106.2,88.134,41.724,46.41,11.832,62.5112,58.7173,65.6844,54.6096,51.394,56.9956,12.7644,11.5536,13.5572,5.4258,4.9775,5.6657,12.371,68.8904,169.628,16.749,93.6661,159.356,192.9599,129.3825,295.074,363.0408,242.2129,112.9346,149.8779,85.7365,212.7676,277.0719,167.5845,15.595,2.094
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1955,7501.961,7560.676,3323.298,4237.377,37.2612,78.4282,24.7897,99.384,13.145,117.429,1.553,44.6328,183.898,6.501,24.323,2.6332,1.1509,28.891,106.3,84.514,40.198,44.316,11.178,63.5116,59.7738,66.6064,54.9764,51.7543,57.3634,12.8781,11.6131,13.6964,5.4715,5.0084,5.719,11.776,63.1862,175.121,15.699,84.898,146.9291,178.3157,118.8558,280.7664,347.5903,229.4387,107.5498,143.1068,81.3441,205.5547,269.0172,161.2289,18.042,2.386
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1956,7619.39,7682.882,3389.872,4293.009,37.8635,78.9626,25.0038,107.667,14.013,126.983,1.653,41.9327,188.856,6.66,24.581,2.6597,1.174,28.905,106.3,81.189,38.763,42.426,10.568,64.5027,60.8084,67.5288,55.3425,52.1059,57.7356,13.0064,11.6849,13.8531,5.5292,5.049,5.7835,10.99,57.4458,180.441,14.528,76.2912,134.8937,164.1937,108.6295,266.8189,332.6052,216.9229,102.4836,136.8022,77.2239,198.6768,261.3917,155.1294,19.325,2.515
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1957,7746.373,7811.335,3459.272,4352.063,38.4966,79.4858,25.1921,115.675,14.809,129.924,1.663,41.6805,194.03,6.614,24.84,2.6895,1.1981,28.924,106.4,78.355,37.533,40.822,10.031,65.441,61.768,68.419,55.6799,52.413,58.0925,13.1304,11.7487,14.0136,5.5873,5.0867,5.8509,10.161,51.8306,186.031,13.309,68.0665,123.6025,151.071,98.9448,253.7357,318.9033,205.0721,97.945,131.3053,73.4909,192.4427,254.8155,149.5324,14.247,1.824
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1958,7876.297,7944.089,3530.363,4413.726,39.1508,79.986,25.3567,125.482,15.796,135.584,1.707,40.6062,199.905,6.533,25.164,2.7275,1.2252,28.913,106.5,74.423,35.68,38.743,9.368,66.6311,62.9741,69.5494,56.3444,53.0598,58.7437,13.3882,12.0054,14.2606,5.6326,5.1538,5.8802,9.309,46.5187,192.335,12.055,60.4527,113.1226,139.0997,89.9789,235.2933,300.2741,187.2265,91.8065,124.7183,67.976,179.8106,242.1074,137.1083,10.103,1.272
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1959,8011.881,8081.319,3603.404,4477.916,39.8271,80.4705,25.5256,135.636,16.784,138.877,1.719,40.3227,205.336,6.3,25.409,2.763,1.2502,28.921,106.6,69.7,33.489,36.212,8.625,67.987,64.3494,70.8413,57.2549,53.9472,59.6472,13.8267,12.4462,14.6867,5.728,5.2483,5.9757,8.53,41.6558,198.228,10.899,53.6223,103.3502,128.0433,81.5178,214.9769,278.8338,167.9417,85.1601,117.9785,61.5332,164.4255,225.8132,122.2058,3.238,0.401
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1960,8150.758,8207.998,3673.163,4534.835,40.4514,80.9988,25.7258,141.866,17.284,114.48,1.395,49.688,207.507,5.91,25.281,2.7572,1.2587,28.884,106.2,65.641,31.626,34.014,7.997,69.3223,65.6878,72.1371,58.1834,54.8639,60.5601,14.264,12.8478,15.1414,5.8507,5.3615,6.1075,7.729,37.351,200.951,9.79,47.6863,93.7736,116.8486,73.3585,195.7208,257.4292,150.2038,78.2684,109.8247,55.5823,149.7847,208.8664,108.9668,-27.382,-3.336
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1961,8265.238,8320.433,3737.462,4582.971,41.0055,81.5511,25.9228,137.174,16.486,110.391,1.327,52.2342,201.348,5.584,24.199,2.6731,1.2297,28.696,105.9,64.174,30.95,33.224,7.713,70.0217,66.3895,72.814,58.5164,55.1683,60.9138,14.4657,12.957,15.407,5.9636,5.4318,6.2483,6.772,33.6298,195.533,8.576,42.6431,86.082,107.5621,66.9727,187.331,246.4726,143.4715,74.8493,105.139,52.9152,145.7426,202.3736,106.1675,-26.78,-3.219
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1962,8375.629,8424.48,3797.484,4626.996,41.5183,82.0724,26.1468,130.684,15.512,97.703,1.16,59.7541,194.649,4.46,23.105,2.607,1.2048,28.663,106,63.965,30.877,33.088,7.593,70.4617,66.7825,73.2931,58.5996,55.2036,61.043,14.528,12.9487,15.5215,5.9968,5.4574,6.2886,5.94,30.4957,189.487,7.522,38.4495,80.2879,101.2183,61.4466,182.6845,240.6962,139.3199,73.4825,103.2279,51.6959,145.3814,200.7021,106.3224,-32.996,-3.917
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1963,8473.332,8517.704,3852.451,4665.253,41.9777,82.5775,26.4531,117.398,13.782,88.744,1.042,66.5208,181.457,3.854,21.303,2.4793,1.1479,28.621,106.4,64.059,30.818,33.24,7.521,70.7977,67.1149,73.6308,58.6639,55.2319,61.1503,14.5218,12.9092,15.5326,6.0438,5.49,6.3406,5.08,27.8977,177.01,6.463,35.0093,76.1843,96.975,57.2518,177.6312,235.5687,134.1062,72.7837,103.4969,49.8575,143.4988,199.0698,103.8047,-28.653,-3.364
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1964,8562.076,8602.838,3902.885,4699.953,42.3973,83.0409,26.8259,99.365,11.55,81.525,0.948,73.1168,162.371,3.335,18.874,2.2795,1.0616,28.482,106,63.006,30.39,32.616,7.324,71.3025,67.5471,74.2002,58.9499,55.4261,61.5262,14.7294,13.0482,15.7778,6.1297,5.5389,6.4436,4.222,25.7488,158.668,5.427,32.1932,72.6701,93.5244,53.3325,172.468,230.8705,128.3793,72.2619,103.8674,48.0918,140.9568,197.1533,100.4286,-17.837,-2.073
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1965,8643.601,8679.929,3948.768,4731.162,42.7772,83.463,27.2341,90.636,10.442,72.656,0.837,82.8133,153.828,3.997,17.722,2.2287,1.0418,28.392,105.8,63.192,30.514,32.677,7.28,71.6312,67.826,74.5728,59.1058,55.5157,61.7482,14.8234,13.0791,15.9024,6.2211,5.5904,6.5568,3.717,23.987,150.537,4.771,29.9029,69.3882,89.6248,50.2581,168.7899,228.3493,123.871,71.4892,103.0425,46.8631,139.3446,196.8776,97.7318,-17.979,-2.071
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1966,8716.257,8752.97,3992.515,4760.456,43.1372,83.8683,27.6401,87.965,10.05,73.426,0.839,82.6159,152.038,5.317,17.37,2.2729,1.0657,28.3,105.5,64.073,30.886,33.186,7.32,71.7979,67.9649,74.7676,59.1372,55.5203,61.8097,14.9691,13.2177,16.0387,6.2642,5.6194,6.6048,3.438,22.5525,148.964,4.368,28.0487,68.2062,88.2156,48.9825,168.9891,229.7113,123.2818,72.6924,104.0615,47.7681,141.2033,199.8917,98.7869,-14.544,-1.662
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1967,8789.683,8823.254,4034.864,4788.39,43.4836,84.2635,28.0385,80.55,9.129,67.141,0.761,91.0837,146.068,6.015,16.555,2.2447,1.0546,28.101,105.6,65.518,31.554,33.964,7.426,71.8661,67.9746,74.9048,59.0767,55.4074,61.8129,14.9463,13.1955,16.0129,6.2951,5.6276,6.6451,3.145,21.3925,143.274,3.983,26.5562,67.0271,87.6715,46.9492,168.4058,231.6501,120.7189,73.5926,105.7413,47.511,142.1549,203.3142,97.8311,-13.409,-1.52
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1968,8856.824,8891.328,4075.757,4815.571,43.8191,84.637,28.4304,76.519,8.606,69.008,0.776,89.3231,143.705,6.508,16.162,2.258,1.0614,27.998,105.7,67.186,32.401,34.784,7.556,71.8652,67.8998,74.9833,58.9782,55.2168,61.8153,14.9582,13.1963,16.0326,6.3321,5.6354,6.6879,2.952,20.4604,141.081,3.721,25.3607,66.6325,87.9176,45.8027,170.1525,236.1573,120.2184,75.7636,109.5576,47.7618,145.1036,209.2961,98.24,-7.511,-0.845
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1969,8925.832,8954.597,4113.81,4840.786,44.1309,84.9823,28.7997,70.364,7.858,57.53,0.642,107.9669,140.132,6.519,15.649,2.2315,1.0476,27.799,106.1,69.768,33.787,35.981,7.791,71.7103,67.6006,74.9843,58.7587,54.8351,61.7711,14.8847,13.0662,16.0006,6.3419,5.6147,6.6932,2.779,19.7199,137.67,3.497,24.4138,67.7311,90.3743,45.387,173.3682,243.0444,120.064,78.6096,114.8548,47.7808,149.0938,217.2318,98.5886,-12.833,-1.433
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1970,8983.362,9014.896,4148.736,4866.16,44.4281,85.2569,29.1417,71.715,7.955,63.069,0.7,99.021,143.229,7.391,15.888,2.2935,1.0794,27.531,105.7,71.514,34.849,36.665,7.933,71.6772,67.4298,75.1013,58.6837,54.614,61.8553,14.937,13.0561,16.0941,6.3836,5.6313,6.7279,2.728,19.1301,140.792,3.402,23.6633,68.7054,92.5508,45.0483,176.2576,248.2337,120.2651,80.719,118.8966,47.457,152.5333,223.0937,99.1983,-8.643,-0.959
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1971,9046.431,9079.748,4183.943,4895.804,44.7477,85.4598,29.4384,72.448,7.979,66.633,0.734,94.4342,146.227,8.401,16.105,2.3132,1.0908,27.331,105.5,73.779,36.089,37.69,8.126,71.5899,67.2304,75.1451,58.5523,54.3758,61.8487,14.9262,12.9864,16.1209,6.4092,5.6479,6.757,2.731,18.6747,143.8,3.372,23.0851,69.7104,94.9541,44.6006,178.7036,252.2937,120.366,83.0742,123.3905,47.384,155.5288,227.6305,99.9277,-5.818,-0.641
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1972,9113.064,9144.634,4219.111,4925.522,45.0674,85.6581,29.6622,71.11,7.776,63.139,0.69,100.4561,145.872,8.825,15.952,2.2802,1.0755,27.195,105.8,74.762,36.65,38.112,8.176,71.7636,67.3403,75.3813,58.6691,54.4194,62.0394,15.0344,13.0421,16.265,6.4582,5.6793,6.8236,2.681,18.3306,143.498,3.315,22.6471,67.9746,93.2046,42.8563,178.5527,252.719,119.2181,82.7292,123.4898,46.1511,156.1394,228.9193,99.3905,-7.966,-0.871
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1973,9176.203,9205.712,4252.606,4953.107,45.3685,85.8573,29.7589,66.377,7.211,59.019,0.641,108.1353,143.303,9.661,15.567,2.2063,1.0416,27.107,105.7,76.926,37.592,39.334,8.356,71.7422,67.3112,75.3749,58.5946,54.3126,62.0096,14.9843,12.9813,16.2189,6.4561,5.6926,6.8213,2.599,18.0665,141.006,3.224,22.3118,66.7843,91.5416,42.0571,179.3924,253.9518,119.0408,83.3028,124.6607,45.5945,157.6442,231.1164,99.4866,-7.357,-0.799
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1974,9235.222,9265.678,4285.33,4980.349,45.664,86.0448,29.6494,66.066,7.131,60.913,0.657,105.5019,145.403,10.866,15.693,2.191,1.0355,26.957,105.6,79.337,38.851,40.486,8.562,71.6568,67.1378,75.3864,58.478,54.0941,62.006,14.9659,12.9404,16.2094,6.4231,5.6675,6.7864,2.596,17.8532,143.101,3.213,22.0427,66.7838,92.064,41.4535,182.5298,259.4686,119.4343,84.7306,127.0675,45.2923,161.2123,237.2737,100.0687,-5.157,-0.557
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1975,9296.135,9324.28,4316.758,5007.522,45.9528,86.2055,29.4854,62.593,6.713,56.291,0.604,114.7595,145.194,11.549,15.572,2.1327,1.0093,26.776,105.5,82.601,40.414,42.186,8.859,71.4177,66.811,75.2678,58.2127,53.7522,61.8481,14.8728,12.8958,16.069,6.3969,5.6469,6.7564,2.569,17.6673,142.92,3.18,21.808,67.6769,94.4011,40.7549,187.2528,267.3997,120.0606,87.9309,132.6133,45.4386,166.2941,245.4796,101.175,-6.302,-0.676
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1976,9352.426,9380.086,4346.36,5033.725,46.2278,86.3448,29.3771,60.67,6.468,55.32,0.59,117.4826,146.094,12.021,15.575,2.0898,0.9898,26.636,105.5,85.424,42.051,43.373,9.107,71.2208,66.4551,75.2584,57.9912,53.3784,61.8056,14.8642,12.8395,16.0785,6.3818,5.6176,6.7503,2.556,17.4855,143.83,3.159,21.5781,68.9979,97.4223,40.1849,192.7676,276.3811,121.3437,91.6019,138.6093,46.0176,172.1771,254.8005,102.8901,-5.35,-0.57
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1977,9407.746,9434.944,4374.956,5059.987,46.4982,86.4618,29.4614,59.33,6.288,54.395,0.577,120.1295,147.421,12.337,15.625,2.0612,0.9781,26.521,105.2,88.091,43.414,44.677,9.337,71.0784,66.2414,75.2144,57.8255,53.1552,61.7221,14.8228,12.7648,16.0471,6.3966,5.6108,6.7804,2.548,17.283,145.164,3.144,21.3225,69.0546,97.8067,39.761,196.4114,281.8235,122.4605,93.6417,141.8936,46.3768,176.1373,260.4132,104.5094,-4.925,-0.522
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1978,9462.141,9485.805,4401.003,5084.802,46.7488,86.5521,29.6781,58.461,6.163,47.328,0.499,,148.921,12.668,15.699,2.0328,0.9652,26.308,105.1,90.46,45.058,45.403,9.536,70.9476,65.9323,75.2846,57.684,52.8302,61.7864,14.8529,12.6422,16.1662,6.4295,5.6094,6.8285,2.538,17.0446,146.674,3.125,21.021,70.1907,99.8283,39.8474,200.7962,288.8678,123.3493,96.2598,146.3898,46.7995,180.6884,267.709,105.479,-11.143,-1.175
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1979,9509.469,9537.705,4428.922,5108.783,47.0046,86.6923,29.8658,56.076,5.879,56.472,0.592,117.0857,149.028,12.662,15.625,1.996,0.9468,26.124,105.4,92.952,46.328,46.624,9.746,70.8118,65.7622,75.2053,57.5319,52.6379,61.6981,14.8497,12.5967,16.1757,6.4584,5.6214,6.8613,2.491,16.7634,146.818,3.065,20.6647,70.509,99.8986,40.2928,204.8291,294.1591,125.291,98.715,149.7549,48.1965,184.9481,273.3238,107.5251,0.395,0.041
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1980,9565.941,9603.17,4463.845,5139.326,47.3272,86.8566,30.018,57.851,6.025,74.459,0.775,89.4383,151.899,13.485,15.818,1.9832,0.9415,25.956,105.2,94.048,47.261,46.787,9.793,70.7483,65.5739,75.2997,57.467,52.4486,61.7886,14.9205,12.5753,16.2859,6.49,5.6273,6.9003,2.497,16.4335,149.692,3.073,20.2494,71.6304,101.9825,40.2138,207.9315,298.6606,125.3939,100.7285,153.3073,48.4154,188.09,277.8683,107.6679,16.616,1.73
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1981,9640.4,9678.048,4502.507,5175.54,47.6963,86.9959,30.1771,60.287,6.23,75.295,0.778,89.0935,155.95,13.273,16.114,1.9888,0.9445,25.986,105.1,95.663,47.831,47.831,9.884,70.7537,65.6182,75.2783,57.4522,52.4555,61.769,14.9486,12.6048,16.29,6.5127,5.6464,6.9105,2.507,16.0554,153.739,3.077,19.7746,70.8754,100.3707,40.3569,208.8891,299.0066,125.9323,101.0574,153.6092,48.7864,189.2852,278.6478,108.1526,14.998,1.55
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1982,9715.695,9748.282,4538.8,5209.482,48.0424,87.1258,30.3414,61.845,6.344,65.175,0.669,103.6094,159.042,13.026,16.315,1.9897,0.9462,25.96,105,97.197,48.499,48.697,9.971,70.7837,65.6538,75.3295,57.4456,52.4638,61.774,14.9735,12.6645,16.2792,6.5529,5.6602,6.9514,2.489,15.6399,156.847,3.053,19.2535,70.1524,99.5484,39.7235,209.6291,300.2976,124.9442,100.5157,152.7765,48.4059,190.456,280.2572,107.7066,3.339,0.343
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1983,9780.87,9815.555,4573.364,5242.19,48.3739,87.2415,30.5251,72.294,7.365,69.37,0.707,98.0406,172.027,13.153,17.526,2.1336,1.0136,26.025,105.3,99.733,49.714,50.019,10.161,70.7121,65.6117,75.251,57.2876,52.3007,61.6528,14.9524,12.6481,16.2432,6.5922,5.6802,6.9911,2.597,15.2076,169.721,3.152,18.7106,68.6643,96.8821,39.4524,213.2238,305.1904,126.2073,101.3592,153.3327,49.3443,195.139,286.6611,109.4835,-2.938,-0.299
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1984,9850.24,9881.694,4607.37,5274.324,48.6999,87.3547,30.6866,65.971,6.676,62.908,0.637,108.8143,167.246,12.886,16.925,2.0783,0.9873,25.932,105.5,101.275,50.274,51.001,10.249,70.791,65.7341,75.295,57.3217,52.3881,61.6424,14.9721,12.653,16.2606,6.6266,5.6996,7.0259,2.479,14.763,165.072,3.028,18.1531,66.374,93.2147,38.5377,213.0132,303.6794,126.1795,99.4257,149.188,49.5535,195.4487,285.5167,110.1096,-3.051,-0.309
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1985,9913.148,9944.186,4639.096,5305.09,49.0079,87.4461,30.8182,62.86,6.322,62.077,0.624,111.0813,163.617,12.826,16.454,2.0406,0.9698,25.852,105.5,100.757,49.531,51.226,10.132,71.1922,66.2548,75.5382,57.6887,52.86,61.8706,15.0491,12.6643,16.3678,6.6647,5.7295,7.0587,2.354,14.3301,161.554,2.898,17.6109,62.3552,86.8101,37.0302,204.7879,290.1179,122.6449,93.0781,139.0056,47.1521,187.5346,272.3062,106.7216,-0.784,-0.079
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1986,9975.225,10004.288,4670.108,5334.181,49.3041,87.5506,31.0004,69.621,6.959,58.126,0.581,119.3024,169.337,12.952,16.926,2.1262,1.0099,25.981,105.7,99.716,48.205,51.511,9.967,71.6715,66.9313,75.7748,58.156,53.5289,62.0918,15.1279,12.7489,16.4283,6.709,5.7762,7.095,2.354,13.9223,167.265,2.886,17.1015,57.9242,79.6622,35.4806,194.1233,272.7647,118.1432,85.6355,127.0414,44.3466,176.8801,254.7738,102.3577,-11.499,-1.149
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1987,10033.351,10057.605,4698.435,5359.17,49.5668,87.6709,31.252,60.967,6.062,48.508,0.482,,160.789,13.02,15.987,2.0552,0.9758,25.751,105.9,99.822,48.007,51.815,9.925,71.9488,67.2695,75.9893,58.39,53.8204,62.2686,15.1709,12.7645,16.4847,6.7474,5.7982,7.14,2.198,13.5571,158.875,2.72,16.6467,55.8601,76.761,34.3267,187.8372,263.7294,114.1904,81.5467,121.0205,42.1493,171.0414,246.1439,98.844,-12.462,-1.239
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1988,10081.859,10107.637,4728.23,5379.406,49.8134,87.895,31.463,56.992,5.639,51.556,0.51,135.9112,159.213,13.05,15.752,2.07,0.9814,25.688,106.3,102.221,49.788,52.434,10.113,71.7496,66.8877,76.0358,58.161,53.4218,62.2688,15.2022,12.7191,16.5593,6.797,5.8169,7.1998,2.113,13.2502,157.362,2.619,16.2639,57.3999,79.6227,34.4827,193.6551,274.032,114.8765,85.5874,127.3469,43.6264,177.2646,256.7363,100.1257,-5.424,-0.537
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1989,10133.415,10158.785,4759.584,5399.202,50.0655,88.1535,31.6802,45.093,4.439,50.74,0.499,,149.576,13.601,14.724,1.9785,0.9386,25.47,106.2,104.483,51.654,52.829,10.285,71.5034,66.461,76.0575,57.8868,52.962,62.2682,15.2498,12.6955,16.6574,6.8361,5.8242,7.2456,1.973,13.0055,147.87,2.465,15.9597,59.8316,84.1433,34.7088,200.9163,285.3985,117.1139,90.2667,134.6292,45.2254,184.9317,268.6245,102.6598,5.639,0.555
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1990,10184.155,10186.26,4776.793,5409.468,50.2009,88.3043,31.9513,30.711,3.015,4.211,0.041,,138.539,15.265,13.601,1.8599,0.8816,25.19,106.4,107.828,54.083,53.745,10.586,71.1446,65.886,76.0081,57.5212,52.386,62.2032,15.2577,12.5974,16.7351,6.8582,5.823,7.2702,1.803,12.8284,136.981,2.281,15.7402,62.5742,88.8858,35.3555,210.3656,299.8608,120.577,95.9069,143.8566,46.9234,194.5472,283.2579,106.3523,-26.497,-2.601
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1991,10188.366,10193.889,4783.477,5410.412,50.2385,88.4124,32.2483,16.915,1.659,11.046,0.108,,128.414,15.927,12.597,1.7521,0.8294,25.02,106.6,111.499,56.176,55.323,10.938,70.7224,65.3923,75.7469,57.0759,51.8473,61.9458,15.1412,12.4747,16.6316,6.8435,5.7932,7.2558,1.655,12.7068,126.984,2.111,15.59,65.1946,93.3051,36.1388,218.9975,311.7151,125.1461,101.0601,152.2285,48.5454,203.5217,295.7815,110.8746,-5.876,-0.576
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1992,10199.412,10217.562,4799.562,5418,50.3551,88.5855,32.5616,6.83,0.669,36.299,0.355,,123.505,16.073,12.088,1.704,0.8085,24.909,106.2,116.675,59.667,57.008,11.419,70.119,64.5827,75.4828,56.4518,51.0329,61.6414,14.9762,12.229,16.5452,6.8358,5.7592,7.2505,1.572,12.6227,122.139,2.002,15.4857,67.874,98.0572,36.6336,232.6036,332.0682,130.5883,108.4713,163.8922,51.2849,217.4921,316.4316,116.856,29.477,2.885
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1993,10235.711,10241.32,4815.626,5425.694,50.4722,88.756,32.8785,-8.443,-0.824,11.218,0.11,,113.992,15.317,11.131,1.5768,0.7478,24.915,106.4,122.435,63.084,59.351,11.955,69.5221,63.9183,75.0868,55.8171,50.3205,61.2212,14.7023,12.0196,16.269,6.7777,5.5909,7.2375,1.452,12.5472,112.739,1.855,15.3932,70.2267,102.5439,36.652,244.542,349.2575,135.5406,115.4061,174.6722,53.7546,229.9751,334.3894,122.1069,19.652,1.919
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1994,10246.929,10230.187,4798.801,5431.386,50.4174,88.3532,33.2412,-20.913,-2.045,-33.484,-0.327,,107.084,14.965,10.467,1.4864,0.7048,24.898,106.5,127.997,66.595,61.402,12.512,68.9659,63.2735,74.7474,55.2343,49.6459,60.8598,14.453,11.7721,16.0685,6.6988,5.4033,7.204,1.349,12.4512,105.916,1.723,15.2731,71.8807,105.2765,37.1252,256.1011,366.1861,140.4495,120.5273,182.6666,55.6358,241.9465,351.8736,127.3062,-12.57,-1.229
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1995,10213.445,10197.464,4772.021,5425.442,50.2561,87.9563,33.6329,-32.443,-3.182,-31.963,-0.313,,98.583,13.895,9.667,1.3693,0.6485,24.928,106.7,131.026,67.876,63.149,12.849,68.7521,63.0658,74.5262,54.9879,49.3807,60.6383,14.2541,11.6208,15.8647,6.6537,5.2822,7.1835,1.229,12.2976,97.522,1.571,15.0878,72.216,105.9528,37.5063,258.4228,370.6023,141.5967,121.247,184.9762,55.385,244.6477,356.9735,128.4254,0.481,0.047
185,112,,BLR,BY,112,4,Country/Area,923,Belarus,2,Medium,1996,10181.482,10164.028,4759.362,5404.665,50.0913,88.0603,34.0249,-40.109,-3.946,-34.909,-0.343,,93.884,12.961,9.237,1.3072,0.6195,24.974,106.5,133.993,69.502,64.491,13.183,68.5655,62.8719,74.3987,54.7762,49.1537,60.4958,14.1163,11.4519,15.7824,6.5983,5.234,7.1104,1.141,12.0544,92.894,1.452,14.7806,72.5045,106.0058,38.0059,261.0812,374.2371,143.0059,121.7788,185.7151,55.683,247.5986,360.9896,130.0074,5.205,0.512
