category,lat,lon
fap,55.7410919,29.7094762
shop_grocery,54.2764158,26.3153543
post_office,54.2754354,26.3135196
school,53.5711757,31.3756524
shop_grocery,53.8263764,26.3536092
shop_grocery,51.8839417,29.1994515
school,55.4968329,28.8153358
school,55.4784102,28.8308463
school,55.4732744,28.7657959
bank,53.9032451,27.6003775
sports_centre,52.8982073,24.8400444
fap,52.8977517,24.8428083
shop_grocery,52.8775033,25.0361525
sports_centre,54.1838228,27.8128780
sports_centre,54.0414967,27.8573987
shop_grocery,51.5491571,28.7883128
shop_grocery,53.3439272,27.8357573
shop_grocery,53.8092505,27.4939831
post_office,53.8758145,30.0499590
shop_grocery,52.0315839,29.2307152
shop_grocery,52.0316581,29.2340723
fap,54.2079097,28.5480645
school,52.0754275,27.7120231
school,53.9570521,30.9241443
school,52.9771472,27.8112379
school,52.0681785,23.7283202
school,52.0681843,23.7280061
school,52.0745965,23.7213194
school,53.7819421,27.4352627
shop_grocery,52.0161853,25.5954521
post_office,52.0164937,25.5950943
school,54.3008704,26.8257253
shop_grocery,52.0016338,25.6880504
bank,53.3470496,26.2586009
school,55.1723850,30.1394250
fap,52.4662055,30.9723819
school,52.4638073,30.9826969
school,52.4688859,30.9662532
school,52.9505185,27.8730267
pool,52.7222169,25.3264419
post_office,52.7110776,25.3178405
cafe,53.9543752,27.4481429
shop_grocery,53.8179157,27.3900824
sports_centre,53.8108108,27.3930872
shop_grocery,52.1286688,25.5502202
shop_grocery,52.6289637,26.5038353
shop_grocery,55.3194040,27.4875891
shop_grocery,51.9487122,26.4007607
cafe,51.9483370,26.4005810
shop_grocery,51.9500778,26.4085418
fap,51.9474178,26.3985264
shop_grocery,52.0418762,26.2707728
fap,51.9424509,26.4877478
cafe,52.7089839,25.3863319
school,52.1396611,26.0701542
shop_grocery,52.2827783,25.3684045
shop_grocery,52.2824426,25.3681953
shop_grocery,54.4244367,29.7669462
sports_centre,52.6353108,28.7524066
post_office,52.6309998,28.7478798
shop_grocery,52.1383871,26.1041877
shop_grocery,52.1965205,26.0689520
shop_grocery,51.6403602,23.6038019
shop_grocery,54.2359522,28.5517957
shop_grocery,54.2150237,28.5085540
fap,53.8249041,27.4507315
school,54.3200083,26.8774954
school,54.3124217,26.8434379
school,54.3200044,26.8695042
school,54.4193623,27.2889273
cafe,53.1337817,29.2272817
school,55.2887097,30.2561678
school,54.1307162,26.8060788
school,54.2188753,28.5268148
school,52.1435243,26.0902062
shop_grocery,54.2062789,28.5131296
school,52.1309748,26.1041133
shop_grocery,52.1361716,26.1549283
shop_grocery,52.1361492,26.1515678
post_office,52.4351861,30.9761404
fap,52.1347720,26.1530907
cafe,52.1200839,26.1070701
post_office,53.7462275,27.6869018
school,52.0865913,27.6349220
shop_grocery,53.9061710,28.1229039
school,55.2260065,29.8759568
school,52.1331617,26.0952968
school,52.1394690,26.1067852
school,52.1222186,26.1176525
sports_centre,52.1198455,26.1257216
school,52.7373501,30.5003144
school,52.3338812,28.0140311
school,52.3375946,28.0191210
shop_grocery,52.7946263,27.9813647
school,52.1107174,26.0716590
school,52.1139818,26.0724373
school,52.1231680,26.1096566
school,52.6373111,30.8188197
shop_grocery,54.5510893,29.7280608
sports_centre,52.1300584,29.3461746
school,52.1383076,26.1012842
school,52.1394491,26.1126876
school,52.1328400,26.0715955
school,52.1316548,26.0677134
shop_grocery,52.1094869,26.0571396
shop_grocery,52.1093593,26.0549016
school,52.1306627,26.0216009
school,52.1158726,26.0927006
shop_grocery,54.3201596,29.2641013
school,55.6146781,27.6373351
bank,52.1259258,29.3329132
school,54.6156803,25.9762238
shop_grocery,54.3086074,26.8655889
shop_grocery,54.1892826,26.4478357
shop_grocery,54.1715111,26.5603663
fap,52.1247805,26.1273039
shop_grocery,51.5712051,27.7768376
shop_grocery,51.5706860,27.7749270
shop_grocery,51.5661186,27.7709736
shop_grocery,55.1441678,29.5736231
fap,55.1429528,29.5798338
cafe,54.6900305,31.0366969
sports_centre,53.8100057,27.7319514
school,54.4238492,27.8370553
school,54.4180905,27.8140336
shop_grocery,54.0426557,28.6240062
shop_grocery,54.7091263,29.1505704
cafe,52.6450088,28.8831460
shop_grocery,54.4747242,26.4085693
shop_grocery,52.4341655,30.9488976
shop_grocery,52.4750298,25.1688161
shop_grocery,54.5047288,26.9281778
cafe,54.5718136,30.6883913
shop_grocery,54.5720082,30.6885291
shop_grocery,51.9714141,27.0661938
school,55.0264103,30.4323504
school,54.4287005,28.4352272
cafe,53.8833757,30.4066298
school,54.4096072,28.5807767
school,54.1049929,29.2122162
shop_grocery,52.8496945,24.9166859
shop_grocery,54.6230724,26.4429568
cafe,53.8073193,27.7370819
shop_grocery,51.5475877,27.7889081
sports_centre,53.8081302,27.7343234
school,53.9609603,27.6115119
post_office,53.0486309,27.5554001
cafe,54.8606236,29.1602845
shop_grocery,55.1642913,30.2758851
shop_grocery,53.1143219,25.9013975
post_office,54.3399658,29.7596727
fap,53.5858546,28.2285513
bank,53.8940891,27.5283581
shop_grocery,53.8940185,27.5286389
bank,53.9208870,27.4801018
sports_centre,54.4190616,27.8332465
fap,53.9235798,27.6714360
shop_grocery,53.9160276,27.4934774
shop_grocery,53.9202162,27.4971294
school,53.9226687,27.4924632
shop_grocery,52.2264042,24.3525837
shop_grocery,52.2262809,24.3531315
shop_grocery,55.0827139,30.6384207
shop_grocery,53.1435402,25.7227590
shop_grocery,53.1435780,25.7180905
fap,54.5731871,27.2748730
school,52.2309093,24.3266984
shop_grocery,53.7275648,24.1713986
school,52.6272656,29.7144958
shop_grocery,52.6381712,29.7287685
school,52.6428682,29.7258067
school,52.6324166,29.7539243
fap,52.6307529,29.7545546
school,55.5363755,28.7973788
shop_grocery,55.5395547,28.8067809
shop_grocery,53.5170371,28.1244931
shop_grocery,53.2321251,26.6814336
cafe,54.3282840,29.1432266
bank,54.3188208,29.1411400
bank,54.3209109,29.1422362
shop_grocery,53.2226793,26.6823606
shop_grocery,53.2259011,26.6683305
shop_grocery,53.2319720,26.6674766
shop_grocery,54.2070608,28.4858228
school,53.4678768,27.2100624
shop_grocery,53.0409462,28.3179600
school,52.0868949,23.6869970
fap,52.7791880,27.5336588
shop_grocery,52.2960105,25.0585822
shop_grocery,52.2084700,24.3736538
shop_grocery,52.2086192,24.3372606
post_office,55.2271206,29.2429225
sports_centre,53.9455160,27.3251010
restaurant,52.0918088,23.6890831
shop_grocery,54.1849237,28.4721263
school,54.1824496,28.4690611
shop_grocery,54.5256776,28.9437045
school,53.8950758,27.6573755
cafe,52.7532402,25.1621828
shop_grocery,52.7566406,25.1424631
shop_grocery,54.0376765,26.9012624
shop_grocery,54.3613983,29.1075682
cafe,54.3996675,29.0444095
shop_grocery,52.1819223,29.8620698
shop_grocery,53.3277596,26.0045788
shop_grocery,53.3276714,26.0053890
school,55.3287523,29.7474522
school,54.0099133,31.7106445
shop_grocery,54.1139719,28.3494170
fap,55.4095892,28.4694333
shop_grocery,54.2390465,25.3019636
cafe,53.9167515,27.5116067
cafe,52.0922308,23.6915542
pool,52.0869059,23.6932850
shop_grocery,53.1398542,25.8915695
shop_grocery,53.1870332,25.5925489
shop_grocery,52.4570171,31.0041814
school,52.4596583,31.0036362
shop_grocery,52.4637308,30.9962620
shop_grocery,52.4594962,30.9933142
school,52.0408884,29.2602557
sports_centre,52.0332005,29.2610896
sports_centre,52.0291603,29.2555578
sports_centre,52.0285848,29.2567828
school,53.1353200,25.8094015
cafe,52.0498097,29.2662940
shop_grocery,52.0478332,29.2548486
school,55.2721249,28.9677300
shop_grocery,53.3344622,26.3646632
shop_grocery,53.2939590,26.2327600
shop_grocery,55.2446118,29.2639571
cafe,53.9212681,27.3893520
shop_grocery,55.2249593,29.2405012
shop_grocery,55.4751226,28.7945159
shop_grocery,55.4739001,28.8149114
shop_grocery,55.4725842,28.8291582
sports_centre,53.8776900,27.6060365
post_office,53.9235713,27.3805218
shop_grocery,52.7840573,27.5462845
fap,53.1439483,29.1694713
school,54.1058242,28.3621359
school,54.0926376,28.2948126
post_office,54.5723191,27.3946549
shop_grocery,53.0498224,27.6315562
shop_grocery,52.0674093,23.7219821
shop_grocery,53.1546695,26.0342929
shop_grocery,52.1907914,24.3373150
school,55.2083136,30.1949324
sports_centre,53.6011992,23.7377992
shop_grocery,54.2994326,26.8808424
shop_grocery,54.3684322,29.9069942
shop_grocery,54.4798052,26.9292377
cafe,54.4604667,26.8633178
shop_grocery,53.9321321,25.7722367
shop_grocery,53.9322532,25.7709494
shop_grocery,53.9322150,25.7727584
shop_grocery,53.9320366,25.7822013
shop_grocery,53.9420092,25.7512940
school,54.5119684,30.3802416
bank,53.8711261,27.5715932
shop_grocery,55.5759824,29.7268870
post_office,55.1063317,27.7750104
shop_grocery,55.1065753,27.7745658
shop_grocery,53.9729005,27.1284079
shop_grocery,53.9727851,27.1288722
fap,51.9845523,24.6687024
shop_grocery,52.8650276,24.8904798
shop_grocery,52.8600356,24.8898236
shop_grocery,52.9482265,27.8870187
shop_grocery,52.7854937,27.7108598
shop_grocery,53.4634675,25.5791896
shop_grocery,52.0567078,27.2056291
school,54.6180790,25.9558925
school,54.6175805,25.9641550
cafe,52.0554200,27.2109914
shop_grocery,52.0550098,27.2158637
shop_grocery,52.0551896,27.2155069
shop_grocery,52.0552902,27.2156598
shop_grocery,52.0565276,27.2309742
shop_grocery,52.0763577,27.3470819
bank,52.0767559,27.3482784
school,53.8549625,27.5175795
shop_grocery,52.0861628,27.5375763
shop_grocery,53.0679677,29.2293296
school,52.0397324,29.2510890
school,52.0461202,29.2648621
school,52.0467273,29.2654683
school,52.0475554,29.2593689
fap,52.0491339,29.2562013
ice_rink,52.0294261,29.2555280
school,52.4752780,30.9648913
sports_centre,54.2596621,28.4401290
school,52.4392792,30.9139984
shop_grocery,54.2465111,28.5163631
shop_grocery,52.4646516,30.9976887
shop_grocery,51.7945490,24.0650154
cafe,53.9014457,30.3700023
cafe,54.1772476,28.4736409
fap,54.2429279,28.4653502
school,54.4189221,30.2726609
shop_grocery,53.1062005,30.0661753
cafe,52.0772904,23.7242590
fap,54.9563681,28.4862873
fap,51.7787365,30.2656224
shop_grocery,53.0854934,26.0908738
bank,53.0835010,26.0926233
shop_grocery,53.0859170,26.0906297
cafe,53.9769493,27.0129454
shop_grocery,53.0985323,26.9340358
shop_grocery,52.1325721,23.7302354
cafe,53.9035365,27.5144105
shop_grocery,52.6287977,29.7214097
school,52.6368164,29.7442078
shop_grocery,52.6297936,29.7226622
shop_grocery,52.6345507,29.7428908
shop_grocery,54.2806090,28.4916685
shop_grocery,54.2851620,28.4928274
shop_grocery,54.4180158,27.1690923
shop_grocery,53.5533087,26.8820054
school,53.6197450,26.6612535
school,53.9478365,30.3540906
restaurant,52.6173493,23.8950308
shop_grocery,52.0664184,23.6963067
shop_grocery,54.4200344,27.1666978
shop_grocery,54.4205706,27.1646045
shop_grocery,53.5704930,31.3808387
shop_grocery,53.5693701,31.3841481
shop_grocery,53.5693803,31.3843034
shop_grocery,52.3440584,23.6080530
shop_grocery,53.7406509,27.8536580
school,52.9002205,27.6377186
shop_grocery,54.5172651,26.9571782
school,51.8039082,29.4942731
school,51.7967941,29.5046988
school,51.7866176,29.5028859
school,52.9727816,25.0808835
shop_grocery,53.7679240,27.9931703
shop_grocery,53.7675990,27.9947904
shop_grocery,52.4062944,23.4591997
shop_grocery,52.4044754,23.4623641
shop_grocery,52.4016493,23.4614424
shop_grocery,52.4015359,23.4613950
shop_grocery,52.7127657,25.3117828
fap,52.3628930,23.3919339
shop_grocery,52.3662849,23.3772445
sports_centre,52.4084479,31.0256294
school,53.1935237,26.5987315
shop_grocery,52.2504287,24.9628439
cafe,54.3751987,29.3116983
cafe,54.5078464,26.3709072
fap,52.0777508,29.1988592
fap,53.1451564,29.2211979
school,54.4802604,26.8969522
post_office,53.1658696,29.1718443
cafe,55.4961742,28.7611425
school,54.6132131,29.2864990
shop_grocery,52.1105690,29.1332791
school,53.9130495,27.6667351
shop_grocery,55.6973755,29.2154172
restaurant,52.4612849,30.9658724
shop_grocery,52.3366325,27.4906327
shop_grocery,52.3402379,27.4855754
school,55.3352982,28.0884485
shop_grocery,52.0719857,27.7265826
cafe,53.1652140,29.1844459
school,53.1536794,29.2249893
school,53.4596613,27.2123171
cafe,52.5048489,31.0337717
cafe,52.5059094,31.0307794
school,53.8889358,30.2699676
cafe,55.4360921,28.7784017
shop_grocery,54.2728906,28.4954387
shop_grocery,54.5691526,27.0277930
shop_grocery,54.4711492,26.6694406
shop_grocery,52.2107500,25.1681183
post_office,52.1997618,25.1472262
shop_grocery,52.1883287,25.1222851
shop_grocery,52.1995240,25.1476797
shop_grocery,52.1090905,29.4339869
school,54.0400499,28.1933608
sports_centre,54.5216673,30.4407451
cafe,52.1861797,25.1540381
cafe,54.5263061,30.4437744
shop_grocery,52.7133343,25.3158120
shop_grocery,52.8929103,27.6690998
school,52.5594650,23.7937583
cafe,52.5623315,23.8004291
school,54.6251021,27.5633115
shop_grocery,54.6248920,27.5666945
shop_grocery,54.3531889,27.0626064
school,53.9838109,27.8356786
shop_grocery,53.5043205,28.1414049
shop_grocery,53.4974902,28.1486952
cafe,55.8151986,29.2726623
shop_grocery,53.5274111,28.1761781
shop_grocery,55.6363321,29.3873152
school,54.2096970,27.8973347
shop_grocery,52.4902848,30.9711220
shop_grocery,52.8909911,26.5360500
school,53.9002377,30.3304117
school,54.9357907,29.1490780
shop_grocery,52.5095080,24.9591160
shop_grocery,52.5227650,24.9771867
shop_grocery,53.8912183,27.5873375
shop_grocery,55.6921688,29.7447029
shop_grocery,52.4402922,30.9331849
school,52.4513074,30.9632838
school,52.4480658,30.9572153
school,52.4452633,30.9457007
shop_grocery,52.4525903,30.9775235
sports_centre,52.4462771,30.9811123
shop_grocery,52.4541169,30.9788794
shop_grocery,52.4524485,30.9763592
shop_grocery,52.4526147,30.9767274
shop_grocery,52.4533209,30.9690048
school,52.4527476,30.9672255
shop_grocery,52.4546024,30.9691282
school,51.8640762,26.7916939
school,51.8636420,26.7894239
shop_grocery,52.4393766,30.8966167
school,52.4359735,30.8965716
school,52.4721656,30.9287606
school,52.4465606,30.8376897
shop_grocery,53.3076017,30.1315530
shop_grocery,53.6948191,27.1127009
shop_grocery,53.6862768,27.1366657
shop_grocery,53.6962857,27.1074861
cafe,53.6965136,27.1994142
shop_grocery,53.4981302,27.7562010
shop_grocery,53.6823069,27.1314707
shop_grocery,54.8823719,28.6994842
shop_grocery,52.4658299,25.1848225
shop_grocery,53.4742933,27.2274640
cafe,53.5273735,23.6741019
shop_grocery,53.5393569,23.6955056
shop_grocery,53.9507045,27.7628610
shop_grocery,53.9463477,27.7755657
post_office,52.8530025,28.1943851
shop_grocery,52.8521561,28.1931410
shop_grocery,52.8519112,28.1933742
school,52.8553597,28.1834622
fap,52.8559487,28.1819626
cafe,52.4251649,30.9311525
fap,52.4418705,30.9769125
school,52.4417230,30.9967524
shop_grocery,52.4439081,30.9925742
school,52.4515520,30.9938763
school,52.4506676,30.9907214
shop_grocery,54.2530883,27.0679916
shop_grocery,54.7557661,27.0906217
shop_grocery,53.3593629,32.0460708
school,53.3576596,32.0467964
fap,53.3563917,32.0392890
shop_grocery,52.5471613,24.9733354
cafe,53.0230785,25.7808605
restaurant,54.2165199,28.4785065
shop_grocery,54.7611234,27.0853705
restaurant,53.9484151,27.4569819
shop_grocery,52.3709905,30.3484897
shop_grocery,52.3850215,31.3399473
school,54.7604068,27.0880310
sports_centre,53.9352415,27.3655433
school,52.0485454,29.2573425
shop_grocery,54.3993702,26.6087612
shop_grocery,53.6366044,27.2160004
shop_grocery,53.6359920,27.2155253
shop_grocery,53.6371413,27.2224943
shop_grocery,53.7288992,25.4986916
shop_grocery,54.1080961,27.7547965
shop_grocery,53.0355814,28.5523344
shop_grocery,52.6196357,28.0421064
shop_grocery,52.6191195,28.0455275
fap,53.7979454,27.6046107
fap,53.7983674,27.6049800
fap,53.7989636,27.6048195
shop_grocery,52.0772504,23.7538154
school,53.7713019,28.6499210
school,53.7676407,28.6724508
sports_centre,52.4376454,30.9865019
school,52.4269943,30.9800437
shop_grocery,52.2166902,27.4825982
bank,52.2178473,27.4705823
cafe,52.2158482,27.4712032
shop_grocery,52.2142589,27.4744547
fap,52.4268114,30.9799853
cafe,52.4331380,30.9882880
shop_grocery,54.0133600,31.7425930
shop_grocery,52.4333545,30.9756259
shop_grocery,53.0412341,26.2548534
shop_grocery,53.9677795,27.0531776
shop_grocery,53.9702758,27.0481161
shop_grocery,53.9692507,27.0494834
shop_grocery,53.9678051,27.0542602
bank,52.1353515,29.3420062
school,52.4135803,30.9963773
fap,53.9183328,27.5267202
shop_grocery,53.1935025,29.2241823
shop_grocery,53.1937093,29.2240714
sports_centre,53.1909562,29.2266162
ice_rink,53.1855896,29.2263182
shop_grocery,53.1927999,29.2289088
shop_grocery,53.5756778,31.3687017
shop_grocery,52.4090370,30.9144573
school,54.6172519,26.5494559
school,52.4126823,30.9756571
shop_grocery,54.6075791,26.6043943
shop_grocery,54.5617892,26.7282845
fap,53.0165830,26.6493143
water_park,53.0731992,26.6556733
shop_grocery,53.0663020,26.6350704
cafe,53.0654179,26.6376336
fap,53.1571240,27.0833450
cafe,53.1583285,27.1044148
shop_grocery,53.3119199,26.5526232
shop_grocery,55.4883808,28.7795563
fap,52.1070322,23.6894126
shop_grocery,51.8973090,26.8489449
shop_grocery,53.4014598,24.5352387
shop_grocery,51.8978251,26.8578106
school,53.6871613,27.1411790
shop_grocery,51.8965623,26.8751416
school,54.0333424,26.8912667
cafe,53.0391943,26.2628093
post_office,54.6863048,27.3523481
school,53.7304995,24.5236008
fap,53.7439841,24.5242576
shop_grocery,52.7793792,27.1556778
shop_grocery,52.4105116,30.9712892
shop_grocery,52.4048580,30.9415578
fap,52.4020524,30.9467774
fap,52.3968052,30.8988832
fap,52.3942661,30.8959660
fap,52.3952981,30.9012348
school,54.8891247,28.9210198
school,53.5741693,31.3914103
shop_grocery,53.5747551,31.3924125
shop_grocery,52.2196995,23.9263532
school,54.7325406,28.0541533
shop_grocery,52.1441011,25.5066883
shop_grocery,53.5680850,31.3819752
shop_grocery,52.1402811,25.5226016
post_office,52.1367312,25.5371307
shop_grocery,52.1509940,25.5280532
school,55.4145666,29.9907212
fap,52.4293534,31.0144942
shop_grocery,52.1920639,24.0494722
post_office,55.1912851,27.6385648
fap,54.6453444,27.4607568
school,54.6401805,27.4735536
fap,53.9564132,27.5402752
shop_grocery,54.7554922,29.8802108
school,52.4777156,31.0263411
school,55.3643068,27.4557095
school,52.4027503,30.9121345
sports_centre,52.4074524,30.9472180
sports_centre,52.4071872,30.9456995
shop_grocery,52.4077331,30.9570842
shop_grocery,52.6368006,29.7284640
shop_grocery,52.7798254,26.4235181
post_office,52.7777730,26.4259026
school,52.4117627,30.9676130
school,52.4134427,30.9631833
bank,52.4154583,30.9608783
restaurant,53.9013600,27.5161993
shop_grocery,52.4364575,30.9763032
fap,52.4304689,30.9627737
school,52.4213249,30.9726785
shop_grocery,52.4221042,30.9573257
school,52.4265348,30.9517752
school,52.4261164,30.9516451
shop_grocery,52.4400936,30.9660695
shop_grocery,54.8846920,27.5786475
fap,54.8052669,29.6859218
post_office,52.4151649,30.9554586
fap,52.4214385,30.9442381
shop_grocery,52.4140992,30.9437425
cafe,52.4137603,30.9387351
shop_grocery,52.4102515,30.9373945
shop_grocery,53.9640592,27.0615942
shop_grocery,52.4137327,30.9263991
school,52.4107371,30.9208885
school,52.3787867,31.0166071
shop_grocery,52.5341854,30.9179810
sports_centre,52.3833949,31.0352186
shop_grocery,52.4613123,30.9472228
shop_grocery,52.6229096,29.7203903
school,52.3762612,31.0202987
school,52.3817888,31.0255035
school,52.3826843,31.0207332
shop_grocery,53.9078735,30.3247153
shop_grocery,52.6447942,28.8831742
shop_grocery,52.3849885,31.0286347
school,52.3905444,31.0279642
school,52.3966758,31.0292945
school,52.3948222,31.0306504
shop_grocery,52.3858980,31.0311499
sports_centre,52.3861773,31.0333801
shop_grocery,53.7846946,31.6390112
shop_grocery,54.2678434,27.1043818
shop_grocery,54.2683961,27.1036734
shop_grocery,54.2636344,27.1204866
school,52.3726681,31.0324854
shop_grocery,52.3547172,31.0449982
fap,52.1332900,29.3478115
school,52.1359264,29.3451259
shop_grocery,53.5116937,28.2775152
shop_grocery,53.4581884,27.6401401
shop_grocery,53.4577388,27.6402139
school,54.5540627,26.9551800
shop_grocery,53.6302671,27.4556641
shop_grocery,54.5559739,26.9653531
fap,52.6930954,25.3786424
shop_grocery,52.7027574,25.1474742
shop_grocery,52.6896556,25.1994080
shop_grocery,52.7132555,25.1107740
post_office,52.6600570,25.3247610
restaurant,52.1155332,23.6875318
shop_grocery,52.1422168,29.3167529
fap,54.5687628,30.6692184
shop_grocery,52.1261737,29.2991553
shop_grocery,52.1271954,29.3076480
shop_grocery,52.1248020,29.3089644
shop_grocery,52.1267708,29.3169672
school,52.1266445,29.3213766
fap,52.1383591,29.3212542
school,52.1290965,29.3282548
shop_grocery,54.2294822,27.0038484
shop_grocery,51.6675689,28.4143971
fap,51.6682125,28.4149441
school,51.6700804,28.4103889
fap,55.1563797,30.2172924
school,52.1292971,29.3365784
fap,54.4091767,30.4062967
shop_grocery,52.1315997,29.3384311
fap,55.1639778,30.2264169
shop_grocery,55.9116537,29.3196754
fap,55.1886066,30.2065023
shop_grocery,53.8488544,28.6676887
cafe,55.8369897,27.7459537
shop_grocery,55.8332256,27.7365363
cafe,52.1081550,29.3313754
shop_grocery,52.1186169,29.3348435
bank,52.1237956,29.3347030
sports_centre,52.7043492,24.3548852
shop_grocery,53.5090567,28.1350511
school,52.1171254,29.3499021
shop_grocery,53.5095376,28.1376730
school,53.8979869,25.2613265
cafe,53.5098950,28.1436945
shop_grocery,53.0673279,24.7695615
shop_grocery,52.4627307,25.2069782
shop_grocery,52.4660488,25.2034370
shop_grocery,52.4833832,25.1613606
post_office,52.5006962,25.1896115
shop_grocery,52.5089468,25.1664734
shop_grocery,52.4944821,25.2119979
shop_grocery,52.4631486,25.1705625
shop_grocery,53.9355977,27.5629321
ice_rink,52.7318750,27.4505515
cafe,53.5195474,28.1535088
school,53.8820942,25.3009024
fap,53.9043584,27.5362545
shop_grocery,54.4925800,29.1587278
shop_grocery,54.5410762,29.2002160
shop_grocery,52.2455339,26.8035259
shop_grocery,53.0743312,26.4439314
fap,53.8915008,27.5145987
shop_grocery,54.1126261,27.7551024
shop_grocery,53.5192538,28.1542920
shop_grocery,54.6774779,30.9267974
shop_grocery,52.3787578,23.3607234
shop_grocery,52.2826288,23.3117799
fap,52.2846598,23.3102739
school,53.6856850,26.8577392
fap,53.6943094,26.8573376
shop_grocery,52.3992044,23.3796434
shop_grocery,52.3991595,23.3791208
post_office,52.3996877,23.3800220
shop_grocery,52.3922500,23.4108191
shop_grocery,52.3892025,23.4184582
shop_grocery,52.2995910,23.4888819
shop_grocery,52.4008391,23.3849557
bank,52.3684404,23.3767267
restaurant,52.3673480,23.3833048
shop_grocery,52.3505731,23.5532851
post_office,52.2753672,29.3826980
school,52.4321100,31.0167309
school,53.5749828,31.3704754
shop_grocery,54.1185728,27.7165372
shop_grocery,53.2272955,24.6703139
shop_grocery,53.2160680,24.6846453
post_office,53.3504599,24.6226366
shop_grocery,53.6319147,28.0088550
shop_grocery,53.5785760,27.7934864
shop_grocery,53.5798426,27.7456030
shop_grocery,53.5473432,27.8561656
bank,53.9025047,27.5476323
post_office,52.2072669,27.0107061
shop_grocery,55.1675848,30.2837430
school,53.9896595,27.7944945
cafe,53.9869894,27.7951162
shop_grocery,53.9867944,27.8463137
post_office,52.2309307,27.0183606
shop_grocery,52.6125706,24.7289110
shop_grocery,54.2844157,28.9761161
shop_grocery,54.3002417,29.0708535
shop_grocery,54.2995687,29.0710788
shop_grocery,54.3025608,29.0699663
school,54.3019997,29.0681397
shop_grocery,54.3272355,28.8982231
cafe,54.2999241,28.9496889
post_office,54.1642944,28.9041988
shop_grocery,52.8257798,27.3865339
school,52.7885256,27.6429335
shop_grocery,52.8119580,27.5926434
shop_grocery,52.8267574,27.5940281
shop_grocery,52.8459491,27.3986714
shop_grocery,52.8273903,27.6781046
shop_grocery,52.8714656,27.4785618
shop_grocery,52.9188831,27.4086774
cafe,52.3654675,30.4145390
school,53.8042688,27.2410270
school,55.4576352,27.2282546
shop_grocery,53.9575388,27.0602258
shop_grocery,54.6807343,26.4054032
school,53.6364940,23.8597261
school,54.0031774,27.5715556
shop_grocery,53.5097560,26.7782271
sports_centre,54.2050250,30.3042707
shop_grocery,54.1249147,27.9543899
school,54.1216242,27.9492016
school,52.4058008,31.1008595
school,52.2232511,27.4926985
school,52.2203657,27.4918455
shop_grocery,54.1767351,26.1071370
school,54.1142384,30.8082078
shop_grocery,53.1505803,26.1302328
cafe,53.1374110,25.8781994
school,53.4520026,31.0113258
fap,52.2103052,26.9957767
shop_grocery,53.0700070,25.9869504
shop_grocery,53.0408192,28.2555681
shop_grocery,53.0326571,28.2631213
shop_grocery,53.0352362,28.2368863
shop_grocery,53.0397271,28.2723986
shop_grocery,53.0467118,26.0730658
school,53.2672889,24.5791706
school,54.3232114,31.2315759
fap,53.8993917,27.5514045
shop_grocery,54.4752625,26.3996785
fap,54.6235032,27.5647696
school,53.4256809,27.3985926
shop_grocery,52.1918910,27.1498121
shop_grocery,52.9534113,24.1274196
cafe,54.4749128,26.4001990
shop_grocery,54.1650480,28.0706225
shop_grocery,52.4047300,28.5476764
school,52.4044822,28.5469849
sports_centre,52.2622705,26.7831391
shop_grocery,52.2601276,26.7857459
cafe,52.2598738,26.7855745
sports_centre,52.2597152,26.7902045
shop_grocery,54.2117107,28.4755725
cafe,52.1046199,23.6751752
shop_grocery,53.6946346,23.8384507
sports_centre,53.8868713,27.5293945
shop_grocery,54.0883229,26.9956309
school,54.5034941,30.7833877
shop_grocery,54.0697886,26.9112031
shop_grocery,54.1189567,26.6871581
school,53.6306138,23.8508562
fap,53.4574643,23.8912037
shop_grocery,54.6563673,29.8308926
shop_grocery,53.7446267,27.6924494
shop_grocery,53.6987064,27.5196625
shop_grocery,54.7105241,27.2908297
fap,53.6955648,23.7949405
fap,53.6991396,23.7886596
fap,53.6990807,23.7911496
fap,53.7006731,23.7888881
fap,52.5387276,24.9953704
school,55.6779982,28.5506508
post_office,54.0975395,27.0912195
shop_grocery,54.0983469,27.1310372
cafe,54.5199377,30.3741482
shop_grocery,54.0905851,27.5487377
shop_grocery,54.6826571,29.9051245
school,52.3773443,30.3673299
school,52.3674874,30.3790095
cafe,55.1966074,30.2317408
shop_grocery,52.4042991,28.5335419
shop_grocery,52.4032446,28.5588325
post_office,53.6341776,27.2174951
fap,52.3113698,28.7975206
shop_grocery,52.3166570,28.8178006
shop_grocery,52.3131522,28.8189922
shop_grocery,52.3132149,28.8188281
cafe,53.5400122,28.8295285
shop_grocery,53.5400235,28.8285488
school,53.6653396,23.8193538
shop_grocery,53.9168589,27.2002030
school,53.8929507,27.1993139
shop_grocery,53.7610369,27.9150393
shop_grocery,54.3394228,29.2736575
fap,54.1077760,28.3056334
cafe,52.8533435,27.4776773
school,52.7947396,27.9878040
school,52.7929944,28.0014939
shop_grocery,52.0944368,23.8329387
shop_grocery,54.0533534,30.3182926
school,53.1375803,25.8799211
shop_grocery,53.1361704,25.8767748
post_office,53.1374849,25.8767283
shop_grocery,53.7303505,28.2710870
fap,53.5806016,27.4662954
sports_centre,53.5778214,27.4638942
shop_grocery,52.3669840,30.4214701
shop_grocery,55.0137920,29.1440749
shop_grocery,53.9361172,27.3503595
fap,54.5206896,30.9339539
shop_grocery,53.1664078,27.4924267
shop_grocery,52.1187935,23.6901615
shop_grocery,52.6500773,25.2163624
