territory_id,oblast,year,age_group,sex,locality,pop
r-chavuski,BY-MA,2009,40-44,f,rural,335
r-chavuski,BY-MA,2009,40-44,f,urban,398
r-chavuski,BY-MA,2009,40-44,m,rural,377
r-chavuski,BY-MA,2009,40-44,m,urban,303
r-chavuski,BY-MA,2009,45-49,f,rural,421
r-chavuski,BY-MA,2009,45-49,f,urban,472
r-chavuski,BY-MA,2009,45-49,m,rural,497
r-chavuski,BY-MA,2009,45-49,m,urban,419
r-chavuski,BY-MA,2009,50-54,f,rural,394
r-chavuski,BY-MA,2009,50-54,f,urban,586
r-chavuski,BY-MA,2009,50-54,m,rural,512
r-chavuski,BY-MA,2009,50-54,m,urban,494
r-chavuski,BY-MA,2009,55-59,f,rural,351
r-chavuski,BY-MA,2009,55-59,f,urban,509
r-chavuski,BY-MA,2009,55-59,m,rural,348
r-chavuski,BY-MA,2009,55-59,m,urban,401
r-chavuski,BY-MA,2009,60-64,f,rural,245
r-chavuski,BY-MA,2009,60-64,f,urban,302
r-chavuski,BY-MA,2009,60-64,m,rural,233
r-chavuski,BY-MA,2009,60-64,m,urban,242
r-chavuski,BY-MA,2009,65-69,f,rural,275
r-chavuski,BY-MA,2009,65-69,f,urban,186
r-chavuski,BY-MA,2009,65-69,m,rural,201
r-chavuski,BY-MA,2009,65-69,m,urban,131
r-chavuski,BY-MA,2009,70-74,f,rural,583
r-chavuski,BY-MA,2009,70-74,f,urban,255
r-chavuski,BY-MA,2009,70-74,m,rural,296
r-chavuski,BY-MA,2009,70-74,m,urban,147
r-chavuski,BY-MA,2009,75-79,f,rural,527
r-chavuski,BY-MA,2009,75-79,f,urban,172
r-chavuski,BY-MA,2009,75-79,m,rural,250
r-chavuski,BY-MA,2009,75-79,m,urban,66
r-chavuski,BY-MA,2009,80 и старше,f,rural,637
r-chavuski,BY-MA,2009,80 и старше,f,urban,264
r-chavuski,BY-MA,2009,80 и старше,m,rural,181
r-chavuski,BY-MA,2009,80 и старше,m,urban,62
r-cherykauski,BY-MA,2009,0-4,f,rural,175
r-cherykauski,BY-MA,2009,0-4,f,urban,239
r-cherykauski,BY-MA,2009,0-4,m,rural,165
r-cherykauski,BY-MA,2009,0-4,m,urban,242
r-cherykauski,BY-MA,2009,5-9,f,rural,189
r-cherykauski,BY-MA,2009,5-9,f,urban,223
r-cherykauski,BY-MA,2009,5-9,m,rural,154
r-cherykauski,BY-MA,2009,5-9,m,urban,241
r-cherykauski,BY-MA,2009,10-14,f,rural,214
r-cherykauski,BY-MA,2009,10-14,f,urban,275
r-cherykauski,BY-MA,2009,10-14,m,rural,243
r-cherykauski,BY-MA,2009,10-14,m,urban,312
r-cherykauski,BY-MA,2009,15-19,f,rural,160
r-cherykauski,BY-MA,2009,15-19,f,urban,216
r-cherykauski,BY-MA,2009,15-19,m,rural,167
r-cherykauski,BY-MA,2009,15-19,m,urban,207
r-cherykauski,BY-MA,2009,20-24,f,rural,185
r-cherykauski,BY-MA,2009,20-24,f,urban,257
r-cherykauski,BY-MA,2009,20-24,m,rural,233
r-cherykauski,BY-MA,2009,20-24,m,urban,292
r-cherykauski,BY-MA,2009,25-29,f,rural,166
r-cherykauski,BY-MA,2009,25-29,f,urban,352
r-cherykauski,BY-MA,2009,25-29,m,rural,189
r-cherykauski,BY-MA,2009,25-29,m,urban,349
r-cherykauski,BY-MA,2009,30-34,f,rural,201
r-cherykauski,BY-MA,2009,30-34,f,urban,323
r-cherykauski,BY-MA,2009,30-34,m,rural,225
r-cherykauski,BY-MA,2009,30-34,m,urban,343
r-cherykauski,BY-MA,2009,35-39,f,rural,212
r-cherykauski,BY-MA,2009,35-39,f,urban,351
r-cherykauski,BY-MA,2009,35-39,m,rural,228
r-cherykauski,BY-MA,2009,35-39,m,urban,318
r-cherykauski,BY-MA,2009,40-44,f,rural,222
r-cherykauski,BY-MA,2009,40-44,f,urban,292
r-cherykauski,BY-MA,2009,40-44,m,rural,246
r-cherykauski,BY-MA,2009,40-44,m,urban,255
r-cherykauski,BY-MA,2009,45-49,f,rural,236
r-cherykauski,BY-MA,2009,45-49,f,urban,307
r-cherykauski,BY-MA,2009,45-49,m,rural,294
r-cherykauski,BY-MA,2009,45-49,m,urban,313
r-cherykauski,BY-MA,2009,50-54,f,rural,225
r-cherykauski,BY-MA,2009,50-54,f,urban,365
r-cherykauski,BY-MA,2009,50-54,m,rural,263
r-cherykauski,BY-MA,2009,50-54,m,urban,314
r-cherykauski,BY-MA,2009,55-59,f,rural,192
r-cherykauski,BY-MA,2009,55-59,f,urban,286
r-cherykauski,BY-MA,2009,55-59,m,rural,189
r-cherykauski,BY-MA,2009,55-59,m,urban,243
r-cherykauski,BY-MA,2009,60-64,f,rural,165
r-cherykauski,BY-MA,2009,60-64,f,urban,172
r-cherykauski,BY-MA,2009,60-64,m,rural,115
r-cherykauski,BY-MA,2009,60-64,m,urban,162
r-cherykauski,BY-MA,2009,65-69,f,rural,208
r-cherykauski,BY-MA,2009,65-69,f,urban,160
r-cherykauski,BY-MA,2009,65-69,m,rural,138
r-cherykauski,BY-MA,2009,65-69,m,urban,79
r-cherykauski,BY-MA,2009,70-74,f,rural,268
r-cherykauski,BY-MA,2009,70-74,f,urban,176
r-cherykauski,BY-MA,2009,70-74,m,rural,155
r-cherykauski,BY-MA,2009,70-74,m,urban,100
r-cherykauski,BY-MA,2009,75-79,f,rural,232
r-cherykauski,BY-MA,2009,75-79,f,urban,132
r-cherykauski,BY-MA,2009,75-79,m,rural,121
r-cherykauski,BY-MA,2009,75-79,m,urban,63
r-cherykauski,BY-MA,2009,80 и старше,f,rural,245
r-cherykauski,BY-MA,2009,80 и старше,f,urban,172
r-cherykauski,BY-MA,2009,80 и старше,m,rural,78
r-cherykauski,BY-MA,2009,80 и старше,m,urban,46
r-chocimski,BY-MA,2009,0-4,f,rural,132
r-chocimski,BY-MA,2009,0-4,f,urban,175
r-chocimski,BY-MA,2009,0-4,m,rural,130
r-chocimski,BY-MA,2009,0-4,m,urban,155
r-chocimski,BY-MA,2009,5-9,f,rural,127
r-chocimski,BY-MA,2009,5-9,f,urban,195
r-chocimski,BY-MA,2009,5-9,m,rural,148
r-chocimski,BY-MA,2009,5-9,m,urban,179
r-chocimski,BY-MA,2009,10-14,f,rural,182
r-chocimski,BY-MA,2009,10-14,f,urban,197
r-chocimski,BY-MA,2009,10-14,m,rural,187
r-chocimski,BY-MA,2009,10-14,m,urban,229
r-chocimski,BY-MA,2009,15-19,f,rural,134
r-chocimski,BY-MA,2009,15-19,f,urban,179
r-chocimski,BY-MA,2009,15-19,m,rural,138
r-chocimski,BY-MA,2009,15-19,m,urban,228
r-chocimski,BY-MA,2009,20-24,f,rural,136
r-chocimski,BY-MA,2009,20-24,f,urban,206
r-chocimski,BY-MA,2009,20-24,m,rural,193
r-chocimski,BY-MA,2009,20-24,m,urban,225
r-chocimski,BY-MA,2009,25-29,f,rural,134
r-chocimski,BY-MA,2009,25-29,f,urban,238
r-chocimski,BY-MA,2009,25-29,m,rural,158
r-chocimski,BY-MA,2009,25-29,m,urban,236
r-chocimski,BY-MA,2009,30-34,f,rural,136
r-chocimski,BY-MA,2009,30-34,f,urban,266
r-chocimski,BY-MA,2009,30-34,m,rural,183
r-chocimski,BY-MA,2009,30-34,m,urban,287
r-chocimski,BY-MA,2009,35-39,f,rural,203
r-chocimski,BY-MA,2009,35-39,f,urban,289
r-chocimski,BY-MA,2009,35-39,m,rural,197
r-chocimski,BY-MA,2009,35-39,m,urban,258
r-chocimski,BY-MA,2009,40-44,f,rural,224
r-chocimski,BY-MA,2009,40-44,f,urban,273
r-chocimski,BY-MA,2009,40-44,m,rural,259
r-chocimski,BY-MA,2009,40-44,m,urban,229
r-chocimski,BY-MA,2009,45-49,f,rural,220
r-chocimski,BY-MA,2009,45-49,f,urban,296
r-chocimski,BY-MA,2009,45-49,m,rural,275
r-chocimski,BY-MA,2009,45-49,m,urban,281
r-chocimski,BY-MA,2009,50-54,f,rural,205
r-chocimski,BY-MA,2009,50-54,f,urban,382
r-chocimski,BY-MA,2009,50-54,m,rural,254
r-chocimski,BY-MA,2009,50-54,m,urban,362
r-chocimski,BY-MA,2009,55-59,f,rural,176
r-chocimski,BY-MA,2009,55-59,f,urban,289
r-chocimski,BY-MA,2009,55-59,m,rural,186
r-chocimski,BY-MA,2009,55-59,m,urban,248
r-chocimski,BY-MA,2009,60-64,f,rural,154
r-chocimski,BY-MA,2009,60-64,f,urban,181
r-chocimski,BY-MA,2009,60-64,m,rural,109
r-chocimski,BY-MA,2009,60-64,m,urban,140
r-chocimski,BY-MA,2009,65-69,f,rural,208
r-chocimski,BY-MA,2009,65-69,f,urban,139
r-chocimski,BY-MA,2009,65-69,m,rural,128
r-chocimski,BY-MA,2009,65-69,m,urban,94
r-chocimski,BY-MA,2009,70-74,f,rural,234
r-chocimski,BY-MA,2009,70-74,f,urban,142
r-chocimski,BY-MA,2009,70-74,m,rural,147
r-chocimski,BY-MA,2009,70-74,m,urban,83
r-chocimski,BY-MA,2009,75-79,f,rural,248
r-chocimski,BY-MA,2009,75-79,f,urban,136
r-chocimski,BY-MA,2009,75-79,m,rural,93
r-chocimski,BY-MA,2009,75-79,m,urban,51
r-chocimski,BY-MA,2009,80 и старше,f,rural,267
r-chocimski,BY-MA,2009,80 и старше,f,urban,183
r-chocimski,BY-MA,2009,80 и старше,m,rural,68
r-chocimski,BY-MA,2009,80 и старше,m,urban,33
r-drybinski,BY-MA,2009,0-4,f,rural,199
r-drybinski,BY-MA,2009,0-4,f,urban,103
r-drybinski,BY-MA,2009,0-4,m,rural,210
r-drybinski,BY-MA,2009,0-4,m,urban,91
r-drybinski,BY-MA,2009,5-9,f,rural,235
r-drybinski,BY-MA,2009,5-9,f,urban,121
r-drybinski,BY-MA,2009,5-9,m,rural,194
r-drybinski,BY-MA,2009,5-9,m,urban,106
r-drybinski,BY-MA,2009,10-14,f,rural,272
r-drybinski,BY-MA,2009,10-14,f,urban,134
r-drybinski,BY-MA,2009,10-14,m,rural,262
r-drybinski,BY-MA,2009,10-14,m,urban,126
r-drybinski,BY-MA,2009,15-19,f,rural,194
r-drybinski,BY-MA,2009,15-19,f,urban,71
r-drybinski,BY-MA,2009,15-19,m,rural,218
r-drybinski,BY-MA,2009,15-19,m,urban,68
r-drybinski,BY-MA,2009,20-24,f,rural,203
r-drybinski,BY-MA,2009,20-24,f,urban,122
r-drybinski,BY-MA,2009,20-24,m,rural,246
r-drybinski,BY-MA,2009,20-24,m,urban,108
r-drybinski,BY-MA,2009,25-29,f,rural,188
r-drybinski,BY-MA,2009,25-29,f,urban,138
r-drybinski,BY-MA,2009,25-29,m,rural,235
r-drybinski,BY-MA,2009,25-29,m,urban,141
r-drybinski,BY-MA,2009,30-34,f,rural,234
r-drybinski,BY-MA,2009,30-34,f,urban,152
r-drybinski,BY-MA,2009,30-34,m,rural,242
r-drybinski,BY-MA,2009,30-34,m,urban,118
r-drybinski,BY-MA,2009,35-39,f,rural,309
r-drybinski,BY-MA,2009,35-39,f,urban,175
r-drybinski,BY-MA,2009,35-39,m,rural,260
r-drybinski,BY-MA,2009,35-39,m,urban,136
r-drybinski,BY-MA,2009,40-44,f,rural,347
r-drybinski,BY-MA,2009,40-44,f,urban,144
r-drybinski,BY-MA,2009,40-44,m,rural,364
r-drybinski,BY-MA,2009,40-44,m,urban,141
r-drybinski,BY-MA,2009,45-49,f,rural,312
r-drybinski,BY-MA,2009,45-49,f,urban,124
r-drybinski,BY-MA,2009,45-49,m,rural,425
r-drybinski,BY-MA,2009,45-49,m,urban,112
r-drybinski,BY-MA,2009,50-54,f,rural,310
r-drybinski,BY-MA,2009,50-54,f,urban,126
r-drybinski,BY-MA,2009,50-54,m,rural,363
r-drybinski,BY-MA,2009,50-54,m,urban,120
r-drybinski,BY-MA,2009,55-59,f,rural,249
r-drybinski,BY-MA,2009,55-59,f,urban,74
r-drybinski,BY-MA,2009,55-59,m,rural,292
r-drybinski,BY-MA,2009,55-59,m,urban,84
r-drybinski,BY-MA,2009,60-64,f,rural,199
r-drybinski,BY-MA,2009,60-64,f,urban,67
r-drybinski,BY-MA,2009,60-64,m,rural,163
r-drybinski,BY-MA,2009,60-64,m,urban,48
r-drybinski,BY-MA,2009,65-69,f,rural,254
r-drybinski,BY-MA,2009,65-69,f,urban,57
r-drybinski,BY-MA,2009,65-69,m,rural,151
r-drybinski,BY-MA,2009,65-69,m,urban,30
r-drybinski,BY-MA,2009,70-74,f,rural,456
r-drybinski,BY-MA,2009,70-74,f,urban,63
r-drybinski,BY-MA,2009,70-74,m,rural,221
r-drybinski,BY-MA,2009,70-74,m,urban,38
r-drybinski,BY-MA,2009,75-79,f,rural,403
r-drybinski,BY-MA,2009,75-79,f,urban,49
r-drybinski,BY-MA,2009,75-79,m,rural,160
r-drybinski,BY-MA,2009,75-79,m,urban,21
r-drybinski,BY-MA,2009,80 и старше,f,rural,454
r-drybinski,BY-MA,2009,80 и старше,f,urban,70
r-drybinski,BY-MA,2009,80 и старше,m,rural,131
r-drybinski,BY-MA,2009,80 и старше,m,urban,20
r-hluski,BY-MA,2009,0-4,f,rural,182
r-hluski,BY-MA,2009,0-4,f,urban,182
r-hluski,BY-MA,2009,0-4,m,rural,164
r-hluski,BY-MA,2009,0-4,m,urban,226
r-hluski,BY-MA,2009,5-9,f,rural,198
r-hluski,BY-MA,2009,5-9,f,urban,224
r-hluski,BY-MA,2009,5-9,m,rural,200
r-hluski,BY-MA,2009,5-9,m,urban,202
r-hluski,BY-MA,2009,10-14,f,rural,251
r-hluski,BY-MA,2009,10-14,f,urban,231
r-hluski,BY-MA,2009,10-14,m,rural,257
r-hluski,BY-MA,2009,10-14,m,urban,244
r-hluski,BY-MA,2009,15-19,f,rural,198
r-hluski,BY-MA,2009,15-19,f,urban,142
r-hluski,BY-MA,2009,15-19,m,rural,223
r-hluski,BY-MA,2009,15-19,m,urban,177
r-hluski,BY-MA,2009,20-24,f,rural,187
r-hluski,BY-MA,2009,20-24,f,urban,203
r-hluski,BY-MA,2009,20-24,m,rural,242
r-hluski,BY-MA,2009,20-24,m,urban,231
r-hluski,BY-MA,2009,25-29,f,rural,147
r-hluski,BY-MA,2009,25-29,f,urban,252
r-hluski,BY-MA,2009,25-29,m,rural,182
r-hluski,BY-MA,2009,25-29,m,urban,257
r-hluski,BY-MA,2009,30-34,f,rural,199
r-hluski,BY-MA,2009,30-34,f,urban,283
r-hluski,BY-MA,2009,30-34,m,rural,182
r-hluski,BY-MA,2009,30-34,m,urban,255
r-hluski,BY-MA,2009,35-39,f,rural,241
r-hluski,BY-MA,2009,35-39,f,urban,299
r-hluski,BY-MA,2009,35-39,m,rural,275
r-hluski,BY-MA,2009,35-39,m,urban,260
r-hluski,BY-MA,2009,40-44,f,rural,354
r-hluski,BY-MA,2009,40-44,f,urban,338
r-hluski,BY-MA,2009,40-44,m,rural,366
r-hluski,BY-MA,2009,40-44,m,urban,293
r-hluski,BY-MA,2009,45-49,f,rural,327
r-hluski,BY-MA,2009,45-49,f,urban,357
r-hluski,BY-MA,2009,45-49,m,rural,459
r-hluski,BY-MA,2009,45-49,m,urban,312
r-hluski,BY-MA,2009,50-54,f,rural,296
r-hluski,BY-MA,2009,50-54,f,urban,360
r-hluski,BY-MA,2009,50-54,m,rural,394
r-hluski,BY-MA,2009,50-54,m,urban,333
r-hluski,BY-MA,2009,55-59,f,rural,223
r-hluski,BY-MA,2009,55-59,f,urban,286
r-hluski,BY-MA,2009,55-59,m,rural,264
r-hluski,BY-MA,2009,55-59,m,urban,236
r-hluski,BY-MA,2009,60-64,f,rural,206
r-hluski,BY-MA,2009,60-64,f,urban,192
r-hluski,BY-MA,2009,60-64,m,rural,167
r-hluski,BY-MA,2009,60-64,m,urban,157
r-hluski,BY-MA,2009,65-69,f,rural,324
r-hluski,BY-MA,2009,65-69,f,urban,140
r-hluski,BY-MA,2009,65-69,m,rural,169
r-hluski,BY-MA,2009,65-69,m,urban,92
r-hluski,BY-MA,2009,70-74,f,rural,542
r-hluski,BY-MA,2009,70-74,f,urban,167
r-hluski,BY-MA,2009,70-74,m,rural,280
r-hluski,BY-MA,2009,70-74,m,urban,101
r-hluski,BY-MA,2009,75-79,f,rural,464
r-hluski,BY-MA,2009,75-79,f,urban,131
r-hluski,BY-MA,2009,75-79,m,rural,197
r-hluski,BY-MA,2009,75-79,m,urban,44
r-hluski,BY-MA,2009,80 и старше,f,rural,547
r-hluski,BY-MA,2009,80 и старше,f,urban,154
r-hluski,BY-MA,2009,80 и старше,m,rural,148
r-hluski,BY-MA,2009,80 и старше,m,urban,41
r-horacki,BY-MA,2009,0-4,f,rural,330
r-horacki,BY-MA,2009,0-4,f,urban,704
r-horacki,BY-MA,2009,0-4,m,rural,331
r-horacki,BY-MA,2009,0-4,m,urban,724
r-horacki,BY-MA,2009,5-9,f,rural,297
r-horacki,BY-MA,2009,5-9,f,urban,625
r-horacki,BY-MA,2009,5-9,m,rural,357
r-horacki,BY-MA,2009,5-9,m,urban,628
r-horacki,BY-MA,2009,10-14,f,rural,354
r-horacki,BY-MA,2009,10-14,f,urban,630
r-horacki,BY-MA,2009,10-14,m,rural,406
r-horacki,BY-MA,2009,10-14,m,urban,663
r-horacki,BY-MA,2009,15-19,f,rural,556
r-horacki,BY-MA,2009,15-19,f,urban,1944
r-horacki,BY-MA,2009,15-19,m,rural,322
r-horacki,BY-MA,2009,15-19,m,urban,1834
r-horacki,BY-MA,2009,20-24,f,rural,380
r-horacki,BY-MA,2009,20-24,f,urban,2340
r-horacki,BY-MA,2009,20-24,m,rural,426
r-horacki,BY-MA,2009,20-24,m,urban,2482
r-horacki,BY-MA,2009,25-29,f,rural,444
r-horacki,BY-MA,2009,25-29,f,urban,1065
r-horacki,BY-MA,2009,25-29,m,rural,382
r-horacki,BY-MA,2009,25-29,m,urban,1593
r-horacki,BY-MA,2009,30-34,f,rural,469
r-horacki,BY-MA,2009,30-34,f,urban,1021
r-horacki,BY-MA,2009,30-34,m,rural,420
r-horacki,BY-MA,2009,30-34,m,urban,1460
r-horacki,BY-MA,2009,35-39,f,rural,570
r-horacki,BY-MA,2009,35-39,f,urban,934
r-horacki,BY-MA,2009,35-39,m,rural,403
r-horacki,BY-MA,2009,35-39,m,urban,1329
r-horacki,BY-MA,2009,40-44,f,rural,591
r-horacki,BY-MA,2009,40-44,f,urban,919
r-horacki,BY-MA,2009,40-44,m,rural,493
r-horacki,BY-MA,2009,40-44,m,urban,1060
r-horacki,BY-MA,2009,45-49,f,rural,647
r-horacki,BY-MA,2009,45-49,f,urban,1081
r-horacki,BY-MA,2009,45-49,m,rural,644
r-horacki,BY-MA,2009,45-49,m,urban,1166
r-horacki,BY-MA,2009,50-54,f,rural,710
r-horacki,BY-MA,2009,50-54,f,urban,1238
r-horacki,BY-MA,2009,50-54,m,rural,683
r-horacki,BY-MA,2009,50-54,m,urban,1216
r-horacki,BY-MA,2009,55-59,f,rural,513
r-horacki,BY-MA,2009,55-59,f,urban,991
r-horacki,BY-MA,2009,55-59,m,rural,470
r-horacki,BY-MA,2009,55-59,m,urban,874
r-horacki,BY-MA,2009,60-64,f,rural,312
r-horacki,BY-MA,2009,60-64,f,urban,640
r-horacki,BY-MA,2009,60-64,m,rural,320
r-horacki,BY-MA,2009,60-64,m,urban,554
r-horacki,BY-MA,2009,65-69,f,rural,308
r-horacki,BY-MA,2009,65-69,f,urban,462
r-horacki,BY-MA,2009,65-69,m,rural,181
r-horacki,BY-MA,2009,65-69,m,urban,274
r-horacki,BY-MA,2009,70-74,f,rural,656
r-horacki,BY-MA,2009,70-74,f,urban,614
r-horacki,BY-MA,2009,70-74,m,rural,306
r-horacki,BY-MA,2009,70-74,m,urban,356
r-horacki,BY-MA,2009,75-79,f,rural,586
r-horacki,BY-MA,2009,75-79,f,urban,424
r-horacki,BY-MA,2009,75-79,m,rural,274
r-horacki,BY-MA,2009,75-79,m,urban,176
r-horacki,BY-MA,2009,80 и старше,f,rural,699
r-horacki,BY-MA,2009,80 и старше,f,urban,569
r-horacki,BY-MA,2009,80 и старше,m,rural,183
r-horacki,BY-MA,2009,80 и старше,m,urban,187
r-kasciukovicki,BY-MA,2009,0-4,f,rural,229
r-kasciukovicki,BY-MA,2009,0-4,f,urban,439
r-kasciukovicki,BY-MA,2009,0-4,m,rural,213
r-kasciukovicki,BY-MA,2009,0-4,m,urban,471
r-kasciukovicki,BY-MA,2009,5-9,f,rural,248
r-kasciukovicki,BY-MA,2009,5-9,f,urban,443
r-kasciukovicki,BY-MA,2009,5-9,m,rural,275
r-kasciukovicki,BY-MA,2009,5-9,m,urban,418
r-kasciukovicki,BY-MA,2009,10-14,f,rural,344
r-kasciukovicki,BY-MA,2009,10-14,f,urban,522
r-kasciukovicki,BY-MA,2009,10-14,m,rural,371
r-kasciukovicki,BY-MA,2009,10-14,m,urban,530
r-kasciukovicki,BY-MA,2009,15-19,f,rural,254
r-kasciukovicki,BY-MA,2009,15-19,f,urban,363
r-kasciukovicki,BY-MA,2009,15-19,m,rural,257
r-kasciukovicki,BY-MA,2009,15-19,m,urban,471
r-kasciukovicki,BY-MA,2009,20-24,f,rural,251
r-kasciukovicki,BY-MA,2009,20-24,f,urban,530
r-kasciukovicki,BY-MA,2009,20-24,m,rural,278
r-kasciukovicki,BY-MA,2009,20-24,m,urban,568
r-kasciukovicki,BY-MA,2009,25-29,f,rural,244
r-kasciukovicki,BY-MA,2009,25-29,f,urban,607
r-kasciukovicki,BY-MA,2009,25-29,m,rural,270
r-kasciukovicki,BY-MA,2009,25-29,m,urban,643
r-kasciukovicki,BY-MA,2009,30-34,f,rural,326
r-kasciukovicki,BY-MA,2009,30-34,f,urban,654
r-kasciukovicki,BY-MA,2009,30-34,m,rural,350
r-kasciukovicki,BY-MA,2009,30-34,m,urban,595
r-kasciukovicki,BY-MA,2009,35-39,f,rural,381
r-kasciukovicki,BY-MA,2009,35-39,f,urban,741
r-kasciukovicki,BY-MA,2009,35-39,m,rural,439
r-kasciukovicki,BY-MA,2009,35-39,m,urban,661
r-kasciukovicki,BY-MA,2009,40-44,f,rural,354
r-kasciukovicki,BY-MA,2009,40-44,f,urban,771
r-kasciukovicki,BY-MA,2009,40-44,m,rural,449
r-kasciukovicki,BY-MA,2009,40-44,m,urban,663
r-kasciukovicki,BY-MA,2009,45-49,f,rural,309
r-kasciukovicki,BY-MA,2009,45-49,f,urban,752
r-kasciukovicki,BY-MA,2009,45-49,m,rural,378
r-kasciukovicki,BY-MA,2009,45-49,m,urban,683
r-kasciukovicki,BY-MA,2009,50-54,f,rural,310
r-kasciukovicki,BY-MA,2009,50-54,f,urban,721
r-kasciukovicki,BY-MA,2009,50-54,m,rural,370
r-kasciukovicki,BY-MA,2009,50-54,m,urban,580
r-kasciukovicki,BY-MA,2009,55-59,f,rural,238
r-kasciukovicki,BY-MA,2009,55-59,f,urban,538
r-kasciukovicki,BY-MA,2009,55-59,m,rural,280
r-kasciukovicki,BY-MA,2009,55-59,m,urban,418
r-kasciukovicki,BY-MA,2009,60-64,f,rural,241
r-kasciukovicki,BY-MA,2009,60-64,f,urban,309
r-kasciukovicki,BY-MA,2009,60-64,m,rural,197
r-kasciukovicki,BY-MA,2009,60-64,m,urban,238
r-kasciukovicki,BY-MA,2009,65-69,f,rural,375
r-kasciukovicki,BY-MA,2009,65-69,f,urban,294
r-kasciukovicki,BY-MA,2009,65-69,m,rural,224
r-kasciukovicki,BY-MA,2009,65-69,m,urban,154
r-kasciukovicki,BY-MA,2009,70-74,f,rural,484
r-kasciukovicki,BY-MA,2009,70-74,f,urban,317
r-kasciukovicki,BY-MA,2009,70-74,m,rural,270
r-kasciukovicki,BY-MA,2009,70-74,m,urban,177
r-kasciukovicki,BY-MA,2009,75-79,f,rural,403
r-kasciukovicki,BY-MA,2009,75-79,f,urban,253
r-kasciukovicki,BY-MA,2009,75-79,m,rural,180
r-kasciukovicki,BY-MA,2009,75-79,m,urban,93
r-kasciukovicki,BY-MA,2009,80 и старше,f,rural,506
r-kasciukovicki,BY-MA,2009,80 и старше,f,urban,288
r-kasciukovicki,BY-MA,2009,80 и старше,m,rural,119
r-kasciukovicki,BY-MA,2009,80 и старше,m,urban,88
r-kirauski,BY-MA,2009,0-4,f,rural,258
r-kirauski,BY-MA,2009,0-4,f,urban,243
r-kirauski,BY-MA,2009,0-4,m,rural,273
r-kirauski,BY-MA,2009,0-4,m,urban,228
r-kirauski,BY-MA,2009,5-9,f,rural,261
r-kirauski,BY-MA,2009,5-9,f,urban,241
r-kirauski,BY-MA,2009,5-9,m,rural,320
r-kirauski,BY-MA,2009,5-9,m,urban,243
r-kirauski,BY-MA,2009,10-14,f,rural,330
r-kirauski,BY-MA,2009,10-14,f,urban,230
r-kirauski,BY-MA,2009,10-14,m,rural,408
r-kirauski,BY-MA,2009,10-14,m,urban,223
r-kirauski,BY-MA,2009,15-19,f,rural,528
r-kirauski,BY-MA,2009,15-19,f,urban,233
r-kirauski,BY-MA,2009,15-19,m,rural,460
r-kirauski,BY-MA,2009,15-19,m,urban,298
r-kirauski,BY-MA,2009,20-24,f,rural,422
r-kirauski,BY-MA,2009,20-24,f,urban,308
r-kirauski,BY-MA,2009,20-24,m,rural,406
r-kirauski,BY-MA,2009,20-24,m,urban,313
r-kirauski,BY-MA,2009,25-29,f,rural,306
r-kirauski,BY-MA,2009,25-29,f,urban,356
r-kirauski,BY-MA,2009,25-29,m,rural,372
r-kirauski,BY-MA,2009,25-29,m,urban,333
r-kirauski,BY-MA,2009,30-34,f,rural,338
r-kirauski,BY-MA,2009,30-34,f,urban,329
r-kirauski,BY-MA,2009,30-34,m,rural,320
r-kirauski,BY-MA,2009,30-34,m,urban,344
r-kirauski,BY-MA,2009,35-39,f,rural,394
r-kirauski,BY-MA,2009,35-39,f,urban,300
r-kirauski,BY-MA,2009,35-39,m,rural,381
r-kirauski,BY-MA,2009,35-39,m,urban,298
r-kirauski,BY-MA,2009,40-44,f,rural,451
r-kirauski,BY-MA,2009,40-44,f,urban,310
r-kirauski,BY-MA,2009,40-44,m,rural,469
r-kirauski,BY-MA,2009,40-44,m,urban,281
r-kirauski,BY-MA,2009,45-49,f,rural,535
r-kirauski,BY-MA,2009,45-49,f,urban,425
r-kirauski,BY-MA,2009,45-49,m,rural,652
r-kirauski,BY-MA,2009,45-49,m,urban,332
r-kirauski,BY-MA,2009,50-54,f,rural,463
r-kirauski,BY-MA,2009,50-54,f,urban,435
r-kirauski,BY-MA,2009,50-54,m,rural,566
r-kirauski,BY-MA,2009,50-54,m,urban,411
r-kirauski,BY-MA,2009,55-59,f,rural,418
r-kirauski,BY-MA,2009,55-59,f,urban,355
r-kirauski,BY-MA,2009,55-59,m,rural,396
r-kirauski,BY-MA,2009,55-59,m,urban,277
r-kirauski,BY-MA,2009,60-64,f,rural,370
r-kirauski,BY-MA,2009,60-64,f,urban,226
r-kirauski,BY-MA,2009,60-64,m,rural,315
r-kirauski,BY-MA,2009,60-64,m,urban,200
r-kirauski,BY-MA,2009,65-69,f,rural,330
r-kirauski,BY-MA,2009,65-69,f,urban,141
r-kirauski,BY-MA,2009,65-69,m,rural,208
r-kirauski,BY-MA,2009,65-69,m,urban,84
r-kirauski,BY-MA,2009,70-74,f,rural,661
r-kirauski,BY-MA,2009,70-74,f,urban,216
r-kirauski,BY-MA,2009,70-74,m,rural,337
r-kirauski,BY-MA,2009,70-74,m,urban,97
r-kirauski,BY-MA,2009,75-79,f,rural,561
r-kirauski,BY-MA,2009,75-79,f,urban,147
r-kirauski,BY-MA,2009,75-79,m,rural,232
r-kirauski,BY-MA,2009,75-79,m,urban,48
r-kirauski,BY-MA,2009,80 и старше,f,rural,630
