territory_id,metric,year,value,dtype
r-chervienski,avg_pension_oblast_byn,2025,914.4,d
r-chervienski,min_minutes_to_minsk,2026,46.4,d
r-cherykauski,wage_byn,2010,91.1387,d
r-cherykauski,wage_byn,2011,149.3407,d
r-cherykauski,wage_byn,2012,280.8013,d
r-cherykauski,wage_byn,2013,380.5696,d
r-cherykauski,wage_byn,2014,464.2155,d
r-cherykauski,wage_byn,2015,516.2526,d
r-cherykauski,wage_byn,2016,515.8,d
r-cherykauski,wage_byn,2017,592.8,d
r-cherykauski,wage_byn,2018,695.1,d
r-cherykauski,wage_byn,2019,771.7,d
r-cherykauski,wage_byn,2020,886.7,d
r-cherykauski,wage_byn,2021,1001.3,d
r-cherykauski,wage_byn,2022,1105.2,d
r-cherykauski,wage_byn,2023,1295.3,d
r-cherykauski,wage_byn,2024,1582.8,d
r-cherykauski,wage_byn,2025,1924.4,d
r-cherykauski,employed_persons,2010,5806.0,d
r-cherykauski,employed_persons,2011,5570.0,d
r-cherykauski,employed_persons,2012,5383.0,d
r-cherykauski,employed_persons,2013,5188.0,d
r-cherykauski,employed_persons,2014,5059.0,d
r-cherykauski,employed_persons,2015,4958.0,d
r-cherykauski,employed_persons,2016,4839.0,d
r-cherykauski,employed_persons,2017,4564.0,d
r-cherykauski,employed_persons,2018,4558.0,d
r-cherykauski,employed_persons,2019,4634.0,d
r-cherykauski,employed_persons,2020,4680.0,d
r-cherykauski,employed_persons,2021,4729.0,d
r-cherykauski,employed_persons,2022,4603.0,d
r-cherykauski,employed_persons,2023,4340.0,d
r-cherykauski,employed_persons,2024,4190.0,d
r-cherykauski,k_oblast_coverage_2019,2019,1.181,m
r-cherykauski,avg_pension_oblast_byn,2025,904.51,d
r-cherykauski,min_minutes_to_minsk,2026,201.8,d
r-chocimski,wage_byn,2010,83.5553,d
r-chocimski,wage_byn,2011,138.1197,d
r-chocimski,wage_byn,2012,262.8458,d
r-chocimski,wage_byn,2013,365.6157,d
r-chocimski,wage_byn,2014,437.4602,d
r-chocimski,wage_byn,2015,472.4608,d
r-chocimski,wage_byn,2016,505.7,d
r-chocimski,wage_byn,2017,576.8,d
r-chocimski,wage_byn,2018,654.2,d
r-chocimski,wage_byn,2019,718.6,d
r-chocimski,wage_byn,2020,826.4,d
r-chocimski,wage_byn,2021,938.6,d
r-chocimski,wage_byn,2022,1045.1,d
r-chocimski,wage_byn,2023,1285.3,d
r-chocimski,wage_byn,2024,1531.1,d
r-chocimski,wage_byn,2025,1895.3,d
r-chocimski,employed_persons,2010,5444.0,d
r-chocimski,employed_persons,2011,5287.0,d
r-chocimski,employed_persons,2012,5065.0,d
r-chocimski,employed_persons,2013,4876.0,d
r-chocimski,employed_persons,2014,4676.0,d
r-chocimski,employed_persons,2015,4615.0,d
r-chocimski,employed_persons,2016,4522.0,d
r-chocimski,employed_persons,2017,4330.0,d
r-chocimski,employed_persons,2018,4223.0,d
r-chocimski,employed_persons,2019,4127.0,d
r-chocimski,employed_persons,2020,4050.0,d
r-chocimski,employed_persons,2021,3913.0,d
r-chocimski,employed_persons,2022,3860.0,d
r-chocimski,employed_persons,2023,3722.0,d
r-chocimski,employed_persons,2024,3599.0,d
r-chocimski,k_oblast_coverage_2019,2019,1.181,m
r-chocimski,avg_pension_oblast_byn,2025,904.51,d
r-chocimski,min_minutes_to_minsk,2026,276.2,d
r-chojnicki,wage_byn,2010,87.1668,d
r-chojnicki,wage_byn,2011,132.5897,d
r-chojnicki,wage_byn,2012,271.4362,d
r-chojnicki,wage_byn,2013,378.0865,d
r-chojnicki,wage_byn,2014,431.4721,d
r-chojnicki,wage_byn,2015,484.2713,d
r-chojnicki,wage_byn,2016,500.8,d
r-chojnicki,wage_byn,2017,569.5,d
r-chojnicki,wage_byn,2018,697.4,d
r-chojnicki,wage_byn,2019,790.4,d
r-chojnicki,wage_byn,2020,889.9,d
r-chojnicki,wage_byn,2021,1021.1,d
r-chojnicki,wage_byn,2022,1145.8,d
r-chojnicki,wage_byn,2023,1342.1,d
r-chojnicki,wage_byn,2024,1595.2,d
r-chojnicki,wage_byn,2025,1927.9,d
r-chojnicki,employed_persons,2010,9297.0,d
r-chojnicki,employed_persons,2011,9113.0,d
r-chojnicki,employed_persons,2012,8788.0,d
r-chojnicki,employed_persons,2013,8350.0,d
r-chojnicki,employed_persons,2014,8338.0,d
r-chojnicki,employed_persons,2015,8206.0,d
r-chojnicki,employed_persons,2016,7990.2,d
r-chojnicki,employed_persons,2017,7691.0,d
r-chojnicki,employed_persons,2018,7477.0,d
r-chojnicki,employed_persons,2019,7294.0,d
r-chojnicki,employed_persons,2020,7291.0,d
r-chojnicki,employed_persons,2021,7313.0,d
r-chojnicki,employed_persons,2022,7304.0,d
r-chojnicki,employed_persons,2023,7081.0,d
r-chojnicki,employed_persons,2024,6839.0,d
r-chojnicki,k_oblast_coverage_2019,2019,1.1803,m
r-chojnicki,avg_pension_oblast_byn,2025,918.07,d
r-chojnicki,min_minutes_to_minsk,2026,245.2,d
r-dobrushski,wage_byn,2010,87.6626,d
r-dobrushski,wage_byn,2011,142.5719,d
r-dobrushski,wage_byn,2012,289.6825,d
r-dobrushski,wage_byn,2013,383.8762,d
r-dobrushski,wage_byn,2014,457.3173,d
r-dobrushski,wage_byn,2015,515.7539,d
r-dobrushski,wage_byn,2016,506.2,d
r-dobrushski,wage_byn,2017,578.9,d
r-dobrushski,wage_byn,2018,705.5,d
r-dobrushski,wage_byn,2019,759.4,d
r-dobrushski,wage_byn,2020,845.9,d
r-dobrushski,wage_byn,2021,977.2,d
r-dobrushski,wage_byn,2022,1171.1,d
r-dobrushski,wage_byn,2023,1423.0,d
r-dobrushski,wage_byn,2024,1684.9,d
r-dobrushski,wage_byn,2025,2008.5,d
r-dobrushski,employed_persons,2010,15179.0,d
r-dobrushski,employed_persons,2011,15455.0,d
r-dobrushski,employed_persons,2012,15150.0,d
r-dobrushski,employed_persons,2013,14853.0,d
r-dobrushski,employed_persons,2014,14846.0,d
r-dobrushski,employed_persons,2015,15278.0,d
r-dobrushski,employed_persons,2016,15106.7,d
r-dobrushski,employed_persons,2017,15109.0,d
r-dobrushski,employed_persons,2018,14523.0,d
r-dobrushski,employed_persons,2019,13785.0,d
r-dobrushski,employed_persons,2020,13628.0,d
r-dobrushski,employed_persons,2021,13604.0,d
r-dobrushski,employed_persons,2022,13489.0,d
r-dobrushski,employed_persons,2023,13115.0,d
r-dobrushski,employed_persons,2024,12679.0,d
r-dobrushski,k_oblast_coverage_2019,2019,1.1803,m
r-dobrushski,avg_pension_oblast_byn,2025,918.07,d
r-dobrushski,min_minutes_to_minsk,2026,228.7,d
r-dokshycki,wage_byn,2010,98.3835,d
r-dokshycki,wage_byn,2011,149.0469,d
r-dokshycki,wage_byn,2012,294.7995,d
r-dokshycki,wage_byn,2013,387.5202,d
r-dokshycki,wage_byn,2014,463.9492,d
r-dokshycki,wage_byn,2015,494.2534,d
r-dokshycki,wage_byn,2016,525.2,d
r-dokshycki,wage_byn,2017,608.2,d
r-dokshycki,wage_byn,2018,701.9,d
r-dokshycki,wage_byn,2019,788.0,d
r-dokshycki,wage_byn,2020,933.9,d
r-dokshycki,wage_byn,2021,1066.4,d
r-dokshycki,wage_byn,2022,1203.5,d
r-dokshycki,wage_byn,2023,1409.4,d
r-dokshycki,wage_byn,2024,1691.8,d
r-dokshycki,wage_byn,2025,2060.7,d
r-dokshycki,employed_persons,2010,11763.0,d
r-dokshycki,employed_persons,2011,11301.0,d
r-dokshycki,employed_persons,2012,10779.0,d
r-dokshycki,employed_persons,2013,10446.0,d
r-dokshycki,employed_persons,2014,9946.0,d
r-dokshycki,employed_persons,2015,9835.0,d
r-dokshycki,employed_persons,2016,9536.0,d
r-dokshycki,employed_persons,2017,9283.0,d
r-dokshycki,employed_persons,2018,9197.0,d
r-dokshycki,employed_persons,2019,8773.0,d
r-dokshycki,employed_persons,2020,8586.0,d
r-dokshycki,employed_persons,2021,8380.0,d
r-dokshycki,employed_persons,2022,8140.0,d
r-dokshycki,employed_persons,2023,7918.0,d
r-dokshycki,employed_persons,2024,7809.0,d
r-dokshycki,k_oblast_coverage_2019,2019,1.1295,m
r-dokshycki,avg_pension_oblast_byn,2025,907.08,d
r-dokshycki,min_minutes_to_minsk,2026,94.7,d
r-drahichynski,wage_byn,2010,89.9178,d
r-drahichynski,wage_byn,2011,138.1834,d
r-drahichynski,wage_byn,2012,275.991,d
r-drahichynski,wage_byn,2013,378.7143,d
r-drahichynski,wage_byn,2014,459.43,d
r-drahichynski,wage_byn,2015,484.7349,d
r-drahichynski,wage_byn,2016,527.9,d
r-drahichynski,wage_byn,2017,582.4,d
r-drahichynski,wage_byn,2018,687.2,d
r-drahichynski,wage_byn,2019,800.2,d
r-drahichynski,wage_byn,2020,912.1,d
r-drahichynski,wage_byn,2021,1053.9,d
r-drahichynski,wage_byn,2022,1236.3,d
r-drahichynski,wage_byn,2023,1485.7,d
r-drahichynski,wage_byn,2024,1754.2,d
r-drahichynski,wage_byn,2025,2132.1,d
r-drahichynski,employed_persons,2010,16032.0,d
r-drahichynski,employed_persons,2011,15754.0,d
r-drahichynski,employed_persons,2012,15375.0,d
r-drahichynski,employed_persons,2013,14957.0,d
r-drahichynski,employed_persons,2014,14817.0,d
r-drahichynski,employed_persons,2015,14599.0,d
r-drahichynski,employed_persons,2016,14452.0,d
r-drahichynski,employed_persons,2017,14072.0,d
r-drahichynski,employed_persons,2018,13724.0,d
r-drahichynski,employed_persons,2019,13263.0,d
r-drahichynski,employed_persons,2020,13275.0,d
r-drahichynski,employed_persons,2021,13061.0,d
r-drahichynski,employed_persons,2022,12925.0,d
r-drahichynski,employed_persons,2023,12568.0,d
r-drahichynski,employed_persons,2024,12494.0,d
r-drahichynski,k_oblast_coverage_2019,2019,1.1786,m
r-drahichynski,avg_pension_oblast_byn,2025,877.45,d
r-drahichynski,min_minutes_to_minsk,2026,176.7,d
r-drybinski,wage_byn,2010,90.0644,d
r-drybinski,wage_byn,2011,141.7313,d
r-drybinski,wage_byn,2012,276.4729,d
r-drybinski,wage_byn,2013,390.4579,d
r-drybinski,wage_byn,2014,475.9344,d
r-drybinski,wage_byn,2015,521.4256,d
r-drybinski,wage_byn,2016,541.5,d
r-drybinski,wage_byn,2017,586.7,d
r-drybinski,wage_byn,2018,659.9,d
r-drybinski,wage_byn,2019,733.0,d
r-drybinski,wage_byn,2020,858.7,d
r-drybinski,wage_byn,2021,988.3,d
r-drybinski,wage_byn,2022,1114.9,d
r-drybinski,wage_byn,2023,1322.0,d
r-drybinski,wage_byn,2024,1537.0,d
r-drybinski,wage_byn,2025,1891.5,d
r-drybinski,employed_persons,2010,4880.0,d
r-drybinski,employed_persons,2011,4750.0,d
r-drybinski,employed_persons,2012,4722.0,d
r-drybinski,employed_persons,2013,4522.0,d
r-drybinski,employed_persons,2014,4498.0,d
r-drybinski,employed_persons,2015,4472.0,d
r-drybinski,employed_persons,2016,4369.0,d
r-drybinski,employed_persons,2017,4360.0,d
r-drybinski,employed_persons,2018,4240.0,d
r-drybinski,employed_persons,2019,4120.0,d
r-drybinski,employed_persons,2020,4051.0,d
r-drybinski,employed_persons,2021,3936.0,d
r-drybinski,employed_persons,2022,3848.0,d
r-drybinski,employed_persons,2023,3655.0,d
r-drybinski,employed_persons,2024,3509.0,d
r-drybinski,k_oblast_coverage_2019,2019,1.181,m
r-drybinski,avg_pension_oblast_byn,2025,904.51,d
r-drybinski,min_minutes_to_minsk,2026,175.6,d
r-dubrovienski,wage_byn,2010,89.1724,d
r-dubrovienski,wage_byn,2011,146.4322,d
r-dubrovienski,wage_byn,2012,281.8781,d
r-dubrovienski,wage_byn,2013,384.3708,d
r-dubrovienski,wage_byn,2014,479.4286,d
r-dubrovienski,wage_byn,2015,538.1152,d
r-dubrovienski,wage_byn,2016,577.7,d
r-dubrovienski,wage_byn,2017,636.8,d
r-dubrovienski,wage_byn,2018,707.3,d
r-dubrovienski,wage_byn,2019,793.6,d
r-dubrovienski,wage_byn,2020,902.6,d
r-dubrovienski,wage_byn,2021,995.2,d
r-dubrovienski,wage_byn,2022,1173.4,d
r-dubrovienski,wage_byn,2023,1395.6,d
r-dubrovienski,wage_byn,2024,1696.2,d
r-dubrovienski,wage_byn,2025,2122.0,d
r-dubrovienski,employed_persons,2010,7791.0,d
r-dubrovienski,employed_persons,2011,7454.0,d
r-dubrovienski,employed_persons,2012,7026.0,d
r-dubrovienski,employed_persons,2013,6841.0,d
r-dubrovienski,employed_persons,2014,6548.0,d
r-dubrovienski,employed_persons,2015,6610.0,d
r-dubrovienski,employed_persons,2016,6414.0,d
r-dubrovienski,employed_persons,2017,6423.0,d
r-dubrovienski,employed_persons,2018,6262.0,d
r-dubrovienski,employed_persons,2019,6580.0,d
r-dubrovienski,employed_persons,2020,6323.0,d
r-dubrovienski,employed_persons,2021,6009.0,d
r-dubrovienski,employed_persons,2022,5832.0,d
r-dubrovienski,employed_persons,2023,5695.0,d
r-dubrovienski,employed_persons,2024,5392.0,d
r-dubrovienski,k_oblast_coverage_2019,2019,1.1295,m
r-dubrovienski,avg_pension_oblast_byn,2025,907.08,d
r-dubrovienski,min_minutes_to_minsk,2026,149.0,d
r-dziarzhynski,wage_byn,2010,122.9713,d
r-dziarzhynski,wage_byn,2011,191.2663,d
r-dziarzhynski,wage_byn,2012,379.4967,d
r-dziarzhynski,wage_byn,2013,528.2587,d
r-dziarzhynski,wage_byn,2014,659.1059,d
r-dziarzhynski,wage_byn,2015,743.646,d
r-dziarzhynski,wage_byn,2016,755.8,d
r-dziarzhynski,wage_byn,2017,860.9,d
r-dziarzhynski,wage_byn,2018,1004.1,d
r-dziarzhynski,wage_byn,2019,1124.4,d
r-dziarzhynski,wage_byn,2020,1305.9,d
r-dziarzhynski,wage_byn,2021,1502.2,d
r-dziarzhynski,wage_byn,2022,1718.1,d
r-dziarzhynski,wage_byn,2023,2022.8,d
r-dziarzhynski,wage_byn,2024,2419.5,d
r-dziarzhynski,wage_byn,2025,2941.2,d
r-dziarzhynski,employed_persons,2010,28774.0,d
r-dziarzhynski,employed_persons,2011,29767.0,d
r-dziarzhynski,employed_persons,2012,30029.0,d
r-dziarzhynski,employed_persons,2013,31272.0,d
r-dziarzhynski,employed_persons,2014,32019.0,d
r-dziarzhynski,employed_persons,2015,32148.0,d
r-dziarzhynski,employed_persons,2016,32320.0,d
r-dziarzhynski,employed_persons,2017,32276.0,d
r-dziarzhynski,employed_persons,2018,32611.0,d
r-dziarzhynski,employed_persons,2019,33443.0,d
r-dziarzhynski,employed_persons,2020,34009.0,d
r-dziarzhynski,employed_persons,2021,34527.0,d
r-dziarzhynski,employed_persons,2022,34140.0,d
r-dziarzhynski,employed_persons,2023,33452.0,d
r-dziarzhynski,employed_persons,2024,33220.0,d
r-dziarzhynski,k_oblast_coverage_2019,2019,1.1262,m
r-dziarzhynski,avg_pension_oblast_byn,2025,914.4,d
r-dziarzhynski,min_minutes_to_minsk,2026,28.6,d
r-dziatlauski,wage_byn,2010,93.5258,d
r-dziatlauski,wage_byn,2011,142.9659,d
r-dziatlauski,wage_byn,2012,277.2364,d
r-dziatlauski,wage_byn,2013,385.258,d
r-dziatlauski,wage_byn,2014,460.5922,d
r-dziatlauski,wage_byn,2015,500.034,d
r-dziatlauski,wage_byn,2016,522.5,d
r-dziatlauski,wage_byn,2017,594.0,d
r-dziatlauski,wage_byn,2018,704.7,d
r-dziatlauski,wage_byn,2019,805.4,d
r-dziatlauski,wage_byn,2020,918.0,d
r-dziatlauski,wage_byn,2021,1071.9,d
r-dziatlauski,wage_byn,2022,1279.7,d
r-dziatlauski,wage_byn,2023,1518.9,d
r-dziatlauski,wage_byn,2024,1824.3,d
r-dziatlauski,wage_byn,2025,2152.6,d
r-dziatlauski,employed_persons,2010,13581.0,d
r-dziatlauski,employed_persons,2011,13463.0,d
r-dziatlauski,employed_persons,2012,13133.0,d
r-dziatlauski,employed_persons,2013,12804.0,d
r-dziatlauski,employed_persons,2014,12274.0,d
r-dziatlauski,employed_persons,2015,12219.0,d
r-dziatlauski,employed_persons,2016,11678.0,d
r-dziatlauski,employed_persons,2017,11419.0,d
r-dziatlauski,employed_persons,2018,11255.0,d
r-dziatlauski,employed_persons,2019,10958.0,d
r-dziatlauski,employed_persons,2020,10842.0,d
r-dziatlauski,employed_persons,2021,10539.0,d
r-dziatlauski,employed_persons,2022,10222.0,d
r-dziatlauski,employed_persons,2023,9916.0,d
r-dziatlauski,employed_persons,2024,9731.0,d
r-dziatlauski,k_oblast_coverage_2019,2019,1.1456,m
r-dziatlauski,avg_pension_oblast_byn,2025,905.8,d
r-dziatlauski,min_minutes_to_minsk,2026,132.8,d
r-hancavicki,wage_byn,2010,88.099,d
r-hancavicki,wage_byn,2011,137.179,d
r-hancavicki,wage_byn,2012,266.8188,d
r-hancavicki,wage_byn,2013,371.6313,d
r-hancavicki,wage_byn,2014,443.9376,d
r-hancavicki,wage_byn,2015,495.0521,d
r-hancavicki,wage_byn,2016,517.7,d
r-hancavicki,wage_byn,2017,584.3,d
r-hancavicki,wage_byn,2018,684.5,d
r-hancavicki,wage_byn,2019,770.9,d
r-hancavicki,wage_byn,2020,894.0,d
r-hancavicki,wage_byn,2021,1023.8,d
r-hancavicki,wage_byn,2022,1165.8,d
r-hancavicki,wage_byn,2023,1354.2,d
r-hancavicki,wage_byn,2024,1611.9,d
r-hancavicki,wage_byn,2025,1971.8,d
r-hancavicki,employed_persons,2010,11266.0,d
r-hancavicki,employed_persons,2011,11190.0,d
r-hancavicki,employed_persons,2012,10898.0,d
r-hancavicki,employed_persons,2013,10698.0,d
r-hancavicki,employed_persons,2014,10417.0,d
r-hancavicki,employed_persons,2015,10292.0,d
r-hancavicki,employed_persons,2016,10087.0,d
r-hancavicki,employed_persons,2017,9963.0,d
r-hancavicki,employed_persons,2018,9778.0,d
r-hancavicki,employed_persons,2019,9475.0,d
r-hancavicki,employed_persons,2020,9484.0,d
r-hancavicki,employed_persons,2021,9428.0,d
r-hancavicki,employed_persons,2022,9328.0,d
r-hancavicki,employed_persons,2023,9149.0,d
r-hancavicki,employed_persons,2024,9033.0,d
r-hancavicki,k_oblast_coverage_2019,2019,1.1786,m
r-hancavicki,avg_pension_oblast_byn,2025,877.45,d
r-hancavicki,min_minutes_to_minsk,2026,132.2,d
r-haradocki,wage_byn,2010,88.4415,d
r-haradocki,wage_byn,2011,145.6159,d
r-haradocki,wage_byn,2012,275.0875,d
r-haradocki,wage_byn,2013,358.3216,d
r-haradocki,wage_byn,2014,425.236,d
r-haradocki,wage_byn,2015,474.8087,d
r-haradocki,wage_byn,2016,489.7,d
r-haradocki,wage_byn,2017,555.0,d
r-haradocki,wage_byn,2018,690.7,d
r-haradocki,wage_byn,2019,769.8,d
r-haradocki,wage_byn,2020,861.5,d
r-haradocki,wage_byn,2021,993.4,d
r-haradocki,wage_byn,2022,1130.2,d
r-haradocki,wage_byn,2023,1337.3,d
r-haradocki,wage_byn,2024,1615.0,d
r-haradocki,wage_byn,2025,1930.8,d
r-haradocki,employed_persons,2010,10742.0,d
r-haradocki,employed_persons,2011,10341.0,d
r-haradocki,employed_persons,2012,9842.0,d
r-haradocki,employed_persons,2013,9683.0,d
r-haradocki,employed_persons,2014,9540.0,d
r-haradocki,employed_persons,2015,9504.0,d
r-haradocki,employed_persons,2016,9208.0,d
r-haradocki,employed_persons,2017,8959.0,d
r-haradocki,employed_persons,2018,8675.0,d
r-haradocki,employed_persons,2019,8240.0,d
r-haradocki,employed_persons,2020,7867.0,d
r-haradocki,employed_persons,2021,7522.0,d
r-haradocki,employed_persons,2022,7159.0,d
r-haradocki,employed_persons,2023,6958.0,d
r-haradocki,employed_persons,2024,6784.0,d
r-haradocki,k_oblast_coverage_2019,2019,1.1295,m
r-haradocki,avg_pension_oblast_byn,2025,907.08,d
r-haradocki,min_minutes_to_minsk,2026,192.6,d
r-hluski,wage_byn,2010,92.1802,d
r-hluski,wage_byn,2011,141.3891,d
r-hluski,wage_byn,2012,269.7804,d
r-hluski,wage_byn,2013,378.1453,d
r-hluski,wage_byn,2014,453.5892,d
r-hluski,wage_byn,2015,483.7014,d
r-hluski,wage_byn,2016,502.3,d
r-hluski,wage_byn,2017,574.2,d
r-hluski,wage_byn,2018,656.8,d
r-hluski,wage_byn,2019,741.1,d
r-hluski,wage_byn,2020,867.2,d
r-hluski,wage_byn,2021,972.4,d
r-hluski,wage_byn,2022,1168.4,d
r-hluski,wage_byn,2023,1380.7,d
r-hluski,wage_byn,2024,1630.9,d
r-hluski,wage_byn,2025,1952.4,d
r-hluski,employed_persons,2010,6771.0,d
r-hluski,employed_persons,2011,6675.0,d
r-hluski,employed_persons,2012,6499.0,d
r-hluski,employed_persons,2013,6237.0,d
r-hluski,employed_persons,2014,6170.0,d
r-hluski,employed_persons,2015,5971.0,d
r-hluski,employed_persons,2016,5776.0,d
r-hluski,employed_persons,2017,5503.0,d
r-hluski,employed_persons,2018,5491.0,d
r-hluski,employed_persons,2019,5421.0,d
r-hluski,employed_persons,2020,5332.0,d
r-hluski,employed_persons,2021,5226.0,d
r-hluski,employed_persons,2022,5200.0,d
r-hluski,employed_persons,2023,5120.0,d
r-hluski,employed_persons,2024,4988.0,d
r-hluski,k_oblast_coverage_2019,2019,1.181,m
r-hluski,avg_pension_oblast_byn,2025,904.51,d
r-hluski,min_minutes_to_minsk,2026,118.1,d
r-hlybocki,wage_byn,2010,101.7393,d
r-hlybocki,wage_byn,2011,163.3998,d
r-hlybocki,wage_byn,2012,304.4427,d
r-hlybocki,wage_byn,2013,398.9765,d
r-hlybocki,wage_byn,2014,485.2765,d
r-hlybocki,wage_byn,2015,532.0586,d
r-hlybocki,wage_byn,2016,527.7,d
r-hlybocki,wage_byn,2017,610.7,d
r-hlybocki,wage_byn,2018,718.1,d
r-hlybocki,wage_byn,2019,784.8,d
r-hlybocki,wage_byn,2020,933.9,d
r-hlybocki,wage_byn,2021,1063.1,d
r-hlybocki,wage_byn,2022,1218.7,d
r-hlybocki,wage_byn,2023,1419.4,d
r-hlybocki,wage_byn,2024,1711.4,d
r-hlybocki,wage_byn,2025,2101.1,d
r-hlybocki,employed_persons,2010,19581.0,d
r-hlybocki,employed_persons,2011,19117.0,d
r-hlybocki,employed_persons,2012,18280.0,d
r-hlybocki,employed_persons,2013,17719.0,d
r-hlybocki,employed_persons,2014,17209.0,d
r-hlybocki,employed_persons,2015,17042.0,d
r-hlybocki,employed_persons,2016,16702.0,d
r-hlybocki,employed_persons,2017,16661.0,d
r-hlybocki,employed_persons,2018,16464.0,d
r-hlybocki,employed_persons,2019,15942.0,d
r-hlybocki,employed_persons,2020,15637.0,d
r-hlybocki,employed_persons,2021,15402.0,d
r-hlybocki,employed_persons,2022,15268.0,d
r-hlybocki,employed_persons,2023,14981.0,d
r-hlybocki,employed_persons,2024,14707.0,d
r-hlybocki,k_oblast_coverage_2019,2019,1.1295,m
r-hlybocki,avg_pension_oblast_byn,2025,907.08,d
r-hlybocki,min_minutes_to_minsk,2026,119.5,d
r-homielski,wage_byn,2010,102.0289,d
r-homielski,wage_byn,2011,159.1882,d
r-homielski,wage_byn,2012,340.9933,d
r-homielski,wage_byn,2013,456.7847,d
r-homielski,wage_byn,2014,550.1662,d
r-homielski,wage_byn,2015,584.7043,d
r-homielski,wage_byn,2016,598.0,d
r-homielski,wage_byn,2017,687.7,d
r-homielski,wage_byn,2018,793.8,d
r-homielski,wage_byn,2019,857.0,d
r-homielski,wage_byn,2020,956.2,d
r-homielski,wage_byn,2021,1071.3,d
r-homielski,wage_byn,2022,1263.4,d
r-homielski,wage_byn,2023,1504.4,d
r-homielski,wage_byn,2024,1764.5,d
r-homielski,wage_byn,2025,2116.6,d
r-homielski,employed_persons,2010,23225.0,d
r-homielski,employed_persons,2011,23097.0,d
r-homielski,employed_persons,2012,22835.0,d
r-homielski,employed_persons,2013,22903.0,d
r-homielski,employed_persons,2014,23756.0,d
r-homielski,employed_persons,2015,23644.0,d
r-homielski,employed_persons,2016,24036.6,d
r-homielski,employed_persons,2017,24221.0,d
r-homielski,employed_persons,2018,24005.0,d
r-homielski,employed_persons,2019,22951.0,d
r-homielski,employed_persons,2020,22543.0,d
r-homielski,employed_persons,2021,22568.0,d
r-homielski,employed_persons,2022,22137.0,d
r-homielski,employed_persons,2023,21486.0,d
r-homielski,employed_persons,2024,20934.0,d
r-homielski,k_oblast_coverage_2019,2019,1.1803,m
r-homielski,avg_pension_oblast_byn,2025,918.07,d
r-homielski,min_minutes_to_minsk,2026,204.4,d
r-horacki,wage_byn,2010,101.3143,d
r-horacki,wage_byn,2011,157.3126,d
r-horacki,wage_byn,2012,320.5594,d
r-horacki,wage_byn,2013,406.4766,d
r-horacki,wage_byn,2014,476.8219,d
r-horacki,wage_byn,2015,542.1236,d
r-horacki,wage_byn,2016,547.6,d
r-horacki,wage_byn,2017,634.1,d
r-horacki,wage_byn,2018,764.1,d
r-horacki,wage_byn,2019,830.5,d
r-horacki,wage_byn,2020,953.5,d
r-horacki,wage_byn,2021,1059.0,d
r-horacki,wage_byn,2022,1216.8,d
r-horacki,wage_byn,2023,1452.4,d
r-horacki,wage_byn,2024,1741.1,d
r-horacki,wage_byn,2025,2102.5,d
r-horacki,employed_persons,2010,20968.0,d
r-horacki,employed_persons,2011,20701.0,d
r-horacki,employed_persons,2012,20233.0,d
r-horacki,employed_persons,2013,19441.0,d
r-horacki,employed_persons,2014,18677.0,d
r-horacki,employed_persons,2015,18720.0,d
r-horacki,employed_persons,2016,18068.0,d
r-horacki,employed_persons,2017,17832.0,d
r-horacki,employed_persons,2018,17759.0,d
r-horacki,employed_persons,2019,17260.0,d
r-horacki,employed_persons,2020,16909.0,d
r-horacki,employed_persons,2021,16540.0,d
r-horacki,employed_persons,2022,16347.0,d
r-horacki,employed_persons,2023,15891.0,d
r-horacki,employed_persons,2024,15630.0,d
r-horacki,k_oblast_coverage_2019,2019,1.181,m
r-horacki,avg_pension_oblast_byn,2025,904.51,d
r-horacki,min_minutes_to_minsk,2026,169.9,d
r-hrodzienski,wage_byn,2010,106.6425,d
r-hrodzienski,wage_byn,2011,166.0114,d
r-hrodzienski,wage_byn,2012,330.9985,d
r-hrodzienski,wage_byn,2013,471.2656,d
r-hrodzienski,wage_byn,2014,592.3021,d
r-hrodzienski,wage_byn,2015,619.7547,d
r-hrodzienski,wage_byn,2016,656.8,d
r-hrodzienski,wage_byn,2017,772.1,d
r-hrodzienski,wage_byn,2018,846.5,d
r-hrodzienski,wage_byn,2019,942.7,d
r-hrodzienski,wage_byn,2020,1094.7,d
r-hrodzienski,wage_byn,2021,1249.6,d
r-hrodzienski,wage_byn,2022,1494.2,d
r-hrodzienski,wage_byn,2023,1800.8,d
r-hrodzienski,wage_byn,2024,2106.8,d
r-hrodzienski,wage_byn,2025,2501.5,d
r-hrodzienski,employed_persons,2010,25090.0,d
r-hrodzienski,employed_persons,2011,25404.0,d
r-hrodzienski,employed_persons,2012,26046.0,d
r-hrodzienski,employed_persons,2013,25531.0,d
r-hrodzienski,employed_persons,2014,26156.0,d
r-hrodzienski,employed_persons,2015,26915.0,d
r-hrodzienski,employed_persons,2016,27263.0,d
r-hrodzienski,employed_persons,2017,27054.0,d
r-hrodzienski,employed_persons,2018,26944.0,d
r-hrodzienski,employed_persons,2019,25916.0,d
r-hrodzienski,employed_persons,2020,26181.0,d
r-hrodzienski,employed_persons,2021,25983.0,d
r-hrodzienski,employed_persons,2022,25172.0,d
r-hrodzienski,employed_persons,2023,24563.0,d
r-hrodzienski,employed_persons,2024,24006.0,d
r-hrodzienski,k_oblast_coverage_2019,2019,1.1456,m
r-hrodzienski,avg_pension_oblast_byn,2025,905.8,d
