year,territory_id,age_group,sex,locality,pop
2026,BY-BR,45-49,m,total,44596
2026,BY-BR,45-49,m,urban,32001
2026,BY-BR,45-49,t,rural,25142
2026,BY-BR,45-49,t,total,94152
2026,BY-BR,45-49,t,urban,69010
2026,BY-BR,5-9,f,rural,9050
2026,BY-BR,5-9,f,total,37484
2026,BY-BR,5-9,f,urban,28434
2026,BY-BR,5-9,m,rural,9764
2026,BY-BR,5-9,m,total,39685
2026,BY-BR,5-9,m,urban,29921
2026,BY-BR,5-9,t,rural,18814
2026,BY-BR,5-9,t,total,77169
2026,BY-BR,5-9,t,urban,58355
2026,BY-BR,50-54,f,rural,14034
2026,BY-BR,50-54,f,total,48980
2026,BY-BR,50-54,f,urban,34946
2026,BY-BR,50-54,m,rural,14150
2026,BY-BR,50-54,m,total,41671
2026,BY-BR,50-54,m,urban,27521
2026,BY-BR,50-54,t,rural,28184
2026,BY-BR,50-54,t,total,90651
2026,BY-BR,50-54,t,urban,62467
2026,BY-BR,55-59,f,rural,14231
2026,BY-BR,55-59,f,total,47351
2026,BY-BR,55-59,f,urban,33120
2026,BY-BR,55-59,m,rural,14263
2026,BY-BR,55-59,m,total,39679
2026,BY-BR,55-59,m,urban,25416
2026,BY-BR,55-59,t,rural,28494
2026,BY-BR,55-59,t,total,87030
2026,BY-BR,55-59,t,urban,58536
2026,BY-BR,60-64,f,rural,14979
2026,BY-BR,60-64,f,total,49061
2026,BY-BR,60-64,f,urban,34082
2026,BY-BR,60-64,m,rural,14241
2026,BY-BR,60-64,m,total,38083
2026,BY-BR,60-64,m,urban,23842
2026,BY-BR,60-64,t,rural,29220
2026,BY-BR,60-64,t,total,87144
2026,BY-BR,60-64,t,urban,57924
2026,BY-BR,65-69,f,rural,15967
2026,BY-BR,65-69,f,total,51978
2026,BY-BR,65-69,f,urban,36011
2026,BY-BR,65-69,m,rural,13078
2026,BY-BR,65-69,m,total,35776
2026,BY-BR,65-69,m,urban,22698
2026,BY-BR,65-69,t,rural,29045
2026,BY-BR,65-69,t,total,87754
2026,BY-BR,65-69,t,urban,58709
2026,BY-BR,70-74,f,rural,12468
2026,BY-BR,70-74,f,total,40734
2026,BY-BR,70-74,f,urban,28266
2026,BY-BR,70-74,m,rural,8242
2026,BY-BR,70-74,m,total,23328
2026,BY-BR,70-74,m,urban,15086
2026,BY-BR,70-74,t,rural,20710
2026,BY-BR,70-74,t,total,64062
2026,BY-BR,70-74,t,urban,43352
2026,BY-BR,75-79,f,rural,9903
2026,BY-BR,75-79,f,total,30792
2026,BY-BR,75-79,f,urban,20889
2026,BY-BR,75-79,m,rural,4978
2026,BY-BR,75-79,m,total,14043
2026,BY-BR,75-79,m,urban,9065
2026,BY-BR,75-79,t,rural,14881
2026,BY-BR,75-79,t,total,44835
2026,BY-BR,75-79,t,urban,29954
2026,BY-BR,80 +,f,rural,14820
2026,BY-BR,80 +,f,total,31908
2026,BY-BR,80 +,f,urban,17088
2026,BY-BR,80 +,m,rural,4161
2026,BY-BR,80 +,m,total,9404
2026,BY-BR,80 +,m,urban,5243
2026,BY-BR,80 +,t,rural,18981
2026,BY-BR,80 +,t,total,41312
2026,BY-BR,80 +,t,urban,22331
2026,BY-HM,0-4,f,total,29332
2026,BY-HM,0-4,f,urban,29332
2026,BY-HM,0-4,m,total,30821
2026,BY-HM,0-4,m,urban,30821
2026,BY-HM,0-4,t,total,60153
2026,BY-HM,0-4,t,urban,60153
2026,BY-HM,10-14,f,total,58560
2026,BY-HM,10-14,f,urban,58560
2026,BY-HM,10-14,m,total,61171
2026,BY-HM,10-14,m,urban,61171
2026,BY-HM,10-14,t,total,119731
2026,BY-HM,10-14,t,urban,119731
2026,BY-HM,15-19,f,total,67663
2026,BY-HM,15-19,f,urban,67663
2026,BY-HM,15-19,m,total,68211
2026,BY-HM,15-19,m,urban,68211
2026,BY-HM,15-19,t,total,135874
2026,BY-HM,15-19,t,urban,135874
2026,BY-HM,20-24,f,total,59810
2026,BY-HM,20-24,f,urban,59810
2026,BY-HM,20-24,m,total,57717
2026,BY-HM,20-24,m,urban,57717
2026,BY-HM,20-24,t,total,117527
2026,BY-HM,20-24,t,urban,117527
2026,BY-HM,25-29,f,total,49395
2026,BY-HM,25-29,f,urban,49395
2026,BY-HM,25-29,m,total,46517
2026,BY-HM,25-29,m,urban,46517
2026,BY-HM,25-29,t,total,95912
2026,BY-HM,25-29,t,urban,95912
2026,BY-HM,30-34,f,total,77390
2026,BY-HM,30-34,f,urban,77390
2026,BY-HM,30-34,m,total,71103
2026,BY-HM,30-34,m,urban,71103
2026,BY-HM,30-34,t,total,148493
2026,BY-HM,30-34,t,urban,148493
2026,BY-HM,35-39,f,total,102012
2026,BY-HM,35-39,f,urban,102012
2026,BY-HM,35-39,m,total,95890
2026,BY-HM,35-39,m,urban,95890
2026,BY-HM,35-39,t,total,197902
2026,BY-HM,35-39,t,urban,197902
2026,BY-HM,40-44,f,total,96983
2026,BY-HM,40-44,f,urban,96983
2026,BY-HM,40-44,m,total,88973
2026,BY-HM,40-44,m,urban,88973
2026,BY-HM,40-44,t,total,185956
2026,BY-HM,40-44,t,urban,185956
2026,BY-HM,45-49,f,total,77640
2026,BY-HM,45-49,f,urban,77640
2026,BY-HM,45-49,m,total,70489
2026,BY-HM,45-49,m,urban,70489
2026,BY-HM,45-49,t,total,148129
2026,BY-HM,45-49,t,urban,148129
2026,BY-HM,5-9,f,total,47368
2026,BY-HM,5-9,f,urban,47368
2026,BY-HM,5-9,m,total,49599
2026,BY-HM,5-9,m,urban,49599
2026,BY-HM,5-9,t,total,96967
2026,BY-HM,5-9,t,urban,96967
2026,BY-HM,50-54,f,total,65616
2026,BY-HM,50-54,f,urban,65616
2026,BY-HM,50-54,m,total,55229
2026,BY-HM,50-54,m,urban,55229
2026,BY-HM,50-54,t,total,120845
2026,BY-HM,50-54,t,urban,120845
2026,BY-HM,55-59,f,total,58961
2026,BY-HM,55-59,f,urban,58961
2026,BY-HM,55-59,m,total,44347
2026,BY-HM,55-59,m,urban,44347
2026,BY-HM,55-59,t,total,103308
2026,BY-HM,55-59,t,urban,103308
2026,BY-HM,60-64,f,total,71527
2026,BY-HM,60-64,f,urban,71527
2026,BY-HM,60-64,m,total,50036
2026,BY-HM,60-64,m,urban,50036
2026,BY-HM,60-64,t,total,121563
2026,BY-HM,60-64,t,urban,121563
2026,BY-HM,65-69,f,total,73866
2026,BY-HM,65-69,f,urban,73866
2026,BY-HM,65-69,m,total,44795
2026,BY-HM,65-69,m,urban,44795
2026,BY-HM,65-69,t,total,118661
2026,BY-HM,65-69,t,urban,118661
2026,BY-HM,70-74,f,total,62601
2026,BY-HM,70-74,f,urban,62601
2026,BY-HM,70-74,m,total,31722
2026,BY-HM,70-74,m,urban,31722
2026,BY-HM,70-74,t,total,94323
2026,BY-HM,70-74,t,urban,94323
2026,BY-HM,75-79,f,total,46476
2026,BY-HM,75-79,f,urban,46476
2026,BY-HM,75-79,m,total,21114
2026,BY-HM,75-79,m,urban,21114
2026,BY-HM,75-79,t,total,67590
2026,BY-HM,75-79,t,urban,67590
2026,BY-HM,80 +,f,total,46899
2026,BY-HM,80 +,f,urban,46899
2026,BY-HM,80 +,m,total,15258
2026,BY-HM,80 +,m,urban,15258
2026,BY-HM,80 +,t,total,62157
2026,BY-HM,80 +,t,urban,62157
2026,BY-HO,0-4,f,rural,5253
2026,BY-HO,0-4,f,total,24466
2026,BY-HO,0-4,f,urban,19213
2026,BY-HO,0-4,m,rural,5680
2026,BY-HO,0-4,m,total,26030
2026,BY-HO,0-4,m,urban,20350
2026,BY-HO,0-4,t,rural,10933
2026,BY-HO,0-4,t,total,50496
2026,BY-HO,0-4,t,urban,39563
2026,BY-HO,10-14,f,rural,8183
2026,BY-HO,10-14,f,total,42166
2026,BY-HO,10-14,f,urban,33983
2026,BY-HO,10-14,m,rural,8809
2026,BY-HO,10-14,m,total,44836
2026,BY-HO,10-14,m,urban,36027
2026,BY-HO,10-14,t,rural,16992
2026,BY-HO,10-14,t,total,87002
2026,BY-HO,10-14,t,urban,70010
2026,BY-HO,15-19,f,rural,5486
2026,BY-HO,15-19,f,total,36046
2026,BY-HO,15-19,f,urban,30560
2026,BY-HO,15-19,m,rural,6188
2026,BY-HO,15-19,m,total,39304
2026,BY-HO,15-19,m,urban,33116
2026,BY-HO,15-19,t,rural,11674
2026,BY-HO,15-19,t,total,75350
2026,BY-HO,15-19,t,urban,63676
2026,BY-HO,20-24,f,rural,5607
2026,BY-HO,20-24,f,total,32133
2026,BY-HO,20-24,f,urban,26526
2026,BY-HO,20-24,m,rural,6966
2026,BY-HO,20-24,m,total,35043
2026,BY-HO,20-24,m,urban,28077
2026,BY-HO,20-24,t,rural,12573
2026,BY-HO,20-24,t,total,67176
2026,BY-HO,20-24,t,urban,54603
2026,BY-HO,25-29,f,rural,4784
2026,BY-HO,25-29,f,total,30911
2026,BY-HO,25-29,f,urban,26127
2026,BY-HO,25-29,m,rural,6166
2026,BY-HO,25-29,m,total,32166
2026,BY-HO,25-29,m,urban,26000
2026,BY-HO,25-29,t,rural,10950
2026,BY-HO,25-29,t,total,63077
2026,BY-HO,25-29,t,urban,52127
2026,BY-HO,30-34,f,rural,5060
2026,BY-HO,30-34,f,total,39148
2026,BY-HO,30-34,f,urban,34088
2026,BY-HO,30-34,m,rural,6784
2026,BY-HO,30-34,m,total,39819
2026,BY-HO,30-34,m,urban,33035
2026,BY-HO,30-34,t,rural,11844
2026,BY-HO,30-34,t,total,78967
2026,BY-HO,30-34,t,urban,67123
2026,BY-HO,35-39,f,rural,8000
2026,BY-HO,35-39,f,total,51835
2026,BY-HO,35-39,f,urban,43835
2026,BY-HO,35-39,m,rural,9401
2026,BY-HO,35-39,m,total,49895
2026,BY-HO,35-39,m,urban,40494
2026,BY-HO,35-39,t,rural,17401
2026,BY-HO,35-39,t,total,101730
2026,BY-HO,35-39,t,urban,84329
2026,BY-HO,40-44,f,rural,9100
2026,BY-HO,40-44,f,total,55279
2026,BY-HO,40-44,f,urban,46179
2026,BY-HO,40-44,m,rural,10203
2026,BY-HO,40-44,m,total,52168
2026,BY-HO,40-44,m,urban,41965
2026,BY-HO,40-44,t,rural,19303
2026,BY-HO,40-44,t,total,107447
2026,BY-HO,40-44,t,urban,88144
2026,BY-HO,45-49,f,rural,9709
2026,BY-HO,45-49,f,total,51361
2026,BY-HO,45-49,f,urban,41652
2026,BY-HO,45-49,m,rural,10063
2026,BY-HO,45-49,m,total,45479
2026,BY-HO,45-49,m,urban,35416
2026,BY-HO,45-49,t,rural,19772
2026,BY-HO,45-49,t,total,96840
2026,BY-HO,45-49,t,urban,77068
2026,BY-HO,5-9,f,rural,6572
2026,BY-HO,5-9,f,total,35329
2026,BY-HO,5-9,f,urban,28757
2026,BY-HO,5-9,m,rural,7395
2026,BY-HO,5-9,m,total,37865
2026,BY-HO,5-9,m,urban,30470
2026,BY-HO,5-9,t,rural,13967
2026,BY-HO,5-9,t,total,73194
2026,BY-HO,5-9,t,urban,59227
2026,BY-HO,50-54,f,rural,10737
2026,BY-HO,50-54,f,total,50319
2026,BY-HO,50-54,f,urban,39582
2026,BY-HO,50-54,m,rural,10527
2026,BY-HO,50-54,m,total,43041
2026,BY-HO,50-54,m,urban,32514
2026,BY-HO,50-54,t,rural,21264
2026,BY-HO,50-54,t,total,93360
2026,BY-HO,50-54,t,urban,72096
2026,BY-HO,55-59,f,rural,11664
2026,BY-HO,55-59,f,total,49597
2026,BY-HO,55-59,f,urban,37933
2026,BY-HO,55-59,m,rural,11080
2026,BY-HO,55-59,m,total,40694
2026,BY-HO,55-59,m,urban,29614
2026,BY-HO,55-59,t,rural,22744
2026,BY-HO,55-59,t,total,90291
2026,BY-HO,55-59,t,urban,67547
2026,BY-HO,60-64,f,rural,12926
2026,BY-HO,60-64,f,total,52559
2026,BY-HO,60-64,f,urban,39633
2026,BY-HO,60-64,m,rural,12127
2026,BY-HO,60-64,m,total,39655
2026,BY-HO,60-64,m,urban,27528
2026,BY-HO,60-64,t,rural,25053
2026,BY-HO,60-64,t,total,92214
2026,BY-HO,60-64,t,urban,67161
2026,BY-HO,65-69,f,rural,13758
2026,BY-HO,65-69,f,total,53416
2026,BY-HO,65-69,f,urban,39658
2026,BY-HO,65-69,m,rural,11377
2026,BY-HO,65-69,m,total,36045
2026,BY-HO,65-69,m,urban,24668
2026,BY-HO,65-69,t,rural,25135
2026,BY-HO,65-69,t,total,89461
2026,BY-HO,65-69,t,urban,64326
2026,BY-HO,70-74,f,rural,10397
2026,BY-HO,70-74,f,total,42396
2026,BY-HO,70-74,f,urban,31999
2026,BY-HO,70-74,m,rural,6943
2026,BY-HO,70-74,m,total,23955
2026,BY-HO,70-74,m,urban,17012
2026,BY-HO,70-74,t,rural,17340
2026,BY-HO,70-74,t,total,66351
2026,BY-HO,70-74,t,urban,49011
2026,BY-HO,75-79,f,rural,7124
2026,BY-HO,75-79,f,total,29710
2026,BY-HO,75-79,f,urban,22586
2026,BY-HO,75-79,m,rural,3526
2026,BY-HO,75-79,m,total,13435
2026,BY-HO,75-79,m,urban,9909
2026,BY-HO,75-79,t,rural,10650
2026,BY-HO,75-79,t,total,43145
2026,BY-HO,75-79,t,urban,32495
2026,BY-HO,80 +,f,rural,10328
2026,BY-HO,80 +,f,total,32144
2026,BY-HO,80 +,f,urban,21816
2026,BY-HO,80 +,m,rural,2536
2026,BY-HO,80 +,m,total,8421
2026,BY-HO,80 +,m,urban,5885
2026,BY-HO,80 +,t,rural,12864
2026,BY-HO,80 +,t,total,40565
2026,BY-HO,80 +,t,urban,27701
2026,BY-HR,0-4,f,rural,3124
2026,BY-HR,0-4,f,total,18119
2026,BY-HR,0-4,f,urban,14995
2026,BY-HR,0-4,m,rural,3476
2026,BY-HR,0-4,m,total,19333
2026,BY-HR,0-4,m,urban,15857
2026,BY-HR,0-4,t,rural,6600
2026,BY-HR,0-4,t,total,37452
2026,BY-HR,0-4,t,urban,30852
2026,BY-HR,10-14,f,rural,5109
2026,BY-HR,10-14,f,total,31742
2026,BY-HR,10-14,f,urban,26633
2026,BY-HR,10-14,m,rural,5276
2026,BY-HR,10-14,m,total,33028
2026,BY-HR,10-14,m,urban,27752
2026,BY-HR,10-14,t,rural,10385
2026,BY-HR,10-14,t,total,64770
2026,BY-HR,10-14,t,urban,54385
2026,BY-HR,15-19,f,rural,3229
2026,BY-HR,15-19,f,total,28633
2026,BY-HR,15-19,f,urban,25404
2026,BY-HR,15-19,m,rural,3848
2026,BY-HR,15-19,m,total,28560
2026,BY-HR,15-19,m,urban,24712
2026,BY-HR,15-19,t,rural,7077
2026,BY-HR,15-19,t,total,57193
2026,BY-HR,15-19,t,urban,50116
2026,BY-HR,20-24,f,rural,3692
2026,BY-HR,20-24,f,total,26385
2026,BY-HR,20-24,f,urban,22693
2026,BY-HR,20-24,m,rural,4564
2026,BY-HR,20-24,m,total,27421
2026,BY-HR,20-24,m,urban,22857
2026,BY-HR,20-24,t,rural,8256
2026,BY-HR,20-24,t,total,53806
2026,BY-HR,20-24,t,urban,45550
2026,BY-HR,25-29,f,rural,3479
2026,BY-HR,25-29,f,total,22480
2026,BY-HR,25-29,f,urban,19001
2026,BY-HR,25-29,m,rural,4042
2026,BY-HR,25-29,m,total,24897
2026,BY-HR,25-29,m,urban,20855
2026,BY-HR,25-29,t,rural,7521
2026,BY-HR,25-29,t,total,47377
2026,BY-HR,25-29,t,urban,39856
2026,BY-HR,30-34,f,rural,3222
2026,BY-HR,30-34,f,total,26721
2026,BY-HR,30-34,f,urban,23499
2026,BY-HR,30-34,m,rural,4697
2026,BY-HR,30-34,m,total,27180
2026,BY-HR,30-34,m,urban,22483
2026,BY-HR,30-34,t,rural,7919
2026,BY-HR,30-34,t,total,53901
2026,BY-HR,30-34,t,urban,45982
2026,BY-HR,35-39,f,rural,4433
2026,BY-HR,35-39,f,total,36905
2026,BY-HR,35-39,f,urban,32472
2026,BY-HR,35-39,m,rural,6021
2026,BY-HR,35-39,m,total,37467
2026,BY-HR,35-39,m,urban,31446
2026,BY-HR,35-39,t,rural,10454
2026,BY-HR,35-39,t,total,74372
2026,BY-HR,35-39,t,urban,63918
2026,BY-HR,40-44,f,rural,5331
2026,BY-HR,40-44,f,total,37248
2026,BY-HR,40-44,f,urban,31917
2026,BY-HR,40-44,m,rural,6396
2026,BY-HR,40-44,m,total,36466
2026,BY-HR,40-44,m,urban,30070
2026,BY-HR,40-44,t,rural,11727
2026,BY-HR,40-44,t,total,73714
2026,BY-HR,40-44,t,urban,61987
2026,BY-HR,45-49,f,rural,6466
2026,BY-HR,45-49,f,total,34239
2026,BY-HR,45-49,f,urban,27773
2026,BY-HR,45-49,m,rural,7067
2026,BY-HR,45-49,m,total,31847
2026,BY-HR,45-49,m,urban,24780
2026,BY-HR,45-49,t,rural,13533
2026,BY-HR,45-49,t,total,66086
2026,BY-HR,45-49,t,urban,52553
2026,BY-HR,5-9,f,rural,4147
2026,BY-HR,5-9,f,total,27025
2026,BY-HR,5-9,f,urban,22878
2026,BY-HR,5-9,m,rural,4532
2026,BY-HR,5-9,m,total,28368
2026,BY-HR,5-9,m,urban,23836
2026,BY-HR,5-9,t,rural,8679
2026,BY-HR,5-9,t,total,55393
2026,BY-HR,5-9,t,urban,46714
2026,BY-HR,50-54,f,rural,9171
2026,BY-HR,50-54,f,total,35879
2026,BY-HR,50-54,f,urban,26708
2026,BY-HR,50-54,m,rural,9249
2026,BY-HR,50-54,m,total,31322
2026,BY-HR,50-54,m,urban,22073
2026,BY-HR,50-54,t,rural,18420
2026,BY-HR,50-54,t,total,67201
2026,BY-HR,50-54,t,urban,48781
2026,BY-HR,55-59,f,rural,10248
2026,BY-HR,55-59,f,total,36734
2026,BY-HR,55-59,f,urban,26486
2026,BY-HR,55-59,m,rural,10891
2026,BY-HR,55-59,m,total,30804
2026,BY-HR,55-59,m,urban,19913
2026,BY-HR,55-59,t,rural,21139
2026,BY-HR,55-59,t,total,67538
2026,BY-HR,55-59,t,urban,46399
2026,BY-HR,60-64,f,rural,10502
2026,BY-HR,60-64,f,total,39326
2026,BY-HR,60-64,f,urban,28824
2026,BY-HR,60-64,m,rural,10704
2026,BY-HR,60-64,m,total,31072
2026,BY-HR,60-64,m,urban,20368
2026,BY-HR,60-64,t,rural,21206
2026,BY-HR,60-64,t,total,70398
2026,BY-HR,60-64,t,urban,49192
2026,BY-HR,65-69,f,rural,10092
2026,BY-HR,65-69,f,total,39766
2026,BY-HR,65-69,f,urban,29674
2026,BY-HR,65-69,m,rural,8864
2026,BY-HR,65-69,m,total,27438
2026,BY-HR,65-69,m,urban,18574
2026,BY-HR,65-69,t,rural,18956
2026,BY-HR,65-69,t,total,67204
2026,BY-HR,65-69,t,urban,48248
2026,BY-HR,70-74,f,rural,7708
2026,BY-HR,70-74,f,total,29426
2026,BY-HR,70-74,f,urban,21718
2026,BY-HR,70-74,m,rural,5252
2026,BY-HR,70-74,m,total,17131
2026,BY-HR,70-74,m,urban,11879
2026,BY-HR,70-74,t,rural,12960
2026,BY-HR,70-74,t,total,46557
2026,BY-HR,70-74,t,urban,33597
2026,BY-HR,75-79,f,rural,6804
2026,BY-HR,75-79,f,total,23430
2026,BY-HR,75-79,f,urban,16626
2026,BY-HR,75-79,m,rural,3347
2026,BY-HR,75-79,m,total,10521
2026,BY-HR,75-79,m,urban,7174
2026,BY-HR,75-79,t,rural,10151
2026,BY-HR,75-79,t,total,33951
2026,BY-HR,75-79,t,urban,23800
2026,BY-HR,80 +,f,rural,13385
2026,BY-HR,80 +,f,total,30900
2026,BY-HR,80 +,f,urban,17515
2026,BY-HR,80 +,m,rural,3194
2026,BY-HR,80 +,m,total,8405
2026,BY-HR,80 +,m,urban,5211
2026,BY-HR,80 +,t,rural,16579
2026,BY-HR,80 +,t,total,39305
2026,BY-HR,80 +,t,urban,22726
2026,BY-MA,0-4,f,rural,3193
2026,BY-MA,0-4,f,total,18012
2026,BY-MA,0-4,f,urban,14819
2026,BY-MA,0-4,m,rural,3214
2026,BY-MA,0-4,m,total,18766
2026,BY-MA,0-4,m,urban,15552
2026,BY-MA,0-4,t,rural,6407
2026,BY-MA,0-4,t,total,36778
2026,BY-MA,0-4,t,urban,30371
2026,BY-MA,10-14,f,rural,4281
2026,BY-MA,10-14,f,total,29351
2026,BY-MA,10-14,f,urban,25070
2026,BY-MA,10-14,m,rural,4502
2026,BY-MA,10-14,m,total,30878
2026,BY-MA,10-14,m,urban,26376
2026,BY-MA,10-14,t,rural,8783
2026,BY-MA,10-14,t,total,60229
2026,BY-MA,10-14,t,urban,51446
2026,BY-MA,15-19,f,rural,3025
2026,BY-MA,15-19,f,total,25793
2026,BY-MA,15-19,f,urban,22768
2026,BY-MA,15-19,m,rural,3310
2026,BY-MA,15-19,m,total,27719
2026,BY-MA,15-19,m,urban,24409
2026,BY-MA,15-19,t,rural,6335
2026,BY-MA,15-19,t,total,53512
2026,BY-MA,15-19,t,urban,47177
2026,BY-MA,20-24,f,rural,3265
2026,BY-MA,20-24,f,total,21448
2026,BY-MA,20-24,f,urban,18183
2026,BY-MA,20-24,m,rural,4175
2026,BY-MA,20-24,m,total,24789
2026,BY-MA,20-24,m,urban,20614
2026,BY-MA,20-24,t,rural,7440
2026,BY-MA,20-24,t,total,46237
2026,BY-MA,20-24,t,urban,38797
2026,BY-MA,25-29,f,rural,2628
2026,BY-MA,25-29,f,total,22067
2026,BY-MA,25-29,f,urban,19439
2026,BY-MA,25-29,m,rural,3467
2026,BY-MA,25-29,m,total,23281
2026,BY-MA,25-29,m,urban,19814
2026,BY-MA,25-29,t,rural,6095
2026,BY-MA,25-29,t,total,45348
2026,BY-MA,25-29,t,urban,39253
2026,BY-MA,30-34,f,rural,2827
2026,BY-MA,30-34,f,total,26444
2026,BY-MA,30-34,f,urban,23617
2026,BY-MA,30-34,m,rural,3999
2026,BY-MA,30-34,m,total,27468
2026,BY-MA,30-34,m,urban,23469
2026,BY-MA,30-34,t,rural,6826
2026,BY-MA,30-34,t,total,53912
2026,BY-MA,30-34,t,urban,47086
2026,BY-MA,35-39,f,rural,4450
2026,BY-MA,35-39,f,total,37097
2026,BY-MA,35-39,f,urban,32647
2026,BY-MA,35-39,m,rural,5631
2026,BY-MA,35-39,m,total,37886
2026,BY-MA,35-39,m,urban,32255
2026,BY-MA,35-39,t,rural,10081
2026,BY-MA,35-39,t,total,74983
2026,BY-MA,35-39,t,urban,64902
2026,BY-MA,40-44,f,rural,5157
2026,BY-MA,40-44,f,total,39812
2026,BY-MA,40-44,f,urban,34655
2026,BY-MA,40-44,m,rural,6463
2026,BY-MA,40-44,m,total,38881
2026,BY-MA,40-44,m,urban,32418
2026,BY-MA,40-44,t,rural,11620
2026,BY-MA,40-44,t,total,78693
2026,BY-MA,40-44,t,urban,67073
2026,BY-MA,45-49,f,rural,5972
2026,BY-MA,45-49,f,total,38073
2026,BY-MA,45-49,f,urban,32101
2026,BY-MA,45-49,m,rural,6364
2026,BY-MA,45-49,m,total,35735
2026,BY-MA,45-49,m,urban,29371
2026,BY-MA,45-49,t,rural,12336
2026,BY-MA,45-49,t,total,73808
2026,BY-MA,45-49,t,urban,61472
2026,BY-MA,5-9,f,rural,3804
2026,BY-MA,5-9,f,total,24832
2026,BY-MA,5-9,f,urban,21028
2026,BY-MA,5-9,m,rural,3895
2026,BY-MA,5-9,m,total,25790
2026,BY-MA,5-9,m,urban,21895
2026,BY-MA,5-9,t,rural,7699
2026,BY-MA,5-9,t,total,50622
2026,BY-MA,5-9,t,urban,42923
2026,BY-MA,50-54,f,rural,6973
2026,BY-MA,50-54,f,total,36330
2026,BY-MA,50-54,f,urban,29357
2026,BY-MA,50-54,m,rural,6940
2026,BY-MA,50-54,m,total,31794
2026,BY-MA,50-54,m,urban,24854
2026,BY-MA,50-54,t,rural,13913
2026,BY-MA,50-54,t,total,68124
2026,BY-MA,50-54,t,urban,54211
2026,BY-MA,55-59,f,rural,8025
2026,BY-MA,55-59,f,total,36459
2026,BY-MA,55-59,f,urban,28434
2026,BY-MA,55-59,m,rural,7579
2026,BY-MA,55-59,m,total,28725
2026,BY-MA,55-59,m,urban,21146
2026,BY-MA,55-59,t,rural,15604
2026,BY-MA,55-59,t,total,65184
2026,BY-MA,55-59,t,urban,49580
2026,BY-MA,60-64,f,rural,8932
2026,BY-MA,60-64,f,total,39451
2026,BY-MA,60-64,f,urban,30519
2026,BY-MA,60-64,m,rural,8616
2026,BY-MA,60-64,m,total,29962
2026,BY-MA,60-64,m,urban,21346
2026,BY-MA,60-64,t,rural,17548
2026,BY-MA,60-64,t,total,69413
2026,BY-MA,60-64,t,urban,51865
2026,BY-MA,65-69,f,rural,9548
2026,BY-MA,65-69,f,total,42511
2026,BY-MA,65-69,f,urban,32963
2026,BY-MA,65-69,m,rural,8079
2026,BY-MA,65-69,m,total,28795
2026,BY-MA,65-69,m,urban,20716
2026,BY-MA,65-69,t,rural,17627
2026,BY-MA,65-69,t,total,71306
2026,BY-MA,65-69,t,urban,53679
2026,BY-MA,70-74,f,rural,7093
2026,BY-MA,70-74,f,total,33888
2026,BY-MA,70-74,f,urban,26795
2026,BY-MA,70-74,m,rural,5068
2026,BY-MA,70-74,m,total,19477
2026,BY-MA,70-74,m,urban,14409
2026,BY-MA,70-74,t,rural,12161
2026,BY-MA,70-74,t,total,53365
2026,BY-MA,70-74,t,urban,41204
2026,BY-MA,75-79,f,rural,4806
2026,BY-MA,75-79,f,total,23192
2026,BY-MA,75-79,f,urban,18386
2026,BY-MA,75-79,m,rural,2532
2026,BY-MA,75-79,m,total,10684
2026,BY-MA,75-79,m,urban,8152
2026,BY-MA,75-79,t,rural,7338
2026,BY-MA,75-79,t,total,33876
2026,BY-MA,75-79,t,urban,26538
2026,BY-MA,80 +,f,rural,6800
2026,BY-MA,80 +,f,total,20841
2026,BY-MA,80 +,f,urban,14041
2026,BY-MA,80 +,m,rural,1829
2026,BY-MA,80 +,m,total,5822
2026,BY-MA,80 +,m,urban,3993
2026,BY-MA,80 +,t,rural,8629
2026,BY-MA,80 +,t,total,26663
2026,BY-MA,80 +,t,urban,18034
2026,BY-MI,0-4,f,rural,11812
2026,BY-MI,0-4,f,total,27362
2026,BY-MI,0-4,f,urban,15550
2026,BY-MI,0-4,m,rural,12496
2026,BY-MI,0-4,m,total,28629
2026,BY-MI,0-4,m,urban,16133
2026,BY-MI,0-4,t,rural,24308
2026,BY-MI,0-4,t,total,55991
2026,BY-MI,0-4,t,urban,31683
2026,BY-MI,10-14,f,rural,19273
2026,BY-MI,10-14,f,total,46311
2026,BY-MI,10-14,f,urban,27038
2026,BY-MI,10-14,m,rural,20723
2026,BY-MI,10-14,m,total,49034
2026,BY-MI,10-14,m,urban,28311
2026,BY-MI,10-14,t,rural,39996
2026,BY-MI,10-14,t,total,95345
2026,BY-MI,10-14,t,urban,55349
2026,BY-MI,15-19,f,rural,15022
2026,BY-MI,15-19,f,total,35560
2026,BY-MI,15-19,f,urban,20538
2026,BY-MI,15-19,m,rural,16076
2026,BY-MI,15-19,m,total,37897
2026,BY-MI,15-19,m,urban,21821
2026,BY-MI,15-19,t,rural,31098
2026,BY-MI,15-19,t,total,73457
2026,BY-MI,15-19,t,urban,42359
2026,BY-MI,20-24,f,rural,14469
2026,BY-MI,20-24,f,total,34124
2026,BY-MI,20-24,f,urban,19655
2026,BY-MI,20-24,m,rural,15399
2026,BY-MI,20-24,m,total,36125
2026,BY-MI,20-24,m,urban,20726
2026,BY-MI,20-24,t,rural,29868
2026,BY-MI,20-24,t,total,70249
2026,BY-MI,20-24,t,urban,40381
2026,BY-MI,25-29,f,rural,14490
2026,BY-MI,25-29,f,total,36529
2026,BY-MI,25-29,f,urban,22039
