territory_id,scenario,jumpoff,year,pop,q10,q90
c-pastavy,optimistic,official,2056,14958,,
c-pastavy,optimistic,official,2061,14281,,
c-pastavy,optimistic,official,2066,13602,,
c-pastavy,optimistic,official,2071,12985,,
c-pastavy,optimistic,official,2075,12595,,
c-pietrykau,base,official,2026,10145,,
c-pietrykau,base,official,2031,9791,,
c-pietrykau,base,official,2036,9381,,
c-pietrykau,base,official,2041,8964,,
c-pietrykau,base,official,2046,8539,,
c-pietrykau,base,official,2051,8070,,
c-pietrykau,base,official,2056,7591,,
c-pietrykau,base,official,2061,7080,,
c-pietrykau,base,official,2066,6606,,
c-pietrykau,base,official,2071,6154,,
c-pietrykau,base,official,2075,5846,,
c-pietrykau,negative,official,2026,10145,,
c-pietrykau,negative,official,2031,9589,,
c-pietrykau,negative,official,2036,8945,,
c-pietrykau,negative,official,2041,8311,,
c-pietrykau,negative,official,2046,7679,,
c-pietrykau,negative,official,2051,7018,,
c-pietrykau,negative,official,2056,6375,,
c-pietrykau,negative,official,2061,5716,,
c-pietrykau,negative,official,2066,5089,,
c-pietrykau,negative,official,2071,4500,,
c-pietrykau,negative,official,2075,4083,,
c-pietrykau,optimistic,official,2026,10145,,
c-pietrykau,optimistic,official,2031,9839,,
c-pietrykau,optimistic,official,2036,9511,,
c-pietrykau,optimistic,official,2041,9228,,
c-pietrykau,optimistic,official,2046,8962,,
c-pietrykau,optimistic,official,2051,8661,,
c-pietrykau,optimistic,official,2056,8344,,
c-pietrykau,optimistic,official,2061,7984,,
c-pietrykau,optimistic,official,2066,7665,,
c-pietrykau,optimistic,official,2071,7383,,
c-pietrykau,optimistic,official,2075,7222,,
c-pinsk,base,official,2026,123283,,
c-pinsk,base,official,2031,118305,,
c-pinsk,base,official,2036,113146,,
c-pinsk,base,official,2041,108101,,
c-pinsk,base,official,2046,103157,,
c-pinsk,base,official,2051,98147,,
c-pinsk,base,official,2056,93018,,
c-pinsk,base,official,2061,88123,,
c-pinsk,base,official,2066,83493,,
c-pinsk,base,official,2071,79165,,
c-pinsk,base,official,2075,75867,,
c-pinsk,negative,official,2026,123283,,
c-pinsk,negative,official,2031,115928,,
c-pinsk,negative,official,2036,108159,,
c-pinsk,negative,official,2041,100784,,
c-pinsk,negative,official,2046,93255,,
c-pinsk,negative,official,2051,85801,,
c-pinsk,negative,official,2056,78580,,
c-pinsk,negative,official,2061,71575,,
c-pinsk,negative,official,2066,64930,,
c-pinsk,negative,official,2071,58582,,
c-pinsk,negative,official,2075,53801,,
c-pinsk,optimistic,official,2026,123283,,
c-pinsk,optimistic,official,2031,118759,,
c-pinsk,optimistic,official,2036,114434,,
c-pinsk,optimistic,official,2041,110889,,
c-pinsk,optimistic,official,2046,107803,,
c-pinsk,optimistic,official,2051,104867,,
c-pinsk,optimistic,official,2056,101847,,
c-pinsk,optimistic,official,2061,99094,,
c-pinsk,optimistic,official,2066,96755,,
c-pinsk,optimistic,official,2071,94924,,
c-pinsk,optimistic,official,2075,93755,,
c-pleshchanicy,base,official,2026,5779,,
c-pleshchanicy,base,official,2031,5529,,
c-pleshchanicy,base,official,2036,5280,,
c-pleshchanicy,base,official,2041,4992,,
c-pleshchanicy,base,official,2046,4693,,
c-pleshchanicy,base,official,2051,4366,,
c-pleshchanicy,base,official,2056,4038,,
c-pleshchanicy,base,official,2061,3687,,
c-pleshchanicy,base,official,2066,3344,,
c-pleshchanicy,base,official,2071,3001,,
c-pleshchanicy,base,official,2075,2736,,
c-pleshchanicy,negative,official,2026,5779,,
c-pleshchanicy,negative,official,2031,5390,,
c-pleshchanicy,negative,official,2036,4997,,
c-pleshchanicy,negative,official,2041,4593,,
c-pleshchanicy,negative,official,2046,4194,,
c-pleshchanicy,negative,official,2051,3777,,
c-pleshchanicy,negative,official,2056,3387,,
c-pleshchanicy,negative,official,2061,2987,,
c-pleshchanicy,negative,official,2066,2608,,
c-pleshchanicy,negative,official,2071,2246,,
c-pleshchanicy,negative,official,2075,1982,,
c-pleshchanicy,optimistic,official,2026,5779,,
c-pleshchanicy,optimistic,official,2031,5553,,
c-pleshchanicy,optimistic,official,2036,5343,,
c-pleshchanicy,optimistic,official,2041,5127,,
c-pleshchanicy,optimistic,official,2046,4907,,
c-pleshchanicy,optimistic,official,2051,4661,,
c-pleshchanicy,optimistic,official,2056,4407,,
c-pleshchanicy,optimistic,official,2061,4119,,
c-pleshchanicy,optimistic,official,2066,3832,,
c-pleshchanicy,optimistic,official,2071,3537,,
c-pleshchanicy,optimistic,official,2075,3303,,
c-polack,base,official,2026,79105,,
c-polack,base,official,2031,75133,,
c-polack,base,official,2036,71028,,
c-polack,base,official,2041,67114,,
c-polack,base,official,2046,63103,,
c-polack,base,official,2051,59171,,
c-polack,base,official,2056,55024,,
c-polack,base,official,2061,50978,,
c-polack,base,official,2066,46926,,
c-polack,base,official,2071,43240,,
c-polack,base,official,2075,40513,,
c-polack,negative,official,2026,79105,,
c-polack,negative,official,2031,73717,,
c-polack,negative,official,2036,68038,,
c-polack,negative,official,2041,62730,,
c-polack,negative,official,2046,57236,,
c-polack,negative,official,2051,51875,,
c-polack,negative,official,2056,46569,,
c-polack,negative,official,2061,41457,,
c-polack,negative,official,2066,36401,,
c-polack,negative,official,2071,31794,,
c-polack,negative,official,2075,28412,,
c-polack,optimistic,official,2026,79105,,
c-polack,optimistic,official,2031,75420,,
c-polack,optimistic,official,2036,71808,,
c-polack,optimistic,official,2041,68769,,
c-polack,optimistic,official,2046,65819,,
c-polack,optimistic,official,2051,63034,,
c-polack,optimistic,official,2056,60021,,
c-polack,optimistic,official,2061,57039,,
c-polack,optimistic,official,2066,54054,,
c-polack,optimistic,official,2071,51478,,
c-polack,optimistic,official,2075,49669,,
c-porazava,base,official,2026,592,,
c-porazava,base,official,2031,520,,
c-porazava,base,official,2036,456,,
c-porazava,base,official,2041,399,,
c-porazava,base,official,2046,348,,
c-porazava,base,official,2051,300,,
c-porazava,base,official,2056,259,,
c-porazava,base,official,2061,223,,
c-porazava,base,official,2066,192,,
c-porazava,base,official,2071,166,,
c-porazava,base,official,2075,149,,
c-porazava,negative,official,2026,592,,
c-porazava,negative,official,2031,510,,
c-porazava,negative,official,2036,436,,
c-porazava,negative,official,2041,372,,
c-porazava,negative,official,2046,315,,
c-porazava,negative,official,2051,263,,
c-porazava,negative,official,2056,220,,
c-porazava,negative,official,2061,183,,
c-porazava,negative,official,2066,152,,
c-porazava,negative,official,2071,126,,
c-porazava,negative,official,2075,109,,
c-porazava,optimistic,official,2026,592,,
c-porazava,optimistic,official,2031,522,,
c-porazava,optimistic,official,2036,462,,
c-porazava,optimistic,official,2041,409,,
c-porazava,optimistic,official,2046,363,,
c-porazava,optimistic,official,2051,320,,
c-porazava,optimistic,official,2056,282,,
c-porazava,optimistic,official,2061,247,,
c-porazava,optimistic,official,2066,218,,
c-porazava,optimistic,official,2071,193,,
c-porazava,optimistic,official,2075,176,,
c-praudzinski,base,official,2026,2096,,
c-praudzinski,base,official,2031,1897,,
c-praudzinski,base,official,2036,1696,,
c-praudzinski,base,official,2041,1502,,
c-praudzinski,base,official,2046,1320,,
c-praudzinski,base,official,2051,1153,,
c-praudzinski,base,official,2056,997,,
c-praudzinski,base,official,2061,854,,
c-praudzinski,base,official,2066,721,,
c-praudzinski,base,official,2071,603,,
c-praudzinski,base,official,2075,520,,
c-praudzinski,negative,official,2026,2096,,
c-praudzinski,negative,official,2031,1849,,
c-praudzinski,negative,official,2036,1606,,
c-praudzinski,negative,official,2041,1382,,
c-praudzinski,negative,official,2046,1177,,
c-praudzinski,negative,official,2051,993,,
c-praudzinski,negative,official,2056,832,,
c-praudzinski,negative,official,2061,687,,
c-praudzinski,negative,official,2066,559,,
c-praudzinski,negative,official,2071,448,,
c-praudzinski,negative,official,2075,373,,
c-praudzinski,optimistic,official,2026,2096,,
c-praudzinski,optimistic,official,2031,1905,,
c-praudzinski,optimistic,official,2036,1717,,
c-praudzinski,optimistic,official,2041,1544,,
c-praudzinski,optimistic,official,2046,1382,,
c-praudzinski,optimistic,official,2051,1233,,
c-praudzinski,optimistic,official,2056,1091,,
c-praudzinski,optimistic,official,2061,956,,
c-praudzinski,optimistic,official,2066,828,,
c-praudzinski,optimistic,official,2071,711,,
c-praudzinski,optimistic,official,2075,627,,
c-pruzhany,base,official,2026,18703,,
c-pruzhany,base,official,2031,18109,,
c-pruzhany,base,official,2036,17405,,
c-pruzhany,base,official,2041,16682,,
c-pruzhany,base,official,2046,15932,,
c-pruzhany,base,official,2051,15110,,
c-pruzhany,base,official,2056,14243,,
c-pruzhany,base,official,2061,13322,,
c-pruzhany,base,official,2066,12445,,
c-pruzhany,base,official,2071,11629,,
c-pruzhany,base,official,2075,11064,,
c-pruzhany,negative,official,2026,18703,,
c-pruzhany,negative,official,2031,17757,,
c-pruzhany,negative,official,2036,16648,,
c-pruzhany,negative,official,2041,15541,,
c-pruzhany,negative,official,2046,14421,,
c-pruzhany,negative,official,2051,13255,,
c-pruzhany,negative,official,2056,12097,,
c-pruzhany,negative,official,2061,10912,,
c-pruzhany,negative,official,2066,9777,,
c-pruzhany,negative,official,2071,8728,,
c-pruzhany,negative,official,2075,7990,,
c-pruzhany,optimistic,official,2026,18703,,
c-pruzhany,optimistic,official,2031,18176,,
c-pruzhany,optimistic,official,2036,17601,,
c-pruzhany,optimistic,official,2041,17111,,
c-pruzhany,optimistic,official,2046,16642,,
c-pruzhany,optimistic,official,2051,16118,,
c-pruzhany,optimistic,official,2056,15540,,
c-pruzhany,optimistic,official,2061,14882,,
c-pruzhany,optimistic,official,2066,14271,,
c-pruzhany,optimistic,official,2071,13739,,
c-pruzhany,optimistic,official,2075,13420,,
c-radashkovichy,base,official,2026,6100,,
c-radashkovichy,base,official,2031,5855,,
c-radashkovichy,base,official,2036,5561,,
c-radashkovichy,base,official,2041,5233,,
c-radashkovichy,base,official,2046,4885,,
c-radashkovichy,base,official,2051,4509,,
c-radashkovichy,base,official,2056,4122,,
c-radashkovichy,base,official,2061,3732,,
c-radashkovichy,base,official,2066,3342,,
c-radashkovichy,base,official,2071,2956,,
c-radashkovichy,base,official,2075,2660,,
c-radashkovichy,negative,official,2026,6100,,
c-radashkovichy,negative,official,2031,5712,,
c-radashkovichy,negative,official,2036,5270,,
c-radashkovichy,negative,official,2041,4823,,
c-radashkovichy,negative,official,2046,4368,,
c-radashkovichy,negative,official,2051,3899,,
c-radashkovichy,negative,official,2056,3455,,
c-radashkovichy,negative,official,2061,3020,,
c-radashkovichy,negative,official,2066,2605,,
c-radashkovichy,negative,official,2071,2209,,
c-radashkovichy,negative,official,2075,1922,,
c-radashkovichy,optimistic,official,2026,6100,,
c-radashkovichy,optimistic,official,2031,5879,,
c-radashkovichy,optimistic,official,2036,5625,,
c-radashkovichy,optimistic,official,2041,5372,,
c-radashkovichy,optimistic,official,2046,5106,,
c-radashkovichy,optimistic,official,2051,4812,,
c-radashkovichy,optimistic,official,2056,4497,,
c-radashkovichy,optimistic,official,2061,4166,,
c-radashkovichy,optimistic,official,2066,3823,,
c-radashkovichy,optimistic,official,2071,3474,,
c-radashkovichy,optimistic,official,2075,3200,,
c-radun,base,official,2026,1931,,
c-radun,base,official,2031,1832,,
c-radun,base,official,2036,1746,,
c-radun,base,official,2041,1658,,
c-radun,base,official,2046,1567,,
c-radun,base,official,2051,1468,,
c-radun,base,official,2056,1371,,
c-radun,base,official,2061,1274,,
c-radun,base,official,2066,1189,,
c-radun,base,official,2071,1106,,
c-radun,base,official,2075,1050,,
c-radun,negative,official,2026,1931,,
c-radun,negative,official,2031,1795,,
c-radun,negative,official,2036,1667,,
c-radun,negative,official,2041,1542,,
c-radun,negative,official,2046,1416,,
c-radun,negative,official,2051,1286,,
c-radun,negative,official,2056,1164,,
c-radun,negative,official,2061,1045,,
c-radun,negative,official,2066,937,,
c-radun,negative,official,2071,834,,
c-radun,negative,official,2075,762,,
c-radun,optimistic,official,2026,1931,,
c-radun,optimistic,official,2031,1839,,
c-radun,optimistic,official,2036,1766,,
c-radun,optimistic,official,2041,1700,,
c-radun,optimistic,official,2046,1635,,
c-radun,optimistic,official,2051,1563,,
c-radun,optimistic,official,2056,1491,,
c-radun,optimistic,official,2061,1417,,
c-radun,optimistic,official,2066,1355,,
c-radun,optimistic,official,2071,1295,,
c-radun,optimistic,official,2075,1261,,
c-rahachou,base,official,2026,31323,,
c-rahachou,base,official,2031,30080,,
c-rahachou,base,official,2036,28345,,
c-rahachou,base,official,2041,26712,,
c-rahachou,base,official,2046,25076,,
c-rahachou,base,official,2051,23379,,
c-rahachou,base,official,2056,21600,,
c-rahachou,base,official,2061,19787,,
c-rahachou,base,official,2066,17992,,
c-rahachou,base,official,2071,16398,,
c-rahachou,base,official,2075,15296,,
c-rahachou,negative,official,2026,31323,,
c-rahachou,negative,official,2031,29464,,
c-rahachou,negative,official,2036,27039,,
c-rahachou,negative,official,2041,24772,,
c-rahachou,negative,official,2046,22526,,
c-rahachou,negative,official,2051,20302,,
c-rahachou,negative,official,2056,18095,,
c-rahachou,negative,official,2061,15929,,
c-rahachou,negative,official,2066,13803,,
c-rahachou,negative,official,2071,11944,,
c-rahachou,negative,official,2075,10659,,
c-rahachou,optimistic,official,2026,31323,,
c-rahachou,optimistic,official,2031,30228,,
c-rahachou,optimistic,official,2036,28738,,
c-rahachou,optimistic,official,2041,27505,,
c-rahachou,optimistic,official,2046,26339,,
c-rahachou,optimistic,official,2051,25118,,
c-rahachou,optimistic,official,2056,23777,,
c-rahachou,optimistic,official,2061,22338,,
c-rahachou,optimistic,official,2066,20909,,
c-rahachou,optimistic,official,2071,19677,,
c-rahachou,optimistic,official,2075,18873,,
c-rasony,base,official,2026,4298,,
c-rasony,base,official,2031,4156,,
c-rasony,base,official,2036,3980,,
c-rasony,base,official,2041,3776,,
c-rasony,base,official,2046,3572,,
c-rasony,base,official,2051,3349,,
c-rasony,base,official,2056,3137,,
c-rasony,base,official,2061,2906,,
c-rasony,base,official,2066,2692,,
c-rasony,base,official,2071,2481,,
c-rasony,base,official,2075,2339,,
c-rasony,negative,official,2026,4298,,
c-rasony,negative,official,2031,4078,,
c-rasony,negative,official,2036,3808,,
c-rasony,negative,official,2041,3520,,
c-rasony,negative,official,2046,3231,,
c-rasony,negative,official,2051,2929,,
c-rasony,negative,official,2056,2648,,
c-rasony,negative,official,2061,2361,,
c-rasony,negative,official,2066,2087,,
c-rasony,negative,official,2071,1824,,
c-rasony,negative,official,2075,1639,,
c-rasony,optimistic,official,2026,4298,,
c-rasony,optimistic,official,2031,4172,,
c-rasony,optimistic,official,2036,4025,,
c-rasony,optimistic,official,2041,3873,,
c-rasony,optimistic,official,2046,3731,,
c-rasony,optimistic,official,2051,3574,,
c-rasony,optimistic,official,2056,3426,,
c-rasony,optimistic,official,2061,3255,,
c-rasony,optimistic,official,2066,3102,,
c-rasony,optimistic,official,2071,2956,,
c-rasony,optimistic,official,2075,2872,,
c-rechyca,base,official,2026,64508,,
c-rechyca,base,official,2031,61925,,
c-rechyca,base,official,2036,59198,,
c-rechyca,base,official,2041,56858,,
c-rechyca,base,official,2046,54372,,
c-rechyca,base,official,2051,51730,,
c-rechyca,base,official,2056,48783,,
c-rechyca,base,official,2061,45855,,
c-rechyca,base,official,2066,42982,,
c-rechyca,base,official,2071,40413,,
c-rechyca,base,official,2075,38567,,
c-rechyca,negative,official,2026,64508,,
c-rechyca,negative,official,2031,60658,,
c-rechyca,negative,official,2036,56487,,
c-rechyca,negative,official,2041,52830,,
c-rechyca,negative,official,2046,49041,,
c-rechyca,negative,official,2051,45163,,
c-rechyca,negative,official,2056,41081,,
c-rechyca,negative,official,2061,37084,,
c-rechyca,negative,official,2066,33091,,
c-rechyca,negative,official,2071,29497,,
c-rechyca,negative,official,2075,26829,,
c-rechyca,optimistic,official,2026,64508,,
c-rechyca,optimistic,official,2031,62220,,
c-rechyca,optimistic,official,2036,59985,,
c-rechyca,optimistic,official,2041,58479,,
c-rechyca,optimistic,official,2046,56996,,
c-rechyca,optimistic,official,2051,55430,,
c-rechyca,optimistic,official,2056,53567,,
c-rechyca,optimistic,official,2061,51706,,
c-rechyca,optimistic,official,2066,49970,,
c-rechyca,optimistic,official,2071,48656,,
c-rechyca,optimistic,official,2075,47895,,
c-ros,base,official,2026,4200,,
c-ros,base,official,2031,3951,,
c-ros,base,official,2036,3713,,
c-ros,base,official,2041,3497,,
c-ros,base,official,2046,3273,,
c-ros,base,official,2051,3046,,
c-ros,base,official,2056,2747,,
c-ros,base,official,2061,2483,,
c-ros,base,official,2066,2246,,
c-ros,base,official,2071,2040,,
c-ros,base,official,2075,1893,,
c-ros,negative,official,2026,4200,,
c-ros,negative,official,2031,3868,,
c-ros,negative,official,2036,3541,,
c-ros,negative,official,2041,3247,,
c-ros,negative,official,2046,2952,,
c-ros,negative,official,2051,2661,,
c-ros,negative,official,2056,2324,,
c-ros,negative,official,2061,2025,,
c-ros,negative,official,2066,1758,,
c-ros,negative,official,2071,1525,,
c-ros,negative,official,2075,1363,,
c-ros,optimistic,official,2026,4200,,
c-ros,optimistic,official,2031,3967,,
c-ros,optimistic,official,2036,3756,,
c-ros,optimistic,official,2041,3589,,
c-ros,optimistic,official,2046,3422,,
c-ros,optimistic,official,2051,3251,,
c-ros,optimistic,official,2056,2999,,
c-ros,optimistic,official,2061,2774,,
c-ros,optimistic,official,2066,2578,,
c-ros,optimistic,official,2071,2412,,
c-ros,optimistic,official,2075,2299,,
c-rudziensk,base,official,2026,2572,,
c-rudziensk,base,official,2031,2326,,
c-rudziensk,base,official,2036,2079,,
c-rudziensk,base,official,2041,1840,,
c-rudziensk,base,official,2046,1616,,
c-rudziensk,base,official,2051,1411,,
c-rudziensk,base,official,2056,1219,,
c-rudziensk,base,official,2061,1043,,
c-rudziensk,base,official,2066,881,,
c-rudziensk,base,official,2071,736,,
c-rudziensk,base,official,2075,634,,
c-rudziensk,negative,official,2026,2572,,
c-rudziensk,negative,official,2031,2268,,
c-rudziensk,negative,official,2036,1968,,
c-rudziensk,negative,official,2041,1693,,
c-rudziensk,negative,official,2046,1441,,
c-rudziensk,negative,official,2051,1215,,
c-rudziensk,negative,official,2056,1017,,
c-rudziensk,negative,official,2061,840,,
c-rudziensk,negative,official,2066,682,,
c-rudziensk,negative,official,2071,547,,
c-rudziensk,negative,official,2075,456,,
c-rudziensk,optimistic,official,2026,2572,,
c-rudziensk,optimistic,official,2031,2337,,
c-rudziensk,optimistic,official,2036,2104,,
c-rudziensk,optimistic,official,2041,1891,,
c-rudziensk,optimistic,official,2046,1692,,
c-rudziensk,optimistic,official,2051,1509,,
c-rudziensk,optimistic,official,2056,1334,,
c-rudziensk,optimistic,official,2061,1168,,
c-rudziensk,optimistic,official,2066,1011,,
c-rudziensk,optimistic,official,2071,868,,
c-rudziensk,optimistic,official,2075,765,,
c-ruzhany,base,official,2026,2641,,
c-ruzhany,base,official,2031,2472,,
c-ruzhany,base,official,2036,2304,,
c-ruzhany,base,official,2041,2148,,
c-ruzhany,base,official,2046,2001,,
c-ruzhany,base,official,2051,1858,,
c-ruzhany,base,official,2056,1719,,
c-ruzhany,base,official,2061,1583,,
c-ruzhany,base,official,2066,1460,,
c-ruzhany,base,official,2071,1350,,
c-ruzhany,base,official,2075,1277,,
c-ruzhany,negative,official,2026,2641,,
c-ruzhany,negative,official,2031,2424,,
c-ruzhany,negative,official,2036,2203,,
c-ruzhany,negative,official,2041,2001,,
c-ruzhany,negative,official,2046,1812,,
c-ruzhany,negative,official,2051,1630,,
c-ruzhany,negative,official,2056,1460,,
c-ruzhany,negative,official,2061,1296,,
c-ruzhany,negative,official,2066,1147,,
c-ruzhany,negative,official,2071,1013,,
c-ruzhany,negative,official,2075,922,,
c-ruzhany,optimistic,official,2026,2641,,
c-ruzhany,optimistic,official,2031,2481,,
c-ruzhany,optimistic,official,2036,2330,,
c-ruzhany,optimistic,official,2041,2203,,
c-ruzhany,optimistic,official,2046,2091,,
c-ruzhany,optimistic,official,2051,1982,,
c-ruzhany,optimistic,official,2056,1875,,
c-ruzhany,optimistic,official,2061,1768,,
c-ruzhany,optimistic,official,2066,1674,,
c-ruzhany,optimistic,official,2071,1595,,
c-ruzhany,optimistic,official,2075,1548,,
c-salihorsk,base,official,2026,96415,,
c-salihorsk,base,official,2031,90515,,
c-salihorsk,base,official,2036,84238,,
c-salihorsk,base,official,2041,77933,,
c-salihorsk,base,official,2046,70983,,
c-salihorsk,base,official,2051,63404,,
c-salihorsk,base,official,2056,55482,,
c-salihorsk,base,official,2061,48211,,
c-salihorsk,base,official,2066,41522,,
c-salihorsk,base,official,2071,35429,,
c-salihorsk,base,official,2075,30892,,
c-salihorsk,negative,official,2026,96415,,
c-salihorsk,negative,official,2031,88296,,
c-salihorsk,negative,official,2036,79819,,
c-salihorsk,negative,official,2041,71890,,
c-salihorsk,negative,official,2046,63644,,
c-salihorsk,negative,official,2051,55038,,
c-salihorsk,negative,official,2056,46667,,
c-salihorsk,negative,official,2061,39163,,
c-salihorsk,negative,official,2066,32498,,
c-salihorsk,negative,official,2071,26641,,
c-salihorsk,negative,official,2075,22465,,
c-salihorsk,optimistic,official,2026,96415,,
c-salihorsk,optimistic,official,2031,90880,,
c-salihorsk,optimistic,official,2036,85185,,
c-salihorsk,optimistic,official,2041,79938,,
c-salihorsk,optimistic,official,2046,74103,,
c-salihorsk,optimistic,official,2051,67543,,
c-salihorsk,optimistic,official,2056,60423,,
c-salihorsk,optimistic,official,2061,53745,,
c-salihorsk,optimistic,official,2066,47458,,
c-salihorsk,optimistic,official,2071,41650,,
c-salihorsk,optimistic,official,2075,37216,,
c-sapockin,base,official,2026,899,,
c-sapockin,base,official,2031,789,,
c-sapockin,base,official,2036,691,,
c-sapockin,base,official,2041,604,,
c-sapockin,base,official,2046,527,,
c-sapockin,base,official,2051,458,,
c-sapockin,base,official,2056,395,,
c-sapockin,base,official,2061,340,,
c-sapockin,base,official,2066,291,,
c-sapockin,base,official,2071,249,,
c-sapockin,base,official,2075,220,,
c-sapockin,negative,official,2026,899,,
c-sapockin,negative,official,2031,773,,
c-sapockin,negative,official,2036,659,,
c-sapockin,negative,official,2041,561,,
c-sapockin,negative,official,2046,475,,
c-sapockin,negative,official,2051,399,,
c-sapockin,negative,official,2056,334,,
c-sapockin,negative,official,2061,276,,
c-sapockin,negative,official,2066,227,,
c-sapockin,negative,official,2071,185,,
c-sapockin,negative,official,2075,157,,
c-sapockin,optimistic,official,2026,899,,
c-sapockin,optimistic,official,2031,793,,
c-sapockin,optimistic,official,2036,699,,
c-sapockin,optimistic,official,2041,620,,
c-sapockin,optimistic,official,2046,551,,
c-sapockin,optimistic,official,2051,489,,
c-sapockin,optimistic,official,2056,432,,
c-sapockin,optimistic,official,2061,381,,
c-sapockin,optimistic,official,2066,336,,
c-sapockin,optimistic,official,2071,297,,
c-sapockin,optimistic,official,2075,270,,
c-sasnovy-bor,base,official,2026,1760,,
c-sasnovy-bor,base,official,2031,1571,,
c-sasnovy-bor,base,official,2036,1403,,
c-sasnovy-bor,base,official,2041,1254,,
c-sasnovy-bor,base,official,2046,1114,,
c-sasnovy-bor,base,official,2051,984,,
c-sasnovy-bor,base,official,2056,867,,
c-sasnovy-bor,base,official,2061,755,,
c-sasnovy-bor,base,official,2066,661,,
c-sasnovy-bor,base,official,2071,580,,
c-sasnovy-bor,base,official,2075,523,,
c-sasnovy-bor,negative,official,2026,1760,,
c-sasnovy-bor,negative,official,2031,1539,,
c-sasnovy-bor,negative,official,2036,1340,,
c-sasnovy-bor,negative,official,2041,1167,,
c-sasnovy-bor,negative,official,2046,1007,,
c-sasnovy-bor,negative,official,2051,861,,
c-sasnovy-bor,negative,official,2056,732,,
c-sasnovy-bor,negative,official,2061,613,,
c-sasnovy-bor,negative,official,2066,512,,
c-sasnovy-bor,negative,official,2071,426,,
c-sasnovy-bor,negative,official,2075,367,,
c-sasnovy-bor,optimistic,official,2026,1760,,
c-sasnovy-bor,optimistic,official,2031,1579,,
c-sasnovy-bor,optimistic,official,2036,1421,,
c-sasnovy-bor,optimistic,official,2041,1289,,
c-sasnovy-bor,optimistic,official,2046,1166,,
c-sasnovy-bor,optimistic,official,2051,1053,,
c-sasnovy-bor,optimistic,official,2056,949,,
c-sasnovy-bor,optimistic,official,2061,848,,
c-sasnovy-bor,optimistic,official,2066,764,,
c-sasnovy-bor,optimistic,official,2071,692,,
c-sasnovy-bor,optimistic,official,2075,643,,
c-sharashova,base,official,2026,1381,,
c-sharashova,base,official,2031,1264,,
c-sharashova,base,official,2036,1152,,
c-sharashova,base,official,2041,1050,,
c-sharashova,base,official,2046,957,,
c-sharashova,base,official,2051,868,,
c-sharashova,base,official,2056,786,,
c-sharashova,base,official,2061,708,,
c-sharashova,base,official,2066,638,,
c-sharashova,base,official,2071,577,,
c-sharashova,base,official,2075,536,,
c-sharashova,negative,official,2026,1381,,
c-sharashova,negative,official,2031,1239,,
c-sharashova,negative,official,2036,1101,,
c-sharashova,negative,official,2041,978,,
c-sharashova,negative,official,2046,866,,
c-sharashova,negative,official,2051,762,,
c-sharashova,negative,official,2056,667,,
c-sharashova,negative,official,2061,580,,
c-sharashova,negative,official,2066,501,,
c-sharashova,negative,official,2071,433,,
c-sharashova,negative,official,2075,387,,
c-sharashova,optimistic,official,2026,1381,,
c-sharashova,optimistic,official,2031,1268,,
c-sharashova,optimistic,official,2036,1165,,
c-sharashova,optimistic,official,2041,1077,,
c-sharashova,optimistic,official,2046,999,,
c-sharashova,optimistic,official,2051,926,,
c-sharashova,optimistic,official,2056,857,,
c-sharashova,optimistic,official,2061,790,,
c-sharashova,optimistic,official,2066,732,,
c-sharashova,optimistic,official,2071,682,,
c-sharashova,optimistic,official,2075,651,,
c-sharkoushchyna,base,official,2026,5811,,
c-sharkoushchyna,base,official,2031,5576,,
c-sharkoushchyna,base,official,2036,5306,,
c-sharkoushchyna,base,official,2041,5005,,
c-sharkoushchyna,base,official,2046,4671,,
c-sharkoushchyna,base,official,2051,4314,,
c-sharkoushchyna,base,official,2056,3942,,
c-sharkoushchyna,base,official,2061,3567,,
c-sharkoushchyna,base,official,2066,3216,,
c-sharkoushchyna,base,official,2071,2880,,
c-sharkoushchyna,base,official,2075,2649,,
c-sharkoushchyna,negative,official,2026,5811,,
c-sharkoushchyna,negative,official,2031,5474,,
c-sharkoushchyna,negative,official,2036,5084,,
c-sharkoushchyna,negative,official,2041,4677,,
c-sharkoushchyna,negative,official,2046,4241,,
c-sharkoushchyna,negative,official,2051,3793,,
c-sharkoushchyna,negative,official,2056,3351,,
c-sharkoushchyna,negative,official,2061,2924,,
c-sharkoushchyna,negative,official,2066,2525,,
c-sharkoushchyna,negative,official,2071,2153,,
c-sharkoushchyna,negative,official,2075,1893,,
c-sharkoushchyna,optimistic,official,2026,5811,,
c-sharkoushchyna,optimistic,official,2031,5597,,
c-sharkoushchyna,optimistic,official,2036,5364,,
c-sharkoushchyna,optimistic,official,2041,5127,,
c-sharkoushchyna,optimistic,official,2046,4867,,
c-sharkoushchyna,optimistic,official,2051,4586,,
c-sharkoushchyna,optimistic,official,2056,4282,,
c-sharkoushchyna,optimistic,official,2061,3962,,
c-sharkoushchyna,optimistic,official,2066,3661,,
c-sharkoushchyna,optimistic,official,2071,3373,,
c-sharkoushchyna,optimistic,official,2075,3185,,
c-shchuchyn,base,official,2026,14868,,
c-shchuchyn,base,official,2031,13864,,
c-shchuchyn,base,official,2036,12920,,
c-shchuchyn,base,official,2041,11933,,
c-shchuchyn,base,official,2046,10966,,
c-shchuchyn,base,official,2051,9905,,
c-shchuchyn,base,official,2056,8897,,
c-shchuchyn,base,official,2061,7895,,
c-shchuchyn,base,official,2066,7021,,
c-shchuchyn,base,official,2071,6178,,
