id,title,url,license,accessed,sha256,notes
belstat_net_raion_2024-2025,"Дата-портал Белстата, osids-public-api: индикаторы 10101300001/2/3 (прибывшие/выбывшие/сальдо)",https://dataportal.belstat.gov.by/osids-public-api/indicator/indicatorValuesSearch,открытые данные Белстата,2026-07-12,8385e6be441a3f348931305e5d142e65f1552a10889cd530ce294046a6e85b46,belstat_net_raion_2024-2025.json
belstat_request_log,"Дата-портал Белстата, osids-public-api: индикаторы 10101300001/2/3 (прибывшие/выбывшие/сальдо)",https://dataportal.belstat.gov.by/osids-public-api/indicator/indicatorValuesSearch,открытые данные Белстата,2026-07-12,f23a53134c0c61fa1f73f86c41e39fa5c2a8b6397c0f9a425f51d36d642fc0eb,belstat_request_log.json
eurostat_migr_resfirst_BY,"Eurostat: ВНЖ граждан BY (migr_resvalid/migr_resfirst, citizen=BY, duration=TOTAL, reason=TOTAL, unit=PER)",https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/,"Eurostat, свободное переиспользование с указанием источника",2026-07-12,4f4e78bc5e6ea9770e29e9e625c2a6d88b1c6d0867e265bd1af3baf5ed82cadc,eurostat_migr_resfirst_BY.json
eurostat_migr_resvalid_BY,"Eurostat: ВНЖ граждан BY (migr_resvalid/migr_resfirst, citizen=BY, duration=TOTAL, reason=TOTAL, unit=PER)",https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/,"Eurostat, свободное переиспользование с указанием источника",2026-07-12,11f1f046a7bb6426166bdbe5f15d544a03c689eef88d255ba6032379e7a58f6b,eurostat_migr_resvalid_BY.json
eurostat_request_urls,"Eurostat: ВНЖ граждан BY (migr_resvalid/migr_resfirst, citizen=BY, duration=TOTAL, reason=TOTAL, unit=PER)",https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/,"Eurostat, свободное переиспользование с указанием источника",2026-07-12,7beb743e47db6cc2359b0e1fa109366c44e057c05328fc1030a8b2935975579d,eurostat_request_urls.txt
fetch_belstat_migration,Скрипт выгрузки дата-портала (документация протокола),-,CC BY 4.0 (проект),2026-07-12,a4f9ce3966696a566070f04375564f5f6055cca08e784d8a0355ede8a1ba5c63,fetch_belstat_migration.py
pap_korshunov_webfetch_extract,Извлечение содержимого pap.pl через WebFetch (обход Incapsula),https://www.pap.pl/,цитирование,2026-07-12,02ae61e872d8141d693fe6673244cf417db6b2ed553b689ae65566ca6a34a8ac,pap_korshunov_webfetch_extract.md
serbia_iom_immigration_2025_wayback,IOM «Immigration of Foreign Nationals in the Republic of Serbia» (2025): 1 159 граждан BY на 31.12.2024 (через Wayback 2026-06-24),https://serbia.iom.int/,"IOM, цитирование",2026-07-12,5ba866c84d25f1cbe4621fb0b9d34c02e98e757982515e4503b4edb5a410dacc,serbia_iom_immigration_2025_wayback.pdf
serbia_iom_text,IOM «Immigration of Foreign Nationals in the Republic of Serbia» (2025): 1 159 граждан BY на 31.12.2024 (через Wayback 2026-06-24),https://serbia.iom.int/,"IOM, цитирование",2026-07-12,d4e528c1b27661664585a3182e2fd8d5f7f2afce0ed01e1565223e3fda4f2b79,serbia_iom_text.txt
snap_belsat_lithuania_48k,"Снапшот en.belsat.eu: PL 137 716 (01.05.2026), LT 48 926 (01.06.2026)",https://en.belsat.eu/93754154/,цитирование в исследовательских целях,2026-07-12,6d91276a02de7642f93ea0437fe17b50c1c4ae3ab752daf160a3df51c6e81879,snap_belsat_lithuania_48k.html
snap_demoscope_1071_barom02,Снапшот Демоскоп Weekly №1071: потоки РФ-Беларусь по Росстату,http://www.demoscope.ru/,цитирование,2026-07-12,f8958dd5c814120dda89765b136248c420805ad025fe7a43551fc97eb1dead36,snap_demoscope_1071_barom02.html
snap_dhs_yearbook2024_table3,Снапшот DHS OHSS Yearbook 2024 Table 3: green cards по стране рождения BY,https://ohss.dhs.gov/topics/immigration/yearbook,public domain (US gov),2026-07-12,cc34b1b94ead155f4729f284846670fcd1cf0db5b28eb1e916d7a16ecfbf38fd,snap_dhs_yearbook2024_table3.html
snap_dron_korshunov_mirror,Зеркало dron.media: Коршунов 500-600 тыс. (PAP 2024-05-09),https://dron.media/,цитирование,2026-07-12,9d3a7e8ee3b0df6f48db1f1c029567846037fd58d3ef49ce14e74c7e2a70aaeb,snap_dron_korshunov_mirror.html
snap_nashaniva_eurostat_386k,Снапшот nashaniva.com,https://nashaniva.com/,цитирование в исследовательских целях,2026-07-12,bae947ed1b395b97f11cd8b1923aaac48b2129f5a694bd546500d4861278b1e7,snap_nashaniva_eurostat_386k.html
snap_nashaniva_georgia_census_4473,Снапшот nashaniva.com,https://nashaniva.com/,цитирование в исследовательских целях,2026-07-12,9d421c63b0a8f0a232c1c25ae3a451869ea5aa6d8c88cfe9183d3b52e7ea1d3c,snap_nashaniva_georgia_census_4473.html
snap_pap_korshunov_500-600k,Снапшот pap.pl (стаб Incapsula - контент через зеркало),https://www.pap.pl/ru/russian/news/sociolog-s-2020-goda-belarus-pokinuli-bolee-polumilliona-chelovek,цитирование,2026-07-12,d02032286070b4dd9d8fbd985a7bdca8af8edf52b89ff177db3bfcb2c8a9c43d,snap_pap_korshunov_500-600k.html
snap_racyja_poland_137k,"Снапшот racyja.com: 42 тыс. ВНЖ за 2024 (цифры 137,7 тыс. на странице НЕТ)",https://racyja.com/,цитирование в исследовательских целях,2026-07-12,752a657f8c57ef36532fb43019c1e5a7fa38247d287175d922c5f80c1759f24c,snap_racyja_poland_137k.html
snap_udf_georgia_vnzh_3738_wayback,Снапшот udf.name через Wayback (2026-03-06): ВНЖ Грузии 3 738,https://web.archive.org/,цитирование,2026-07-12,304d1deb57398c292b00fd11a88c89b451d04ae711208af27b45c102adfc72ef,snap_udf_georgia_vnzh_3738_wayback.html
snap_zerkalo_350k_minsk,Снапшот zerkalo.io: точечные оценки волны 2020+,https://news.zerkalo.io/,цитирование в исследовательских целях,2026-07-12,7032188c4dc2a2af40f3b5ce869cb3c2234321321a30255dc4b4624e1777510f,snap_zerkalo_350k_minsk.html
snap_zerkalo_beroc_100-500k,Снапшот zerkalo.io: точечные оценки волны 2020+,https://news.zerkalo.io/,цитирование в исследовательских целях,2026-07-12,9bdff44d5bffd081049680481693b95db0b4239fd384c62644dd37d72335e68d,snap_zerkalo_beroc_100-500k.html
