scenario,city_id,epoch,fixed_cells,core_cells,built_fixed_m2,built_core_m2,built_edge_m2,built_buffer_m2
t10_c2,c-kleck,1975,2331,489,973031.0,879268.0,55379.0,38384.0
t10_c2,c-klimavichy,1975,4165,951,1516716.0,1235827.0,154940.0,125949.0
t10_c2,c-kobryn,1975,6998,1497,3289312.0,2640376.0,386662.0,262274.0
t10_c2,c-krychau,1975,6017,1335,2617914.0,2314824.0,201579.0,101511.0
t10_c2,c-lachavichy,1975,2708,378,763533.0,575319.0,115523.0,72691.0
t10_c2,c-lahojsk,1975,2707,302,597711.0,375920.0,132699.0,89092.0
t10_c2,c-lelchycy,1975,2241,442,654817.0,511734.0,104620.0,38463.0
t10_c2,c-lepiel,1975,3626,716,1333822.0,1130546.0,129782.0,73494.0
t10_c2,c-lida,1975,5423,1717,3516240.0,3102953.0,114616.0,298671.0
t10_c2,c-luban,1975,2099,431,646118.0,488511.0,49550.0,108057.0
t10_c2,c-luniniec,1975,3730,690,1235627.0,983466.0,206325.0,45836.0
t10_c2,c-machulishchy,1975,1534,106,317629.0,157898.0,87237.0,72494.0
t10_c2,c-mahilou,1975,19352,3309,12542587.0,6583895.0,5698125.0,260567.0
t10_c2,c-maladziechna,1975,7449,2285,5056828.0,4628203.0,315112.0,113513.0
t10_c2,c-malaryta,1975,1912,332,630921.0,485443.0,78201.0,67277.0
t10_c2,c-marjina-horka,1975,4196,410,1160663.0,567435.0,391455.0,201773.0
t10_c2,c-masty,1975,3817,581,1078138.0,898403.0,133563.0,46172.0
t10_c2,c-mazyr,1975,7489,1197,2807383.0,1684886.0,989605.0,132892.0
t10_c2,c-mikashevichy,1975,2949,329,516327.0,365476.0,120714.0,30137.0
t10_c2,c-minsk,1975,56474,14102,38936794.0,30294288.0,7968258.0,674248.0
t10_c2,c-mscislau,1975,2621,505,864741.0,717944.0,85310.0,61487.0
t10_c2,c-naroula,1975,2022,219,496598.0,277836.0,180660.0,38102.0
t10_c2,c-navahrudak,1975,3316,793,1497356.0,1291572.0,134765.0,71019.0
t10_c2,c-navapolack,1975,4823,410,1356924.0,683402.0,463483.0,210039.0
t10_c2,c-niasvizh,1975,3181,396,901242.0,532608.0,331610.0,37024.0
t10_c2,c-novalukoml,1975,1628,134,375734.0,219123.0,95048.0,61563.0
t10_c2,c-orsha,1975,8320,2621,5482534.0,4963362.0,379018.0,140154.0
t10_c2,c-pastavy,1975,3242,859,1388199.0,1196578.0,101453.0,90168.0
t10_c2,c-pietrykau,1975,2113,437,723720.0,654848.0,43978.0,24894.0
t10_c2,c-pinsk,1975,10266,2624,5960076.0,5179407.0,607287.0,173382.0
t10_c2,c-polack,1975,7319,2344,3959046.0,3406236.0,272721.0,280089.0
t10_c2,c-pruzhany,1975,3508,589,1227760.0,975643.0,187275.0,64842.0
t10_c2,c-rahachou,1975,2643,734,1543417.0,1487894.0,35710.0,19813.0
t10_c2,c-rechyca,1975,7323,2234,4875319.0,4561139.0,188573.0,125607.0
t10_c2,c-salihorsk,1975,4230,627,1747306.0,1075266.0,203675.0,468365.0
t10_c2,c-shchuchyn,1975,2637,334,721678.0,468799.0,161441.0,91438.0
t10_c2,c-shklou,1975,3888,628,1290294.0,1010784.0,205708.0,73802.0
t10_c2,c-skidziel,1975,3183,218,786096.0,295943.0,386243.0,103910.0
t10_c2,c-slonim,1975,6698,1017,2364598.0,1613007.0,593124.0,158467.0
t10_c2,c-sluck,1975,7114,1263,3065969.0,2108414.0,702375.0,255180.0
t10_c2,c-smalavichy,1975,2795,538,894225.0,699411.0,87455.0,107359.0
t10_c2,c-smarhon,1975,4675,825,1421610.0,1043180.0,238463.0,139967.0
t10_c2,c-staryja-darohi,1975,2766,316,799581.0,498600.0,260355.0,40626.0
t10_c2,c-stolin,1975,4834,459,1370113.0,716891.0,473983.0,179239.0
t10_c2,c-stoubcy,1975,3278,533,1165313.0,815763.0,244231.0,105319.0
t10_c2,c-svietlahorsk,1975,6316,1442,2957302.0,2562369.0,305432.0,89501.0
t10_c2,c-talachyn,1975,2569,354,612927.0,445773.0,112473.0,54681.0
t10_c2,c-uzda,1975,1959,153,336567.0,144090.0,97134.0,95343.0
t10_c2,c-valozhyn,1975,2479,415,586300.0,429715.0,89189.0,67396.0
t10_c2,c-vasilevichy,1975,1893,314,439093.0,312975.0,63776.0,62342.0
t10_c2,c-vaukavysk,1975,5517,918,2270954.0,1379638.0,755385.0,135931.0
t10_c2,c-viciebsk,1975,17425,4581,11610158.0,9124414.0,2158601.0,327143.0
t10_c2,c-vietka,1975,2044,403,649273.0,577079.0,44319.0,27875.0
t10_c2,c-vilejka,1975,3978,795,1648240.0,1409893.0,131947.0,106400.0
t10_c2,c-zaslauje,1975,3626,363,1069025.0,679522.0,282158.0,107345.0
t10_c2,c-zhabinka,1975,3403,335,1036429.0,524314.0,428099.0,84016.0
t10_c2,c-zhlobin,1975,7468,1557,4004250.0,2735912.0,1142886.0,125452.0
t10_c2,c-zhodzina,1975,4756,1075,2205380.0,1865008.0,288986.0,51386.0
t10_c2,c-zhytkavichy,1975,3173,692,1210984.0,1008763.0,108845.0,93376.0
t10_c2,c-ashmiany,1980,2987,624,1122381.0,934351.0,90564.0,97466.0
t10_c2,c-asipovichy,1980,4165,1104,2327961.0,2055111.0,209958.0,62892.0
t10_c2,c-astraviec,1980,2393,364,639048.0,470050.0,100191.0,68807.0
t10_c2,c-babrujsk,1980,10556,4398,10227920.0,9737337.0,344543.0,146040.0
t10_c2,c-baran,1980,1615,213,417844.0,330558.0,71125.0,16161.0
t10_c2,c-baranavichy,1980,10086,3343,8599334.0,7776837.0,640112.0,182385.0
t10_c2,c-barysau,1980,11018,2597,8722424.0,5952291.0,2648469.0,121664.0
t10_c2,c-bialynichy,1980,2059,396,729807.0,583398.0,62107.0,84302.0
t10_c2,c-biaroza,1980,3375,498,1371122.0,852738.0,318975.0,199409.0
t10_c2,c-biarozauka,1980,1782,281,673856.0,558703.0,70159.0,44994.0
t10_c2,c-bielaaziorsk,1980,3652,364,1024694.0,544125.0,260699.0,219870.0
t10_c2,c-bierazino,1980,3026,502,1004209.0,781894.0,171264.0,51051.0
t10_c2,c-braslau,1980,2690,295,693010.0,427024.0,161314.0,104672.0
t10_c2,c-brest,1980,13749,3871,9903367.0,8154593.0,1309979.0,438795.0
t10_c2,c-bychau,1980,4023,814,1429739.0,1137335.0,202281.0,90123.0
t10_c2,c-chashniki,1980,2853,329,740387.0,441520.0,166484.0,132383.0
t10_c2,c-chavusy,1980,1631,327,547011.0,419663.0,26380.0,100968.0
t10_c2,c-chervien,1980,2727,304,631324.0,372947.0,181695.0,76682.0
t10_c2,c-chojniki,1980,2204,339,655792.0,405716.0,66216.0,183860.0
t10_c2,c-dobrush,1980,4125,506,1662144.0,797285.0,817282.0,47577.0
t10_c2,c-drahichyn,1980,3237,469,1008495.0,698482.0,203586.0,106427.0
t10_c2,c-dziarzhynsk,1980,3281,477,978936.0,702161.0,210980.0,65795.0
t10_c2,c-fanipal,1980,3240,282,792351.0,471362.0,253766.0,67223.0
t10_c2,c-hancavichy,1980,3392,502,1064081.0,792696.0,218997.0,52388.0
t10_c2,c-haradok,1980,2699,474,715159.0,581031.0,75446.0,58682.0
t10_c2,c-hlybokaje,1980,3448,834,1642123.0,1490146.0,97032.0,54945.0
t10_c2,c-homiel,1980,14891,6315,15342840.0,14281840.0,827998.0,233002.0
t10_c2,c-horki,1980,4549,838,1665375.0,1271701.0,289073.0,104601.0
t10_c2,c-hrodna,1980,17125,3765,10979045.0,7909939.0,2601823.0,467283.0
t10_c2,c-ivacevichy,1980,3820,671,1505813.0,1159146.0,276014.0,70653.0
t10_c2,c-ivanava,1980,3857,536,1215208.0,879715.0,305642.0,29851.0
t10_c2,c-jelsk,1980,2437,185,598109.0,239226.0,297291.0,61592.0
t10_c2,c-kalinkavichy,1980,4012,1167,2349085.0,2126726.0,175166.0,47193.0
t10_c2,c-kapyl,1980,2155,312,587366.0,449863.0,91933.0,45570.0
t10_c2,c-kasciukovichy,1980,2811,521,1025359.0,720583.0,227112.0,77664.0
t10_c2,c-kleck,1980,2331,489,1031811.0,918795.0,65577.0,47439.0
t10_c2,c-klimavichy,1980,4165,951,1629197.0,1320741.0,170276.0,138180.0
t10_c2,c-kobryn,1980,6998,1497,3499954.0,2788132.0,430781.0,281041.0
t10_c2,c-krychau,1980,6017,1335,2779429.0,2443491.0,223844.0,112094.0
t10_c2,c-lachavichy,1980,2708,378,813103.0,607664.0,125982.0,79457.0
t10_c2,c-lahojsk,1980,2707,302,644689.0,399318.0,150740.0,94631.0
t10_c2,c-lelchycy,1980,2241,442,703998.0,547480.0,114569.0,41949.0
t10_c2,c-lepiel,1980,3626,716,1441611.0,1213513.0,144340.0,83758.0
t10_c2,c-lida,1980,5423,1717,3700390.0,3237785.0,129961.0,332644.0
t10_c2,c-luban,1980,2099,431,696695.0,524373.0,56754.0,115568.0
t10_c2,c-luniniec,1980,3730,690,1369280.0,1083646.0,232123.0,53511.0
t10_c2,c-machulishchy,1980,1534,106,352157.0,172497.0,100668.0,78992.0
t10_c2,c-mahilou,1980,19352,3309,13209060.0,6896146.0,6023024.0,289890.0
t10_c2,c-maladziechna,1980,7449,2285,5290757.0,4817105.0,348577.0,125075.0
t10_c2,c-malaryta,1980,1912,332,687151.0,526613.0,88947.0,71591.0
t10_c2,c-marjina-horka,1980,4196,410,1266929.0,611087.0,433524.0,222318.0
t10_c2,c-masty,1980,3817,581,1156831.0,952331.0,150781.0,53719.0
t10_c2,c-mazyr,1980,7489,1197,3183284.0,1908529.0,1122808.0,151947.0
t10_c2,c-mikashevichy,1980,2949,329,562147.0,391679.0,135488.0,34980.0
t10_c2,c-minsk,1980,56474,14102,40607815.0,31135874.0,8691912.0,780029.0
t10_c2,c-mscislau,1980,2621,505,931154.0,770093.0,94326.0,66735.0
t10_c2,c-naroula,1980,2022,219,555238.0,300573.0,209658.0,45007.0
t10_c2,c-navahrudak,1980,3316,793,1583112.0,1352095.0,153067.0,77950.0
t10_c2,c-navapolack,1980,4823,410,1490221.0,729153.0,512663.0,248405.0
t10_c2,c-niasvizh,1980,3181,396,956143.0,559660.0,355495.0,40988.0
t10_c2,c-novalukoml,1980,1628,134,409872.0,231184.0,109701.0,68987.0
t10_c2,c-orsha,1980,8320,2621,5755822.0,5183488.0,416830.0,155504.0
t10_c2,c-pastavy,1980,3242,859,1471307.0,1257318.0,112236.0,101753.0
t10_c2,c-pietrykau,1980,2113,437,779414.0,703596.0,48240.0,27578.0
t10_c2,c-pinsk,1980,10266,2624,6333219.0,5446516.0,684921.0,201782.0
t10_c2,c-polack,1980,7319,2344,4253123.0,3624386.0,318508.0,310229.0
t10_c2,c-pruzhany,1980,3508,589,1327074.0,1050905.0,205480.0,70689.0
t10_c2,c-rahachou,1980,2643,734,1631592.0,1567092.0,41929.0,22571.0
t10_c2,c-rechyca,1980,7323,2234,5143401.0,4785635.0,214063.0,143703.0
t10_c2,c-salihorsk,1980,4230,627,1883367.0,1153121.0,235011.0,495235.0
t10_c2,c-shchuchyn,1980,2637,334,778629.0,499961.0,176507.0,102161.0
t10_c2,c-shklou,1980,3888,628,1389556.0,1079241.0,227640.0,82675.0
t10_c2,c-skidziel,1980,3183,218,859124.0,317646.0,424148.0,117330.0
t10_c2,c-slonim,1980,6698,1017,2510575.0,1697480.0,641638.0,171457.0
t10_c2,c-sluck,1980,7114,1263,3362036.0,2273429.0,800717.0,287890.0
t10_c2,c-smalavichy,1980,2795,538,965971.0,751834.0,98848.0,115289.0
t10_c2,c-smarhon,1980,4675,825,1560413.0,1101664.0,291011.0,167738.0
t10_c2,c-staryja-darohi,1980,2766,316,875202.0,538967.0,290581.0,45654.0
t10_c2,c-stolin,1980,4834,459,1430237.0,744714.0,495471.0,190052.0
t10_c2,c-stoubcy,1980,3278,533,1224840.0,848541.0,263670.0,112629.0
t10_c2,c-svietlahorsk,1980,6316,1442,3194311.0,2733222.0,358422.0,102667.0
t10_c2,c-talachyn,1980,2569,354,656708.0,471790.0,123146.0,61772.0
t10_c2,c-uzda,1980,1959,153,369056.0,157627.0,109319.0,102110.0
t10_c2,c-valozhyn,1980,2479,415,628742.0,456822.0,98668.0,73252.0
t10_c2,c-vasilevichy,1980,1893,314,458385.0,323810.0,68113.0,66462.0
t10_c2,c-vaukavysk,1980,5517,918,2434731.0,1467874.0,818176.0,148681.0
t10_c2,c-viciebsk,1980,17425,4581,12265857.0,9539929.0,2356994.0,368934.0
t10_c2,c-vietka,1980,2044,403,701795.0,615622.0,51945.0,34228.0
t10_c2,c-vilejka,1980,3978,795,1728738.0,1464212.0,144910.0,119616.0
t10_c2,c-zaslauje,1980,3626,363,1161937.0,723565.0,318621.0,119751.0
t10_c2,c-zhabinka,1980,3403,335,1108592.0,552822.0,462869.0,92901.0
t10_c2,c-zhlobin,1980,7468,1557,4302608.0,2916915.0,1242847.0,142846.0
t10_c2,c-zhodzina,1980,4756,1075,2320859.0,1954378.0,309604.0,56877.0
t10_c2,c-zhytkavichy,1980,3173,692,1288152.0,1063475.0,119330.0,105347.0
t10_c2,c-ashmiany,1985,2987,624,1189984.0,985620.0,99401.0,104963.0
t10_c2,c-asipovichy,1985,4165,1104,2473601.0,2164311.0,240518.0,68772.0
t10_c2,c-astraviec,1985,2393,364,676989.0,497017.0,106006.0,73966.0
t10_c2,c-babrujsk,1985,10556,4398,10751947.0,10151531.0,429950.0,170466.0
t10_c2,c-baran,1985,1615,213,442107.0,346943.0,77237.0,17927.0
t10_c2,c-baranavichy,1985,10086,3343,8973060.0,8075919.0,696953.0,200188.0
t10_c2,c-barysau,1985,11018,2597,9054228.0,6117980.0,2796888.0,139360.0
t10_c2,c-bialynichy,1985,2059,396,777539.0,616187.0,69347.0,92005.0
t10_c2,c-biaroza,1985,3375,498,1449181.0,894214.0,338728.0,216239.0
t10_c2,c-biarozauka,1985,1782,281,700497.0,571919.0,75472.0,53106.0
t10_c2,c-bielaaziorsk,1985,3652,364,1084589.0,568728.0,278599.0,237262.0
t10_c2,c-bierazino,1985,3026,502,1079883.0,835968.0,186996.0,56919.0
t10_c2,c-braslau,1985,2690,295,754252.0,458139.0,177307.0,118806.0
t10_c2,c-brest,1985,13749,3871,10362836.0,8482199.0,1402160.0,478477.0
t10_c2,c-bychau,1985,4023,814,1515044.0,1199900.0,216198.0,98946.0
t10_c2,c-chashniki,1985,2853,329,798162.0,472260.0,179813.0,146089.0
t10_c2,c-chavusy,1985,1631,327,584564.0,450570.0,28191.0,105803.0
t10_c2,c-chervien,1985,2727,304,664694.0,387077.0,192949.0,84668.0
t10_c2,c-chojniki,1985,2204,339,720544.0,445345.0,76559.0,198640.0
t10_c2,c-dobrush,1985,4125,506,1763746.0,838499.0,870213.0,55034.0
t10_c2,c-drahichyn,1985,3237,469,1096603.0,745434.0,235539.0,115630.0
t10_c2,c-dziarzhynsk,1985,3281,477,1065751.0,746923.0,241874.0,76954.0
t10_c2,c-fanipal,1985,3240,282,854269.0,501196.0,276980.0,76093.0
t10_c2,c-hancavichy,1985,3392,502,1137618.0,844055.0,236710.0,56853.0
t10_c2,c-haradok,1985,2699,474,753303.0,609774.0,80401.0,63128.0
t10_c2,c-hlybokaje,1985,3448,834,1743419.0,1574446.0,106557.0,62416.0
t10_c2,c-homiel,1985,14891,6315,16138903.0,14924403.0,949019.0,265481.0
t10_c2,c-horki,1985,4549,838,1815248.0,1370419.0,326369.0,118460.0
t10_c2,c-hrodna,1985,17125,3765,11777552.0,8387321.0,2859766.0,530465.0
t10_c2,c-ivacevichy,1985,3820,671,1567655.0,1198794.0,291581.0,77280.0
t10_c2,c-ivanava,1985,3857,536,1289051.0,932850.0,323082.0,33119.0
t10_c2,c-jelsk,1985,2437,185,660788.0,258341.0,332140.0,70307.0
t10_c2,c-kalinkavichy,1985,4012,1167,2525518.0,2264756.0,206441.0,54321.0
t10_c2,c-kapyl,1985,2155,312,629778.0,476207.0,103947.0,49624.0
t10_c2,c-kasciukovichy,1985,2811,521,1097444.0,764873.0,246129.0,86442.0
t10_c2,c-kleck,1985,2331,489,1090937.0,958316.0,75923.0,56698.0
t10_c2,c-klimavichy,1985,4165,951,1743059.0,1405891.0,185963.0,151205.0
t10_c2,c-kobryn,1985,6998,1497,3713468.0,2937016.0,475799.0,300653.0
t10_c2,c-krychau,1985,6017,1335,2941245.0,2572337.0,246137.0,122771.0
t10_c2,c-lachavichy,1985,2708,378,862905.0,639999.0,136453.0,86453.0
t10_c2,c-lahojsk,1985,2707,302,692091.0,422693.0,169121.0,100277.0
t10_c2,c-lelchycy,1985,2241,442,753383.0,583263.0,124519.0,45601.0
t10_c2,c-lepiel,1985,3626,716,1550696.0,1296948.0,159322.0,94426.0
t10_c2,c-lida,1985,5423,1717,3886507.0,3372708.0,145555.0,368244.0
t10_c2,c-luban,1985,2099,431,747708.0,560263.0,63960.0,123485.0
t10_c2,c-luniniec,1985,3730,690,1504346.0,1184440.0,258184.0,61722.0
t10_c2,c-machulishchy,1985,1534,106,388739.0,187223.0,115300.0,86216.0
t10_c2,c-mahilou,1985,19352,3309,13881956.0,7209114.0,6351687.0,321155.0
t10_c2,c-maladziechna,1985,7449,2285,5526411.0,5006208.0,382816.0,137387.0
t10_c2,c-malaryta,1985,1912,332,743539.0,567772.0,99759.0,76008.0
t10_c2,c-marjina-horka,1985,4196,410,1374756.0,655022.0,476240.0,243494.0
t10_c2,c-masty,1985,3817,581,1236178.0,1006374.0,168144.0,61660.0
t10_c2,c-mazyr,1985,7489,1197,3565956.0,2133229.0,1258872.0,173855.0
t10_c2,c-mikashevichy,1985,2949,329,609289.0,418365.0,150299.0,40625.0
t10_c2,c-minsk,1985,56474,14102,42312930.0,31983371.0,9434763.0,894796.0
t10_c2,c-mscislau,1985,2621,505,997982.0,822400.0,103478.0,72104.0
t10_c2,c-naroula,1985,2022,219,615929.0,323303.0,239621.0,53005.0
t10_c2,c-navahrudak,1985,3316,793,1670132.0,1412648.0,172253.0,85231.0
t10_c2,c-navapolack,1985,4823,410,1627586.0,775161.0,563164.0,289261.0
t10_c2,c-niasvizh,1985,3181,396,1011272.0,586695.0,379585.0,44992.0
t10_c2,c-novalukoml,1985,1628,134,444548.0,243251.0,124391.0,76906.0
t10_c2,c-orsha,1985,8320,2621,6032076.0,5404036.0,456598.0,171442.0
t10_c2,c-pastavy,1985,3242,859,1555787.0,1318460.0,123274.0,114053.0
t10_c2,c-pietrykau,1985,2113,437,836607.0,753476.0,52709.0,30422.0
t10_c2,c-pinsk,1985,10266,2624,6711019.0,5714469.0,764268.0,232282.0
t10_c2,c-polack,1985,7319,2344,4553579.0,3845213.0,366968.0,341398.0
t10_c2,c-pruzhany,1985,3508,589,1427869.0,1126197.0,224503.0,77169.0
t10_c2,c-rahachou,1985,2643,734,1721048.0,1646699.0,48144.0,26205.0
t10_c2,c-rechyca,1985,7323,2234,5413193.0,5010297.0,239687.0,163209.0
t10_c2,c-salihorsk,1985,4230,627,2023115.0,1231686.0,268476.0,522953.0
t10_c2,c-shchuchyn,1985,2637,334,836500.0,531128.0,192131.0,113241.0
t10_c2,c-shklou,1985,3888,628,1489720.0,1148247.0,249605.0,91868.0
t10_c2,c-skidziel,1985,3183,218,932988.0,339369.0,462284.0,131335.0
t10_c2,c-slonim,1985,6698,1017,2659386.0,1781991.0,691738.0,185657.0
t10_c2,c-sluck,1985,7114,1263,3663293.0,2440732.0,900602.0,321959.0
t10_c2,c-smalavichy,1985,2795,538,1038282.0,804339.0,110438.0,123505.0
t10_c2,c-smarhon,1985,4675,825,1707282.0,1160391.0,348947.0,197944.0
t10_c2,c-staryja-darohi,1985,2766,316,951880.0,579579.0,321293.0,51008.0
t10_c2,c-stolin,1985,4834,459,1490944.0,772555.0,517380.0,201009.0
t10_c2,c-stoubcy,1985,3278,533,1285496.0,881537.0,283698.0,120261.0
t10_c2,c-svietlahorsk,1985,6316,1442,3440754.0,2908230.0,414361.0,118163.0
t10_c2,c-talachyn,1985,2569,354,700848.0,497813.0,133965.0,69070.0
t10_c2,c-uzda,1985,1959,153,401983.0,171185.0,121869.0,108929.0
t10_c2,c-valozhyn,1985,2479,415,672253.0,483922.0,108987.0,79344.0
t10_c2,c-vasilevichy,1985,1893,314,477753.0,334637.0,72497.0,70619.0
t10_c2,c-vaukavysk,1985,5517,918,2601925.0,1556566.0,882665.0,162694.0
t10_c2,c-viciebsk,1985,17425,4581,12932132.0,9958463.0,2560439.0,413230.0
t10_c2,c-vietka,1985,2044,403,755519.0,654781.0,59728.0,41010.0
t10_c2,c-vilejka,1985,3978,795,1810938.0,1518513.0,158855.0,133570.0
t10_c2,c-zaslauje,1985,3626,363,1257689.0,768274.0,356410.0,133005.0
t10_c2,c-zhabinka,1985,3403,335,1181205.0,581344.0,497967.0,101894.0
t10_c2,c-zhlobin,1985,7468,1557,4606083.0,3099154.0,1345207.0,161722.0
t10_c2,c-zhodzina,1985,4756,1075,2437132.0,2043960.0,330690.0,62482.0
t10_c2,c-zhytkavichy,1985,3173,692,1366154.0,1118191.0,129803.0,118160.0
t10_c2,c-ashmiany,1990,2987,624,1257754.0,1036731.0,108323.0,112700.0
t10_c2,c-asipovichy,1990,4165,1104,2619534.0,2273333.0,271578.0,74623.0
t10_c2,c-astraviec,1990,2393,364,715150.0,523917.0,111919.0,79314.0
t10_c2,c-babrujsk,1990,10556,4398,11287415.0,10573630.0,517482.0,196303.0
t10_c2,c-baran,1990,1615,213,466744.0,363185.0,83432.0,20127.0
t10_c2,c-baranavichy,1990,10086,3343,9352129.0,8375661.0,757217.0,219251.0
t10_c2,c-barysau,1990,11018,2597,9389920.0,6284384.0,2947557.0,157979.0
t10_c2,c-bialynichy,1990,2059,396,825516.0,648981.0,76881.0,99654.0
t10_c2,c-biaroza,1990,3375,498,1528004.0,935652.0,359123.0,233229.0
t10_c2,c-biarozauka,1990,1782,281,727178.0,585145.0,80751.0,61282.0
t10_c2,c-bielaaziorsk,1990,3652,364,1146255.0,593847.0,297305.0,255103.0
t10_c2,c-bierazino,1990,3026,502,1155883.0,890383.0,202792.0,62708.0
t10_c2,c-braslau,1990,2690,295,815946.0,489155.0,193155.0,133636.0
t10_c2,c-brest,1990,13749,3871,10826367.0,8810470.0,1495502.0,520395.0
t10_c2,c-bychau,1990,4023,814,1601137.0,1262837.0,230094.0,108206.0
t10_c2,c-chashniki,1990,2853,329,856402.0,503052.0,193513.0,159837.0
t10_c2,c-chavusy,1990,1631,327,622245.0,481454.0,30000.0,110791.0
t10_c2,c-chervien,1990,2727,304,697949.0,401205.0,204082.0,92662.0
t10_c2,c-chojniki,1990,2204,339,785684.0,484853.0,87041.0,213790.0
t10_c2,c-dobrush,1990,4125,506,1866204.0,880295.0,923048.0,62861.0
t10_c2,c-drahichyn,1990,3237,469,1185254.0,792380.0,267863.0,125011.0
t10_c2,c-dziarzhynsk,1990,3281,477,1152563.0,791951.0,272495.0,88117.0
t10_c2,c-fanipal,1990,3240,282,917865.0,532029.0,300667.0,85169.0
t10_c2,c-hancavichy,1990,3392,502,1211797.0,895258.0,255144.0,61395.0
t10_c2,c-haradok,1990,2699,474,792073.0,638620.0,85369.0,68084.0
t10_c2,c-hlybokaje,1990,3448,834,1845448.0,1658872.0,116155.0,70421.0
t10_c2,c-homiel,1990,14891,6315,16947964.0,15574196.0,1074296.0,299472.0
t10_c2,c-horki,1990,4549,838,1965240.0,1468607.0,363873.0,132760.0
t10_c2,c-hrodna,1990,17125,3765,12594520.0,8871960.0,3123949.0,598611.0
t10_c2,c-ivacevichy,1990,3820,671,1629924.0,1238437.0,307124.0,84363.0
t10_c2,c-ivanava,1990,3857,536,1363280.0,985976.0,340693.0,36611.0
t10_c2,c-jelsk,1990,2437,185,724206.0,277483.0,367220.0,79503.0
t10_c2,c-kalinkavichy,1990,4012,1167,2703276.0,2403395.0,237716.0,62165.0
t10_c2,c-kapyl,1990,2155,312,673784.0,502818.0,116746.0,54220.0
t10_c2,c-kasciukovichy,1990,2811,521,1171143.0,809664.0,265782.0,95697.0
t10_c2,c-kleck,1990,2331,489,1150946.0,998081.0,86196.0,66669.0
t10_c2,c-klimavichy,1990,4165,951,1862089.0,1491747.0,202648.0,167694.0
t10_c2,c-kobryn,1990,6998,1497,3930397.0,3087814.0,521700.0,320883.0
t10_c2,c-krychau,1990,6017,1335,3106314.0,2701894.0,269382.0,135038.0
t10_c2,c-lachavichy,1990,2708,378,913558.0,672453.0,147475.0,93630.0
t10_c2,c-lahojsk,1990,2707,302,739895.0,446091.0,187426.0,106378.0
t10_c2,c-lelchycy,1990,2241,442,802786.0,619035.0,134468.0,49283.0
t10_c2,c-lepiel,1990,3626,716,1661666.0,1380448.0,175102.0,106116.0
t10_c2,c-lida,1990,5423,1717,4076093.0,3507919.0,162325.0,405849.0
t10_c2,c-luban,1990,2099,431,798736.0,596166.0,71187.0,131383.0
t10_c2,c-luniniec,1990,3730,690,1640952.0,1285357.0,284480.0,71115.0
t10_c2,c-machulishchy,1990,1534,106,425428.0,201942.0,129753.0,93733.0
t10_c2,c-mahilou,1990,19352,3309,14566157.0,7524564.0,6686079.0,355514.0
t10_c2,c-maladziechna,1990,7449,2285,5763108.0,5195962.0,417119.0,150027.0
t10_c2,c-malaryta,1990,1912,332,800243.0,609238.0,110592.0,80413.0
t10_c2,c-marjina-horka,1990,4196,410,1484224.0,699148.0,519739.0,265337.0
t10_c2,c-masty,1990,3817,581,1315903.0,1060527.0,185609.0,69767.0
t10_c2,c-mazyr,1990,7489,1197,3958853.0,2360608.0,1400809.0,197436.0
t10_c2,c-mikashevichy,1990,2949,329,656969.0,445049.0,165363.0,46557.0
t10_c2,c-minsk,1990,56474,14102,44050193.0,32839457.0,10190641.0,1020095.0
t10_c2,c-mscislau,1990,2621,505,1065714.0,874999.0,112942.0,77773.0
t10_c2,c-naroula,1990,2022,219,677802.0,346040.0,270472.0,61290.0
t10_c2,c-navahrudak,1990,3316,793,1757443.0,1473196.0,191352.0,92895.0
t10_c2,c-navapolack,1990,4823,410,1768134.0,821620.0,613851.0,332663.0
t10_c2,c-niasvizh,1990,3181,396,1066853.0,613747.0,403745.0,49361.0
t10_c2,c-novalukoml,1990,1628,134,479484.0,255312.0,139366.0,84806.0
t10_c2,c-orsha,1990,8320,2621,6311742.0,5625161.0,497315.0,189266.0
t10_c2,c-pastavy,1990,3242,859,1640711.0,1380014.0,134182.0,126515.0
t10_c2,c-pietrykau,1990,2113,437,893246.0,802784.0,57083.0,33379.0
t10_c2,c-pinsk,1990,10266,2624,7095118.0,5984551.0,845759.0,264808.0
t10_c2,c-polack,1990,7319,2344,4858808.0,4067437.0,417080.0,374291.0
t10_c2,c-pruzhany,1990,3508,589,1528726.0,1201774.0,243204.0,83748.0
t10_c2,c-rahachou,1990,2643,734,1810001.0,1726118.0,54363.0,29520.0
t10_c2,c-rechyca,1990,7323,2234,5684064.0,5235115.0,265470.0,183479.0
t10_c2,c-salihorsk,1990,4230,627,2165260.0,1311869.0,300975.0,552416.0
t10_c2,c-shchuchyn,1990,2637,334,895042.0,562456.0,207772.0,124814.0
t10_c2,c-shklou,1990,3888,628,1591381.0,1217011.0,272311.0,102059.0
t10_c2,c-skidziel,1990,3183,218,1007337.0,361166.0,500315.0,145856.0
t10_c2,c-slonim,1990,6698,1017,2808176.0,1866577.0,741416.0,200183.0
t10_c2,c-sluck,1990,7114,1263,3968920.0,2608819.0,1001992.0,358109.0
t10_c2,c-smalavichy,1990,2795,538,1111277.0,856794.0,122682.0,131801.0
t10_c2,c-smarhon,1990,4675,825,1857438.0,1220878.0,407631.0,228929.0
t10_c2,c-staryja-darohi,1990,2766,316,1029573.0,620139.0,352808.0,56626.0
