scenario,city_id,epoch,seed_found,footprint_cells,built_dyn_m2,perimeter_edges,merged_with
t10_c1,c-horki,1980,1,783,1259849.0,376,
t10_c1,c-hrodna,1980,1,3604,7777993.0,968,
t10_c1,c-ivacevichy,1980,1,648,1157671.0,202,
t10_c1,c-ivanava,1980,1,542,897796.0,278,
t10_c1,c-jelsk,1980,1,330,381759.0,296,
t10_c1,c-kalinkavichy,1980,1,1207,2191655.0,334,
t10_c1,c-kapyl,1980,1,303,451900.0,154,
t10_c1,c-kasciukovichy,1980,1,513,729207.0,226,
t10_c1,c-kleck,1980,1,471,916390.0,208,
t10_c1,c-klimavichy,1980,1,877,1317617.0,480,
t10_c1,c-kobryn,1980,1,1401,2699623.0,630,
t10_c1,c-krychau,1980,1,670,1519719.0,264,
t10_c1,c-lachavichy,1980,1,248,394425.0,118,
t10_c1,c-lahojsk,1980,1,243,357967.0,192,
t10_c1,c-lelchycy,1980,1,368,502766.0,180,
t10_c1,c-lepiel,1980,1,664,1188250.0,256,
t10_c1,c-lida,1980,1,1653,3226584.0,582,
t10_c1,c-luban,1980,1,347,469078.0,148,
t10_c1,c-luniniec,1980,1,639,974766.0,228,
t10_c1,c-machulishchy,1980,1,118,181588.0,88,
t10_c1,c-mahilou,1980,1,3261,6942980.0,1038,
t10_c1,c-maladziechna,1980,1,2221,4823202.0,682,
t10_c1,c-malaryta,1980,1,326,529109.0,168,
t10_c1,c-marjina-horka,1980,1,384,559832.0,170,
t10_c1,c-masty,1980,1,87,144245.0,72,
t10_c1,c-mazyr,1980,1,1301,1984189.0,726,
t10_c1,c-mikashevichy,1980,1,320,393610.0,222,
t10_c1,c-minsk,1980,1,13461,30505423.0,2772,
t10_c1,c-mscislau,1980,1,436,690668.0,192,
t10_c1,c-naroula,1980,1,231,309243.0,104,
t10_c1,c-navahrudak,1980,1,793,1358697.0,290,
t10_c1,c-navapolack,1980,1,495,815107.0,266,
t10_c1,c-niasvizh,1980,1,405,566955.0,234,
t10_c1,c-novalukoml,1980,1,112,194469.0,66,
t10_c1,c-orsha,1980,1,1861,3934477.0,470,c-baran
t10_c1,c-pastavy,1980,1,862,1325029.0,402,
t10_c1,c-pietrykau,1980,1,456,714785.0,158,
t10_c1,c-pinsk,1980,1,2590,5479370.0,748,
t10_c1,c-polack,1980,1,2244,3560358.0,916,
t10_c1,c-pruzhany,1980,1,557,1047936.0,202,
t10_c1,c-rahachou,1980,1,741,1576747.0,192,
t10_c1,c-rechyca,1980,1,2075,4603842.0,656,
t10_c1,c-salihorsk,1980,1,596,1137554.0,198,
t10_c1,c-shchuchyn,1980,1,295,473702.0,176,
t10_c1,c-shklou,1980,1,540,1006134.0,226,
t10_c1,c-skidziel,1980,1,229,291297.0,118,
t10_c1,c-slonim,1980,1,926,1654069.0,500,
t10_c1,c-sluck,1980,1,1256,2308735.0,484,
t10_c1,c-smalavichy,1980,1,531,756678.0,226,
t10_c1,c-smarhon,1980,1,789,1103676.0,364,
t10_c1,c-staryja-darohi,1980,1,334,551511.0,140,
t10_c1,c-stolin,1980,1,449,744987.0,242,
t10_c1,c-stoubcy,1980,1,490,800261.0,216,
t10_c1,c-svietlahorsk,1980,1,1442,2759347.0,580,
t10_c1,c-talachyn,1980,1,308,394865.0,186,
t10_c1,c-uzda,1980,1,170,174327.0,136,
t10_c1,c-valozhyn,1980,1,290,355501.0,208,
t10_c1,c-vasilevichy,1980,1,302,323276.0,150,
t10_c1,c-vaukavysk,1980,1,1124,1867430.0,436,
t10_c1,c-viciebsk,1980,1,4698,10068764.0,1398,
t10_c1,c-vietka,1980,1,398,624983.0,206,
t10_c1,c-vilejka,1980,1,791,1473028.0,302,
t10_c1,c-zaslauje,1980,1,350,734874.0,224,
t10_c1,c-zhabinka,1980,1,331,555588.0,156,
t10_c1,c-zhlobin,1980,1,1750,3675198.0,602,
t10_c1,c-zhodzina,1980,1,580,1352450.0,258,
t10_c1,c-zhytkavichy,1980,1,679,1055829.0,216,
t10_c1,c-ashmiany,1985,1,609,994734.0,286,
t10_c1,c-asipovichy,1985,1,1153,2231758.0,388,
t10_c1,c-astraviec,1985,1,337,490553.0,168,
t10_c1,c-babrujsk,1985,1,4481,10330444.0,1106,
t10_c1,c-baran,1985,1,620,1233214.0,214,c-orsha
t10_c1,c-baranavichy,1985,1,3363,8137274.0,764,
t10_c1,c-barysau,1985,1,2604,6156489.0,528,
t10_c1,c-bialynichy,1985,1,367,594153.0,158,
t10_c1,c-biaroza,1985,1,534,928365.0,230,
t10_c1,c-biarozauka,1985,1,296,584692.0,126,
t10_c1,c-bielaaziorsk,1985,1,252,368324.0,148,
t10_c1,c-bierazino,1985,1,517,868412.0,234,
t10_c1,c-braslau,1985,1,296,465936.0,136,
t10_c1,c-brest,1985,1,3751,8365502.0,882,
t10_c1,c-bychau,1985,1,811,1218923.0,302,
t10_c1,c-chashniki,1985,1,325,466020.0,172,
t10_c1,c-chavusy,1985,1,331,455612.0,136,
t10_c1,c-chervien,1985,1,335,416211.0,274,
t10_c1,c-chojniki,1985,1,365,476659.0,262,
t10_c1,c-dobrush,1985,1,508,857831.0,250,
t10_c1,c-drahichyn,1985,1,469,764730.0,208,
t10_c1,c-dziarzhynsk,1985,1,548,847218.0,242,
t10_c1,c-fanipal,1985,1,330,573225.0,238,
t10_c1,c-hancavichy,1985,1,529,863941.0,268,
t10_c1,c-haradok,1985,1,457,616890.0,292,
t10_c1,c-hlybokaje,1985,1,727,1456396.0,230,
t10_c1,c-homiel,1985,1,6427,15088852.0,1262,
t10_c1,c-horki,1985,1,866,1418024.0,360,
t10_c1,c-hrodna,1985,1,3750,8360557.0,984,
t10_c1,c-ivacevichy,1985,1,653,1202186.0,208,
t10_c1,c-ivanava,1985,1,569,970478.0,274,
t10_c1,c-jelsk,1985,1,407,495427.0,304,
t10_c1,c-kalinkavichy,1985,1,1243,2376040.0,354,
t10_c1,c-kapyl,1985,1,335,505983.0,176,
t10_c1,c-kasciukovichy,1985,1,535,788933.0,226,
t10_c1,c-kleck,1985,1,496,971151.0,212,
t10_c1,c-klimavichy,1985,1,898,1418832.0,478,
t10_c1,c-kobryn,1985,1,1458,2899727.0,644,
t10_c1,c-krychau,1985,1,691,1607106.0,286,
t10_c1,c-lachavichy,1985,1,249,419822.0,118,
t10_c1,c-lahojsk,1985,1,325,450197.0,236,
t10_c1,c-lelchycy,1985,1,372,542383.0,178,
t10_c1,c-lepiel,1985,1,749,1330663.0,320,
t10_c1,c-lida,1985,1,1677,3378106.0,582,
t10_c1,c-luban,1985,1,362,508470.0,142,
t10_c1,c-luniniec,1985,1,774,1255694.0,280,
t10_c1,c-machulishchy,1985,1,138,210920.0,88,
t10_c1,c-mahilou,1985,1,3395,7348655.0,992,
t10_c1,c-maladziechna,1985,1,2269,5054794.0,710,
t10_c1,c-malaryta,1985,1,342,586002.0,170,
t10_c1,c-marjina-horka,1985,1,413,630928.0,196,
t10_c1,c-masty,1985,1,95,161110.0,86,
t10_c1,c-mazyr,1985,1,1437,2317427.0,714,
t10_c1,c-mikashevichy,1985,1,389,457963.0,184,
t10_c1,c-minsk,1985,1,14445,32997725.0,3094,
t10_c1,c-mscislau,1985,1,470,761510.0,212,
t10_c1,c-naroula,1985,1,238,341980.0,108,
t10_c1,c-navahrudak,1985,1,845,1453702.0,274,
t10_c1,c-navapolack,1985,1,507,877358.0,262,
t10_c1,c-niasvizh,1985,1,419,606038.0,230,
t10_c1,c-novalukoml,1985,1,147,257397.0,104,
t10_c1,c-orsha,1985,1,1913,4101168.0,464,c-baran
t10_c1,c-pastavy,1985,1,888,1405451.0,392,
t10_c1,c-pietrykau,1985,1,457,767977.0,158,
t10_c1,c-pinsk,1985,1,2667,5819423.0,760,
t10_c1,c-polack,1985,1,2312,3826516.0,926,
t10_c1,c-pruzhany,1985,1,565,1129997.0,208,
t10_c1,c-rahachou,1985,1,748,1663814.0,190,
t10_c1,c-rechyca,1985,1,2137,4864417.0,652,
t10_c1,c-salihorsk,1985,1,621,1249954.0,206,
t10_c1,c-shchuchyn,1985,1,326,527497.0,184,
t10_c1,c-shklou,1985,1,558,1077678.0,214,
t10_c1,c-skidziel,1985,1,232,320486.0,118,
t10_c1,c-slonim,1985,1,960,1761470.0,506,
t10_c1,c-sluck,1985,1,1351,2540591.0,462,
t10_c1,c-smalavichy,1985,1,557,831180.0,218,
t10_c1,c-smarhon,1985,1,814,1181505.0,364,
t10_c1,c-staryja-darohi,1985,1,350,611335.0,150,
t10_c1,c-stolin,1985,1,455,778639.0,242,
t10_c1,c-stoubcy,1985,1,510,847792.0,212,
t10_c1,c-svietlahorsk,1985,1,1631,3096765.0,622,
t10_c1,c-talachyn,1985,1,329,429369.0,182,
t10_c1,c-uzda,1985,1,186,200741.0,138,
t10_c1,c-valozhyn,1985,1,313,388987.0,212,
t10_c1,c-vasilevichy,1985,1,318,350772.0,168,
t10_c1,c-vaukavysk,1985,1,1186,2012475.0,394,
t10_c1,c-viciebsk,1985,1,4849,10622144.0,1432,
t10_c1,c-vietka,1985,1,414,675349.0,198,
t10_c1,c-vilejka,1985,1,798,1534119.0,302,
t10_c1,c-zaslauje,1985,1,365,795959.0,222,
t10_c1,c-zhabinka,1985,1,364,604563.0,158,
t10_c1,c-zhlobin,1985,1,1840,3978874.0,598,
t10_c1,c-zhodzina,1985,1,879,1845670.0,372,
t10_c1,c-zhytkavichy,1985,1,702,1129642.0,224,
t10_c1,c-ashmiany,1990,1,620,1056258.0,284,
t10_c1,c-asipovichy,1990,1,1208,2385151.0,364,
t10_c1,c-astraviec,1990,1,365,535681.0,208,
t10_c1,c-babrujsk,1990,1,4608,10870909.0,1044,
t10_c1,c-baran,1990,1,652,1366711.0,212,c-orsha
t10_c1,c-baranavichy,1990,1,3425,8486898.0,746,
t10_c1,c-barysau,1990,1,2623,6346845.0,524,
t10_c1,c-bialynichy,1990,1,371,629298.0,158,
t10_c1,c-biaroza,1990,1,558,988492.0,232,
t10_c1,c-biarozauka,1990,1,306,608531.0,128,
t10_c1,c-bielaaziorsk,1990,1,364,602338.0,270,
t10_c1,c-bierazino,1990,1,551,941019.0,212,
t10_c1,c-braslau,1990,1,317,512345.0,130,
t10_c1,c-brest,1990,1,3791,8712403.0,866,
t10_c1,c-bychau,1990,1,830,1292837.0,294,
t10_c1,c-chashniki,1990,1,354,519210.0,192,
t10_c1,c-chavusy,1990,1,340,490579.0,124,
t10_c1,c-chervien,1990,1,338,435689.0,274,
t10_c1,c-chojniki,1990,1,380,530321.0,256,
t10_c1,c-dobrush,1990,1,561,945547.0,260,
t10_c1,c-drahichyn,1990,1,493,839123.0,216,
t10_c1,c-dziarzhynsk,1990,1,574,930770.0,250,
t10_c1,c-fanipal,1990,1,352,627670.0,238,
t10_c1,c-hancavichy,1990,1,561,943719.0,270,
t10_c1,c-haradok,1990,1,467,652150.0,292,
t10_c1,c-hlybokaje,1990,1,808,1662514.0,300,
t10_c1,c-homiel,1990,1,6542,15869195.0,1278,
t10_c1,c-horki,1990,1,897,1546551.0,356,
t10_c1,c-hrodna,1990,1,3882,8957150.0,958,
t10_c1,c-ivacevichy,1990,1,660,1247317.0,206,
t10_c1,c-ivanava,1990,1,586,1036981.0,264,
t10_c1,c-jelsk,1990,1,436,556298.0,300,
t10_c1,c-kalinkavichy,1990,1,1261,2547796.0,358,
t10_c1,c-kapyl,1990,1,347,546203.0,176,
t10_c1,c-kasciukovichy,1990,1,540,843303.0,228,
t10_c1,c-kleck,1990,1,514,1022251.0,206,
t10_c1,c-klimavichy,1990,1,962,1575552.0,486,
t10_c1,c-kobryn,1990,1,1523,3110398.0,658,
t10_c1,c-krychau,1990,1,711,1683156.0,280,
t10_c1,c-lachavichy,1990,1,263,452300.0,110,
t10_c1,c-lahojsk,1990,1,346,490538.0,234,
t10_c1,c-lelchycy,1990,1,397,596054.0,158,
t10_c1,c-lepiel,1990,1,756,1423827.0,322,
t10_c1,c-lida,1990,1,1710,3541892.0,588,
t10_c1,c-luban,1990,1,376,553495.0,148,
t10_c1,c-luniniec,1990,1,793,1385078.0,292,
t10_c1,c-machulishchy,1990,1,154,239917.0,86,
t10_c1,c-mahilou,1990,1,3511,7761162.0,992,
t10_c1,c-maladziechna,1990,1,2312,5283194.0,712,
t10_c1,c-malaryta,1990,1,374,651039.0,174,
t10_c1,c-marjina-horka,1990,1,472,718337.0,216,
t10_c1,c-masty,1990,1,517,994896.0,318,
t10_c1,c-mazyr,1990,1,1677,2968445.0,802,
t10_c1,c-mikashevichy,1990,1,403,498346.0,182,
t10_c1,c-minsk,1990,1,15339,35034681.0,3288,
t10_c1,c-mscislau,1990,1,484,823629.0,220,
t10_c1,c-naroula,1990,1,251,382973.0,130,
t10_c1,c-navahrudak,1990,1,881,1558124.0,306,
t10_c1,c-navapolack,1990,1,526,947249.0,272,
t10_c1,c-niasvizh,1990,1,438,651362.0,232,
t10_c1,c-novalukoml,1990,1,149,274199.0,104,
t10_c1,c-orsha,1990,1,1917,4213861.0,452,c-baran
t10_c1,c-pastavy,1990,1,900,1481876.0,392,
t10_c1,c-pietrykau,1990,1,460,821628.0,158,
t10_c1,c-pinsk,1990,1,2757,6171899.0,734,
t10_c1,c-polack,1990,1,2524,4220762.0,982,
t10_c1,c-pruzhany,1990,1,588,1223986.0,200,
t10_c1,c-rahachou,1990,1,754,1752874.0,190,
t10_c1,c-rechyca,1990,1,2171,5110801.0,636,
t10_c1,c-salihorsk,1990,1,631,1352745.0,204,
t10_c1,c-shchuchyn,1990,1,367,620171.0,212,
t10_c1,c-shklou,1990,1,563,1146521.0,216,
t10_c1,c-skidziel,1990,1,244,356909.0,120,
t10_c1,c-slonim,1990,1,979,1859125.0,506,
t10_c1,c-sluck,1990,1,1656,3112305.0,624,
t10_c1,c-smalavichy,1990,1,560,891269.0,218,
t10_c1,c-smarhon,1990,1,858,1276911.0,360,
t10_c1,c-staryja-darohi,1990,1,517,938081.0,250,
t10_c1,c-stolin,1990,1,470,818671.0,236,
t10_c1,c-stoubcy,1990,1,516,888172.0,216,
t10_c1,c-svietlahorsk,1990,1,1663,3332953.0,628,
t10_c1,c-talachyn,1990,1,403,569625.0,244,
t10_c1,c-uzda,1990,1,202,232744.0,138,
t10_c1,c-valozhyn,1990,1,339,422132.0,204,
t10_c1,c-vasilevichy,1990,1,326,368281.0,168,
t10_c1,c-vaukavysk,1990,1,1264,2242972.0,442,
t10_c1,c-viciebsk,1990,1,4969,11168044.0,1414,
t10_c1,c-vietka,1990,1,421,725147.0,200,
t10_c1,c-vilejka,1990,1,814,1601283.0,300,
t10_c1,c-zaslauje,1990,1,379,859127.0,222,
t10_c1,c-zhabinka,1990,1,366,638154.0,160,
t10_c1,c-zhlobin,1990,1,1886,4256327.0,582,
t10_c1,c-zhodzina,1990,1,890,1943648.0,372,
t10_c1,c-zhytkavichy,1990,1,730,1227439.0,258,
t10_c1,c-ashmiany,1995,1,700,1251806.0,278,
t10_c1,c-asipovichy,1995,1,1336,2760837.0,390,
t10_c1,c-astraviec,1995,1,406,649275.0,200,
t10_c1,c-babrujsk,1995,1,4782,11761526.0,1012,
t10_c1,c-baran,1995,1,688,1542125.0,250,c-orsha
t10_c1,c-baranavichy,1995,1,3854,9600340.0,854,
t10_c1,c-barysau,1995,1,2741,6737859.0,504,
t10_c1,c-bialynichy,1995,1,455,760494.0,202,
t10_c1,c-biaroza,1995,1,784,1405408.0,266,
t10_c1,c-biarozauka,1995,1,331,691348.0,122,
t10_c1,c-bielaaziorsk,1995,1,522,822422.0,388,
t10_c1,c-bierazino,1995,1,679,1192892.0,264,
t10_c1,c-braslau,1995,1,329,597189.0,128,
t10_c1,c-brest,1995,1,4894,11065109.0,1246,
t10_c1,c-bychau,1995,1,916,1509397.0,300,
t10_c1,c-chashniki,1995,1,392,602479.0,206,
t10_c1,c-chavusy,1995,1,359,572136.0,122,
t10_c1,c-chervien,1995,1,485,634740.0,220,
t10_c1,c-chojniki,1995,1,422,631460.0,236,
t10_c1,c-dobrush,1995,1,598,1061034.0,266,
t10_c1,c-drahichyn,1995,1,599,1057758.0,204,
t10_c1,c-dziarzhynsk,1995,1,697,1265478.0,226,
t10_c1,c-fanipal,1995,1,481,830012.0,260,
t10_c1,c-hancavichy,1995,1,705,1170060.0,248,
t10_c1,c-haradok,1995,1,539,763807.0,272,
t10_c1,c-hlybokaje,1995,1,908,1927077.0,326,
t10_c1,c-homiel,1995,1,7055,17571562.0,1306,
t10_c1,c-horki,1995,1,1084,1905258.0,390,
t10_c1,c-hrodna,1995,1,4292,10036150.0,1062,
t10_c1,c-ivacevichy,1995,1,865,1621839.0,340,
t10_c1,c-ivanava,1995,1,885,1494052.0,372,
t10_c1,c-jelsk,1995,1,532,690515.0,270,
t10_c1,c-kalinkavichy,1995,1,1351,3020564.0,340,
t10_c1,c-kapyl,1995,1,447,743583.0,196,
t10_c1,c-kasciukovichy,1995,1,589,997939.0,232,
t10_c1,c-kleck,1995,1,582,1157474.0,216,
t10_c1,c-klimavichy,1995,1,1108,1879528.0,484,
t10_c1,c-kobryn,1995,1,1937,3796921.0,732,
t10_c1,c-krychau,1995,1,723,1758665.0,280,
t10_c1,c-lachavichy,1995,1,314,575082.0,106,
t10_c1,c-lahojsk,1995,1,461,656499.0,220,
t10_c1,c-lelchycy,1995,1,591,926463.0,214,
t10_c1,c-lepiel,1995,1,863,1661251.0,324,
t10_c1,c-lida,1995,1,1825,4026546.0,584,
t10_c1,c-luban,1995,1,492,759165.0,180,
t10_c1,c-luniniec,1995,1,896,1727566.0,322,
t10_c1,c-machulishchy,1995,1,177,298357.0,94,
t10_c1,c-mahilou,1995,1,3868,8596261.0,1016,
t10_c1,c-maladziechna,1995,1,2563,5864552.0,740,
t10_c1,c-malaryta,1995,1,437,803769.0,158,
t10_c1,c-marjina-horka,1995,1,712,1152495.0,330,
t10_c1,c-masty,1995,1,683,1312753.0,464,
t10_c1,c-mazyr,1995,1,1928,3543132.0,744,
t10_c1,c-mikashevichy,1995,1,513,709804.0,172,
t10_c1,c-minsk,1995,1,18337,41114931.0,4366,
t10_c1,c-mscislau,1995,1,542,962011.0,220,
t10_c1,c-naroula,1995,1,263,411457.0,126,
t10_c1,c-navahrudak,1995,1,1002,1899265.0,306,
t10_c1,c-navapolack,1995,1,658,1132217.0,342,
t10_c1,c-niasvizh,1995,1,522,900309.0,212,
t10_c1,c-novalukoml,1995,1,189,338663.0,108,
t10_c1,c-orsha,1995,1,2101,4716543.0,512,c-baran
t10_c1,c-pastavy,1995,1,939,1672418.0,384,
t10_c1,c-pietrykau,1995,1,508,978499.0,166,
t10_c1,c-pinsk,1995,1,3225,7180116.0,842,
t10_c1,c-polack,1995,1,2691,4638914.0,928,
t10_c1,c-pruzhany,1995,1,703,1429853.0,234,
t10_c1,c-rahachou,1995,1,774,1947902.0,192,
t10_c1,c-rechyca,1995,1,2508,5936498.0,794,
t10_c1,c-salihorsk,1995,1,876,1690635.0,322,
t10_c1,c-shchuchyn,1995,1,441,774218.0,222,
t10_c1,c-shklou,1995,1,596,1255421.0,216,
t10_c1,c-skidziel,1995,1,271,411911.0,124,
t10_c1,c-slonim,1995,1,1220,2367776.0,526,
t10_c1,c-sluck,1995,1,1813,3661228.0,592,
t10_c1,c-smalavichy,1995,1,658,1101924.0,240,
t10_c1,c-smarhon,1995,1,1049,1598462.0,320,
t10_c1,c-staryja-darohi,1995,1,549,1065885.0,242,
t10_c1,c-stolin,1995,1,723,1232182.0,332,
t10_c1,c-stoubcy,1995,1,646,1211271.0,274,
t10_c1,c-svietlahorsk,1995,1,1843,3750424.0,636,
t10_c1,c-talachyn,1995,1,477,720048.0,226,
t10_c1,c-uzda,1995,1,313,412279.0,150,
t10_c1,c-valozhyn,1995,1,501,685627.0,262,
t10_c1,c-vasilevichy,1995,1,342,412635.0,172,
t10_c1,c-vaukavysk,1995,1,1561,2822525.0,504,
t10_c1,c-viciebsk,1995,1,5543,12241827.0,1506,
t10_c1,c-vietka,1995,1,443,825188.0,202,
t10_c1,c-vilejka,1995,1,860,1758473.0,308,
t10_c1,c-zaslauje,1995,1,620,1198081.0,386,
t10_c1,c-zhabinka,1995,1,550,926032.0,230,
t10_c1,c-zhlobin,1995,1,2047,4883279.0,568,
t10_c1,c-zhodzina,1995,1,1092,2304069.0,384,
t10_c1,c-zhytkavichy,1995,1,829,1462790.0,276,
t10_c1,c-ashmiany,2000,1,772,1479916.0,270,
t10_c1,c-asipovichy,2000,1,1366,3104544.0,390,
t10_c1,c-astraviec,2000,1,442,780518.0,188,
t10_c1,c-babrujsk,2000,1,4920,12733059.0,1018,
t10_c1,c-baran,2000,1,323,572227.0,166,
t10_c1,c-baranavichy,2000,1,4102,10808091.0,910,
t10_c1,c-barysau,2000,1,2863,7239014.0,576,
t10_c1,c-bialynichy,2000,1,526,887764.0,172,
t10_c1,c-biaroza,2000,1,858,1796704.0,226,
t10_c1,c-biarozauka,2000,1,343,773233.0,132,
t10_c1,c-bielaaziorsk,2000,1,752,1231132.0,520,
t10_c1,c-bierazino,2000,1,723,1394188.0,262,
t10_c1,c-braslau,2000,1,337,684979.0,128,
t10_c1,c-brest,2000,1,5203,12821723.0,1204,
t10_c1,c-bychau,2000,1,957,1723101.0,288,
t10_c1,c-chashniki,2000,1,436,705290.0,210,
t10_c1,c-chavusy,2000,1,376,665962.0,124,
t10_c1,c-chervien,2000,1,518,805606.0,214,
t10_c1,c-chojniki,2000,1,436,729823.0,236,
t10_c1,c-dobrush,2000,1,644,1192433.0,248,
t10_c1,c-drahichyn,2000,1,676,1361966.0,262,
t10_c1,c-dziarzhynsk,2000,1,776,1643378.0,266,
t10_c1,c-fanipal,2000,1,516,1024026.0,270,
t10_c1,c-hancavichy,2000,1,747,1384240.0,250,
t10_c1,c-haradok,2000,1,600,892203.0,302,
t10_c1,c-hlybokaje,2000,1,996,2239407.0,312,
t10_c1,c-homiel,2000,1,7292,19186558.0,1244,
t10_c1,c-horki,2000,1,1249,2346538.0,412,
t10_c1,c-hrodna,2000,1,4740,11547947.0,1258,
t10_c1,c-ivacevichy,2000,1,937,1892237.0,302,
t10_c1,c-ivanava,2000,1,1028,1905346.0,408,
t10_c1,c-jelsk,2000,1,606,830607.0,236,
t10_c1,c-kalinkavichy,2000,1,1405,3503710.0,324,
t10_c1,c-kapyl,2000,1,461,908721.0,192,
t10_c1,c-kasciukovichy,2000,1,602,1137077.0,234,
t10_c1,c-kleck,2000,1,603,1296335.0,226,
t10_c1,c-klimavichy,2000,1,1145,2134121.0,486,
t10_c1,c-kobryn,2000,1,2185,4597076.0,710,
t10_c1,c-krychau,2000,1,741,1839634.0,274,
t10_c1,c-lachavichy,2000,1,334,707430.0,102,
t10_c1,c-lahojsk,2000,1,484,812884.0,224,
t10_c1,c-lelchycy,2000,1,635,1193069.0,200,
t10_c1,c-lepiel,2000,1,932,1911276.0,384,
t10_c1,c-lida,2000,1,1896,4522681.0,570,
t10_c1,c-luban,2000,1,528,911275.0,180,
t10_c1,c-luniniec,2000,1,958,2081567.0,310,
t10_c1,c-machulishchy,2000,1,225,383169.0,104,
t10_c1,c-mahilou,2000,1,4194,9647981.0,1068,
t10_c1,c-maladziechna,2000,1,2722,6449130.0,738,
t10_c1,c-malaryta,2000,1,476,956420.0,146,
t10_c1,c-marjina-horka,2000,1,920,1606706.0,440,
t10_c1,c-masty,2000,1,771,1537996.0,452,
t10_c1,c-mazyr,2000,1,2473,4868484.0,916,
t10_c1,c-mikashevichy,2000,1,601,996886.0,200,
t10_c1,c-minsk,2000,1,20666,48990948.0,5130,
t10_c1,c-mscislau,2000,1,637,1221871.0,272,
t10_c1,c-naroula,2000,1,436,675317.0,206,
t10_c1,c-navahrudak,2000,1,1066,2251214.0,306,
t10_c1,c-navapolack,2000,1,704,1357264.0,364,
t10_c1,c-niasvizh,2000,1,558,1168002.0,222,
t10_c1,c-novalukoml,2000,1,306,530000.0,156,
t10_c1,c-orsha,2000,1,2917,6872304.0,678,
t10_c1,c-pastavy,2000,1,964,1859275.0,372,
t10_c1,c-pietrykau,2000,1,529,1145697.0,170,
t10_c1,c-pinsk,2000,1,3373,8193831.0,840,
t10_c1,c-polack,2000,1,2765,5067987.0,916,
t10_c1,c-pruzhany,2000,1,778,1685472.0,256,
t10_c1,c-rahachou,2000,1,788,2149183.0,206,
t10_c1,c-rechyca,2000,1,2609,6563060.0,758,
t10_c1,c-salihorsk,2000,1,969,1977859.0,280,
t10_c1,c-shchuchyn,2000,1,469,921209.0,218,
t10_c1,c-shklou,2000,1,847,1694113.0,428,
t10_c1,c-skidziel,2000,1,292,478979.0,150,
t10_c1,c-slonim,2000,1,1414,2956512.0,536,
t10_c1,c-sluck,2000,1,1920,4240156.0,564,
t10_c1,c-smalavichy,2000,1,691,1300243.0,226,
t10_c1,c-smarhon,2000,1,1097,1893939.0,304,
t10_c1,c-staryja-darohi,2000,1,564,1207683.0,238,
t10_c1,c-stolin,2000,1,834,1598622.0,308,
t10_c1,c-stoubcy,2000,1,705,1549618.0,312,
t10_c1,c-svietlahorsk,2000,1,1964,4222407.0,678,
t10_c1,c-talachyn,2000,1,521,880236.0,208,
t10_c1,c-uzda,2000,1,357,601022.0,140,
t10_c1,c-valozhyn,2000,1,578,873145.0,272,
t10_c1,c-vasilevichy,2000,1,355,460342.0,186,
t10_c1,c-vaukavysk,2000,1,1640,3384865.0,484,
t10_c1,c-viciebsk,2000,1,6253,13925494.0,1776,
t10_c1,c-vietka,2000,1,475,937859.0,208,
t10_c1,c-vilejka,2000,1,966,2020516.0,360,
t10_c1,c-zaslauje,2000,1,662,1412739.0,394,
t10_c1,c-zhabinka,2000,1,743,1447099.0,326,
t10_c1,c-zhlobin,2000,1,2281,5721249.0,666,
t10_c1,c-zhodzina,2000,1,1519,3201566.0,458,
t10_c1,c-zhytkavichy,2000,1,874,1701945.0,264,
t10_c1,c-ashmiany,2005,1,806,1589371.0,266,
t10_c1,c-asipovichy,2005,1,1398,3250332.0,386,
t10_c1,c-astraviec,2005,1,496,888465.0,200,
t10_c1,c-babrujsk,2005,1,5036,13093923.0,960,
t10_c1,c-baran,2005,1,352,619030.0,192,
t10_c1,c-baranavichy,2005,1,4437,11620385.0,892,
t10_c1,c-barysau,2005,1,2934,7467672.0,658,
t10_c1,c-bialynichy,2005,1,532,924965.0,174,
t10_c1,c-biaroza,2005,1,949,2039263.0,294,
t10_c1,c-biarozauka,2005,1,378,850752.0,176,
t10_c1,c-bielaaziorsk,2005,1,788,1320407.0,514,
t10_c1,c-bierazino,2005,1,732,1462805.0,268,
t10_c1,c-braslau,2005,1,437,866912.0,206,
t10_c1,c-brest,2005,1,6047,14344610.0,1464,
t10_c1,c-bychau,2005,1,966,1798772.0,288,
t10_c1,c-chashniki,2005,1,439,753879.0,212,
t10_c1,c-chavusy,2005,1,393,707898.0,142,
t10_c1,c-chervien,2005,1,538,924550.0,204,
t10_c1,c-chojniki,2005,1,439,783204.0,236,
t10_c1,c-dobrush,2005,1,650,1253466.0,254,
t10_c1,c-drahichyn,2005,1,708,1449610.0,246,
t10_c1,c-dziarzhynsk,2005,1,902,1938188.0,292,
t10_c1,c-fanipal,2005,1,612,1195392.0,266,
t10_c1,c-hancavichy,2005,1,777,1504016.0,246,
t10_c1,c-haradok,2005,1,623,936201.0,294,
t10_c1,c-hlybokaje,2005,1,1038,2350280.0,350,
t10_c1,c-homiel,2005,1,7530,20002124.0,1308,
t10_c1,c-horki,2005,1,1275,2462526.0,404,
t10_c1,c-hrodna,2005,1,5832,13383661.0,1666,
t10_c1,c-ivacevichy,2005,1,1034,2088876.0,340,
t10_c1,c-ivanava,2005,1,1106,2076277.0,412,
t10_c1,c-jelsk,2005,1,642,919903.0,216,
